original,translation
Пишется новый cnmt.nca...,Escribiendo nuevo cnmt.nca...
Платформа               : {},Plataforma               : {}
Подготовка...,Preparando...
Подключаемся к {}...,Conectando a {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Conectado a {}:{}
Подмена SDK,Reemplazar SDK
Подменить SDK,Sustituir SDK
Подсвечивать файлы обновлений,Resaltar archivos de actualización
Подсчитывается размер установки...,Calculando tamaño de instalación...
Подсчитывается размер установки...{}%,Calculando tamaño de instalación...{}%
Подсчитываются объекты в альбоме в NAND,Contando objetos en el álbum en la NAND
Подсчитываются объекты в альбоме на SD карте,Contando objetos en el álbum en la tarjeta SD
Подсчёт метаданных...,Calculando metadatos...
Подсчёт основного хэша,Calculando hash principal
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Calculando hash de sección
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B","Por favor, conecte su consola a la PC con un cable USB Tipo-C o presione B"
"Пожалуйста, подождите...","Por favor, espere..."
Поиск записей об ошибках,Buscando registros de errores
Поиск неиспользуемых тикетов,Buscando tickets no utilizados
Поиск подготовленного системного обновления,Buscando actualización del sistema preparada
Поиск потерянных тайтлов,Buscando títulos perdidos
Поиск потерянных файлов в NAND,Buscando archivos perdidos en NAND
Поиск потерянных файлов на SD,Buscando archivos perdidos en SD
Поиск сохранений удалённых пользователей...,Buscando guardados de usuarios eliminados...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Versión mostrada     : {}
Показываемое название   : {},Título mostrado   : {}
Показывать 'Обновить отсюда',Mostrar 'Actualizar desde aquí'
Показывать объединённый NSP,Mostrar NSP combinado
Показывать папку 'Mods&Cheats',Mostrar carpeta 'Mods&Cheats'
Показывать прогрев кеша,Mostrar calentamiento de caché
Показывать размер LFS (долго),Mostrar tamaño de LFS (lento)
Показывать секунды,Mostrar segundos
Показывать часы в статусе,Mostrar reloj en el estado
Поколение ключа             : {},Generación de claves             : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Capacidad total     : {} mAh
Получен список из {} записей,Se obtuvo una lista de {} registros
Получен список из {} записи,Se obtuvo una lista de {} registro
Получение версий установленных игр,Obteniendo versiones de juegos instalados
Получение информации из hac_versionlist...,Obteniendo información de hac_versionlist...
Получение информации из системы...,Obteniendo información del sistema...
Получение информации об играх...,Obteniendo información de los juegos...
Получение списка тикетов...,Obteniendo lista de tickets...
Получение файла: {} МБ ({:.2f} МБ/сек),Recibiendo archivo: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Recibiendo: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,   Obteniendo lista de copias...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Hora recibida: {}
Полученный размер: {},Tamaño recibido: {}
"Получено: {}, ({:.2f} МБ/сек)","Recibido: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Usuario {} no encontrado. No se puede crear el guardado
Пользователь не найден,Usuario no encontrado
Пользовательские хранилища,Almacenamientos de usuario
Попытаться разобрать,Intentar analizar
Попытка исправить,Intentando reparar
Портрет (90°),Vertical (90°)
Португальский,Portugués
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Inicio, L+➡-Fin, ZL-Registro, ZR-Enter, Y-Espacio, X-Borrar, R3-Idioma"
После удаления игры не будут запускаться,"Después de la eliminación, los juegos no se iniciarán"
Посылается файл: {},Enviando archivo: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Enviando: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Se excedió el tamaño del búfer de comandos
Предел входного тока            : {} mA,Límite de corriente de entrada            : {} mA
Предел напряжения заряда батареи: {} mV,Límite de voltaje de carga de la batería: {} mV
LFS мод.: -,Mod LFS: -
Предназначение          : {},Destino          : {}
Предоставить по FTP,Proporcionar por FTP
Предупреждения: ,Advertencias:
Прекращение прослушивания на {}:{},Dejando de escuchar en {}:{}
Прервано пользователем,Interrumpido por el usuario
Привязка к {}:{},Vinculando a {}:{}
Принято соединение от {}:{},Conexión aceptada desde {}:{}
Проверить целостность,Verificar integridad
"LFS мод.: Присутствует, Размер: ","Modo LFS: Presente, Tamaño:"
Проверка magic...,Verificando magic...
"Проверка {} ({}, {}), {}","Verificando {} ({}, {}), {}"
Проверка картриджа...,Verificando cartucho...
Проверка на наличие  {}...,Verificando la presencia de {}...
Проверка обновлений,Verificando actualizaciones
Проверка обновлений игр,Verificar actualizaciones de juegos
Проверка сохранений,Verificando guardados
Проверка целостности ({}),Verificación de integridad ({})
Проверяется: {},Verificando: {}
Проверять хэш при установке,Verificar hash al instalar
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","Modo LFS: Presente, Tamaño: cálculo desactivado en ajustes"
Проверяются бекапы...,Verificando copias...
Проверяются сохранения,Verificando guardados
Программа {}. Control не найдена,Programa {}. Control no encontrado
Программа {}. Exefs не найдена,Programa {}. Exefs no encontrado
Программа {}. Romfs не найдена,Programa {}. Romfs no encontrado
Произошла неизвестная ошибка,Ocurrió un error desconocido
Произошла ошибка:,Ocurrió un error:
Произошла ошибка: ,Ocurrió un error:
Произошла ошибка: {},Ocurrió un error: {}
Пропускаем файл до начала secure раздела ,Omitiendo el archivo hasta el inicio de la sección secure
LFS папка игры,Carpeta LFS de juego
Пропускается: {}          \r,Omitiendo: {}          \r
Прослушивание на {}:{},Escuchando en {}:{}
Просмотр SD карты,Explorar tarjeta SD
Просмотр USB носителей,Explorar unidades USB
Просмотр альбома по HTTP,Explorar álbum por HTTP
Просмотр раздела SYSTEM,Explorar partición SYSTEM
Просмотр раздела USER,Explorar partición USER
Просмотр сети,Explorar red
MTP Респондер (нажмите B для остановки),Responder MTP (presiona B para detener)
Просмотр сохранений,Explorar guardados
Просмотр тикетов,Explorar tickets
Просмотр установленных игр,Explorar juegos instalados
Просмотреть игры,Ver juegos
Просто запуск,Solo iniciar
Разбор,Análisis
Раздел secure не найден,Sección secure no encontrada
Размер  : ,Tamaño  :
"Размер  : {}, {} файл","Tamaño  : {}, {} archivo"
"Размер  : {}, {} файла","Tamaño  : {}, {} archivos"
"Размер  : {}, {} файлов","Tamaño  : {}, {} archivos"
Размер посылаемого файла   : {},Tamaño del archivo a enviar   : {}
Размер сохранений     : {},Tamaño de guardados     : {}
Размер: {},Tamaño: {}
Разрешено,Permitido
Распаковать в подкаталог,Descomprimir en subdirectorio
Распаковать сюда,Descomprimir aquí
Распаковка файла,Descomprimiendo archivo
Растущие цветы:     {},Flores en crecimiento:  {}
Nintendo Account задан и связан,Cuenta Nintendo establecida y vinculada
Регион                  : {},Región                  : {}
Регистрация контента {}...,Registrando contenido {}...
Регистрация файла {}...,Registrando archivo {}...
Регистры котроллера MAX17050,Registros del controlador MAX17050
Редактирование возрастного рейтинга...,Editando clasificación por edad...
Редактирование запретов,Editar prohibiciones
Режим HiZ зарядки       : {},Modo de carga HiZ       : {}
Режим киоска            : {},Modo quiosco            : {}
Рендеринг FB2,Renderizado FB2
Решено послать одного из шадоков на,Se decidió enviar a uno de los shadoks
"Nintendo Account задан, но не связан","Cuenta Nintendo establecida, pero no vinculada"
Родительский PIN        : {},PIN parental        : {}
Сброс требуемой версии,Restablecer versión requerida
Сброс требуемой версии к ,Restableciendo la versión requerida a
Сбросить требуемую версию,Restablecer versión requerida
Сведения,Detalles
Сведения...,Detalles...
Свободное место в хранилище: {},Espacio libre en el almacenamiento: {}
Свободное место: {},Espacio libre: {}
Сгенерировать и установить,Generar e instalar
   Получение списка сохранений...   ,   Obteniendo lista de guardados...
Nintendo Account не задан,Cuenta Nintendo no establecida
Сдампить на SD карту,Volcar a tarjeta SD
Сдампить на внешний USB,Volcar a USB externo
Сдампить текущую прошивку,Volcar firmware actual
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Volcado: {}/{} ({}%) ({:.2f} MB/s)
Сделать бекап,Hacer copia
"Сделать бекап, если новее",Hacer copia si es más nuevo
Северная Америка,América del Norte
Сентябрь,Septiembre
Сепия,Sepia
Сервер запущен,Servidor iniciado
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,El servidor sugiere realizar una actualización de DBI\n\nPresione (+) para aceptar\nCualquier otro botón para cancelar
Серийный # прочитанный  : {},# de serie leído  : {}
Серийный # угаданный    : {},# de serie adivinado    : {}
Серийный номер        : {},Número de serie        : {}
Сессии,Sesiones
Сессия закрыта,Sesión cerrada
Сессия открыта,Sesión abierta
Силовая роль                    : {},Rol de alimentación                    : {}
Синхронизация времени по NTP,Sincronizar hora por NTP
Системные приложения,Aplicaciones del sistema
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Predeterminado del sistema
Сканирование директорий...,Escaneando directorios...
Сканирование игр...,Escaneando juegos...
Скачано {}/{},Descargado {}/{}
Скачивание файла не удалось,La descarga del archivo falló
Скорость USB интерфейса: ,Velocidad de la interfaz USB:
Скорость передачи: {:.2f} МБ/сек,Velocidad de transferencia: {:.2f} MB/s
Смещать курсор после выделения,Mover cursor después de seleccionar
Собираются сведения...,Recopilando detalles...
Соединение сброшено,Conexión restablecida
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Fusibles quemados : {}
Создавать LFS папку,Crear carpeta LFS
Создан zip-файл: ,Archivo zip creado:
Создание DLC анлокера,Creando desbloqueador de DLC
Создание NSP,Creando NSP
Создание sdmc:/versions.txt,Creando sdmc:/versions.txt
Создание бекапа сохранения ,Creando copia de seguridad de guardado
Создание дампа ({}),Creando volcado ({})
Создание дампа: {},Creando volcado: {}
Создание единого репака,Creando un repack unificado
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Creando registro del juego...
Создание каталога: ,Creando directorio:
Создание новой записи об игре...,Creando nuevo registro de juego...
Создание объекта: ,Creando objeto:
Создание плейсхолдера: {}...,Creando marcador: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Creando repack Id: {:016X}, Versión: {}, Tipo: {}"
Создание строк... {}%,Creando líneas... {}%
Создание таблицы имён,Creando tabla de nombres
Создание тела файла,Creando cuerpo del archivo
Создание точки доступа...,Creando punto de acceso...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Creando registro falso...
Создание хэш таблицы,Creando tabla de hash
Создание ярлыка,Creando acceso directo
Создано новое сохранение. Восстанавливаю бекап в него...,Se creó un nuevo guardado. Restaurando la copia de seguridad en él...
Создать sdmc:/versions.txt,Crear sdmc:/versions.txt
Создать единый репак,Crear repack único
Создать новое сохранение...,Crear nuevo guardado...
Создать новый каталог...,Crear nuevo directorio...
Создать новый файл...,Crear nuevo archivo...
Создать ярлык,Crear acceso directo
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Crear acceso directo para hbmenu
Создать ярлык на рабочий стол для DBI...,Crear acceso directo al escritorio para DBI...
Создать ярлык с аргументами...,Crear acceso directo con argumentos...
Создаётся MTP хранилище: ,Creando almacenamiento MTP:
Создаётся обновлённая запись об игре...,Creando registro de juego actualizado...
Сохранение для {} уже существует,El guardado para {} ya existe
Сохранения,Guardados
Сохранения будут удалены!,¡Los guardados serán eliminados!
Сохранения только в RO режиме,Guardados solo en modo RO
RTC запущены (приблизительно) : {},RTC iniciados (aproximadamente) : {}
Сохранения удалённых игр ({}),Guardados de juegos eliminados ({})
Сохранения установленных игр ({}),Guardados de juegos instalados ({})
Сохранёные в системе параметры котроллера батареи,Parámetros del controlador de batería guardados en el sistema
Средняя температура: {}°C,Temperatura promedio: {}°C
Статистика игры ,Estadísticas del juego
Строка поиска: ,Línea de búsqueda:
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Suma de %% carga-descarga: {} (~{} ciclos 0-100)
Существующая запись об игре не найдена,No se encontró un registro de juego existente
Существующее сохранение не найдено и новое не может быть создано,No se encontró un guardado existente y no se puede crear uno nuevo
SDK {} уже был экспортирован: {},El SDK {} ya fue exportado: {}
Тайтл не установлен,Título no instalado
Тайтл установлен,Título instalado
Тайтлы с ошибками:,Títulos con errores:
Текущая ёмкость                 : {}%,Capacidad actual                 : {}%
Текущая ёмкость    : {} mAh,Capacidad actual    : {} mAh
Текущее время: {},Hora actual: {}
Текущее напряжение : {} mV,Voltaje actual : {} mV
Текущий заряд      : {}%,Carga actual      : {}%
Текущий ток        : {} mA,Corriente actual        : {} mA
SDK на подмену не найдены,No se encontraron SDK para sustituir
Тема,Tema
Тема отображения,Tema de visualización
Температура        : {}°C,Temperatura        : {}°C
Температура батареи             : {}°C,Temperatura de la batería             : {}°C
Тикет исправлен,Ticket corregido
Тикеты,Tickets
Тикеты не найдены,No se encontraron tickets
Тип SoC                 : {},Tipo SoC                  : {}
Тип источника питания          : {},Tipo de fuente de alimentación          : {}
