original,translation
Ошибка получения информаци о файле: {},Failo info gavimo klaida: {}
Ошибка получения размера файла: {},Failo dydžio gavimo klaida: {}
Ошибка получения флагов сокета: {},Lizdo vėliavų gavimo klaida: {}
Ошибка получения хранилища {},Saugyklos {} gavimo klaida
Ошибка получения: {},Gavimo klaida: {}
Ошибка получения: {} {},Gavimo klaida: {} {}
Ошибка посылки файла: {},Failo siuntimo klaida: {}
   Получение списка бекапов...   ,Gaunamas atsarginių kopijų sąrašas...
Ошибка привязки сокета к порту {}: {},Lizdo susiejimo su priev. {} kl.: {}
Ошибка привязки: {},Susiejimo klaida: {}
Ошибка принятия соединения: {} {},Ryšio priėmimo klaida: {} {}
Ошибка приёма соединения: {},Ryšio priėmimo klaida: {}
Ошибка проверси метки сокета: {},Lizdo žymės tikrinimo klaida: {}
Ошибка прослушивания: {},Klausymosi klaida: {}
Ошибка прослушки сокета: {},Lizdo klausymosi klaida: {}
Ошибка сжатия,Suspaudimo klaida
Ошибка создания каталога: {},Katalogo kūrimo klaida: {}
Ошибка создания сокета: {},Lizdo kūrimo klaida: {}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Svirtys - Puslapių naršymas\n\n     ZR+ZL - Eiti į puslapį... \n\n       L/R - Skyrių naršymas   \n\n       (-) - Ši pagalba         \n\n       (+) - Meniu
Ошибка создания сохранения,Įrašo kūrimo klaida
Ошибка удаления каталога: {},Katalogo trynimo klaida: {}
Ошибка удаления файла: {},Failo trynimo klaida: {}
Ошибка установки флагов сокета: {},Lizdo vėliavų nustatymo klaida: {}
Ошибка чтения записи об игре: {},Žaidimo įrašo skaitymo klaida: {}
Ошибка чтения каталога: {},Katalogo skaitymo klaida: {}
Ошибка чтения регистров max17050: ,max17050 registrų skaitymo klaida:
Ошибка чтения сохранённых параметров контроллера: ,Valdiklio parametrų skaitymo klaida:
Ошибка чтения файла: {},Failo skaitymo klaida: {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,Klaidų nerasta
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Klaidingas DLC nr. (Turi būti 0x001-0x7FF)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Klaidingas DLC nr. (Turi būti 1-2047)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Klaidingas tiketas {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,LFS aplankas nerastas
Папка для бекапа сохранений,Įrašų kopijų aplankas
Папка для дампа игр,Žaidimų kopijų aplankas
Папка журналов,Žurnalų aplankas
Папка обновления очищена,Atnaujinimo aplankas išvalytas
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,FTP parametrai
Параметры MTP,MTP parametrai
Параметры установки,Diegimo parametrai
Пароль,Slaptažodis
Перевернуть джойконы,Apversti Joy-Con
Перевернуть экран,Apversti ekraną
Передача окончена,Perdavimas baigtas
Переименование объекта,Objekto pervadinimas
Переименовать,Pervadinti
Перейти к первой странице,Eiti į pirmą puslapį
Emummc включён              : {},Emummc įjungtas             : {}
Перейти к последней странице,Eiti į paskutinį puslapį
Перейти к странице...,Eiti į puslapį...
Переместить,Perkelti
Переместить в NAND,Perkelti į NAND
Переместить на SD карту,Perkelti į SD kortelę
"Перемещение {} ({}, {}) в {}","Perkeliama {} ({}, {}) į {}"
Перемещение {} записей,Perkeliama {} įrašų
Перемещение {} записи,Perkeliama {} įrašai
Перемещение {} игр,Perkeliama {} žaidimų
Перемещение {} игры,Perkeliama {} žaidimai
FTP сервер (нажмите B для остановки),FTP serveris (spauskite B sustabdymui)
Перемещение контента,Turinio perkėlimas
Перенос строк,Eilučių laužymas
Переносить слова,Žodžių laužymas
Переоткрытие ФС сохранения: {},Įrašymo FS atidarymas iš naujo: {}
Пишется новая запись о контенте...,Rašomas naujas turinio įrašas...
Пишется новый cnmt.nca...,Rašomas naujas cnmt.nca...
Платформа               : {},Platforma               : {}
Подготовка...,Ruošiama...
Подключаемся к {}...,Jungiamasi prie {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Prisijungta prie {}:{}
Подмена SDK,SDK pakeitimas
Подменить SDK,Pakeisti SDK
Подсвечивать файлы обновлений,Paryškinti atnaujinimų failus
Подсчитывается размер установки...,Skaičiuojamas diegimo dydis...
Подсчитывается размер установки...{}%,Skaičiuojamas diegimo dydis...{}%
Подсчитываются объекты в альбоме в NAND,Skaičiuojami objektai albume NAND
Подсчитываются объекты в альбоме на SD карте,Skaičiuojami objektai albume SD
Подсчёт метаданных...,Metaduomenų skaičiavimas...
Подсчёт основного хэша,Pagrindinės maišos skaičiavimas
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Sekcijos maišos skaičiavimas
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Prijunkite konsolę prie PC USB Type-C kabeliu arba spauskite B
"Пожалуйста, подождите...",Prašome palaukti...
Поиск записей об ошибках,Klaidų įrašų paieška
Поиск неиспользуемых тикетов,Nenaudojamų tiketų paieška
Поиск подготовленного системного обновления,Paruošto sistemos atnaujinimo paieška
Поиск потерянных тайтлов,Prarastų pavadinimų paieška
Поиск потерянных файлов в NAND,Prarastų failų paieška NAND
Поиск потерянных файлов на SD,Prarastų failų paieška SD
Поиск сохранений удалённых пользователей...,Ieškoma ištrintų vartotojų įrašų...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Rodoma versija          : {}
Показываемое название   : {},Rodomas pavadinimas     : {}
Показывать 'Обновить отсюда',Rodyti 'Atnaujinti iš čia'
Показывать объединённый NSP,Rodyti sujungtą NSP
Показывать папку 'Mods&Cheats',Rodyti 'Mods&Cheats' aplanką
Показывать прогрев кеша,Rodyti talpyklos šildymą
Показывать размер LFS (долго),Rodyti LFS dydį (ilgai)
Показывать секунды,Rodyti sekundes
Показывать часы в статусе,Rodyti laikrodį būsenoje
Поколение ключа             : {},Rakto karta                 : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Pilna talpa        : {} mAh
Получен список из {} записей,Gautas {} įrašų sąrašas
Получен список из {} записи,Gautas {} įrašų sąrašas
Получение версий установленных игр,Gaunamos įdiegtų žaidimų versijos
Получение информации из hac_versionlist...,Gaunama info iš hac_versionlist...
Получение информации из системы...,Gaunama info iš sistemos...
Получение информации об играх...,Gaunama info apie žaidimus...
Получение списка тикетов...,Gaunamas tiketų sąrašas...
Получение файла: {} МБ ({:.2f} МБ/сек),Gaunamas failas: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Gaunamas failas: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,Gaunamas atsarginių kopijų sąrašas...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Gautas laikas: {}
Полученный размер: {},Gautas dydis: {}
"Получено: {}, ({:.2f} МБ/сек)","Gauta: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Vartotojas {} nerastas. Įrašo sukurti negalima
Пользователь не найден,Vartotojas nerastas
Пользовательские хранилища,Vartotojo saugyklos
Попытаться разобрать,Bandyti išanalizuoti
Попытка исправить,Bandymas taisyti
Портрет (90°),Portretas (90°)
Португальский,Portugalų
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Pradžia, L+➡-Pabaiga, ZL-Registras, ZR-Įvesti, Y-Tarpas, X-Trinti, R3-Kalba"
После удаления игры не будут запускаться,Po trynimo žaidimai nepasileis
Посылается файл: {},Siunčiamas failas: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Siunčiamas failas: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Viršytas komandų buferio dydis
Предел входного тока            : {} mA,Įėjimo srovės riba              : {} mA
Предел напряжения заряда батареи: {} mV,Baterijos krovimo įtampos riba  : {} mV
LFS мод.: -,LFS mod.: -
Предназначение          : {},Paskirtis               : {}
Предоставить по FTP,Pateikti per FTP
Предупреждения: ,Įspėjimai:
Прекращение прослушивания на {}:{},Klausymosi nutraukimas {}:{}
Прервано пользователем,Nutraukta vartotojo
Привязка к {}:{},Susiejimas su {}:{}
Принято соединение от {}:{},Priimtas ryšys iš {}:{}
Проверить целостность,Tikrinti vientisumą
"LFS мод.: Присутствует, Размер: ","LFS mod.: Yra, Dydis:"
Проверка magic...,Tikrinamas magic...
"Проверка {} ({}, {}), {}","Tikrinama {} ({}, {}), {}"
Проверка картриджа...,Kasetės tikrinimas...
Проверка на наличие  {}...,"Tikrinama, ar yra {}..."
Проверка обновлений,Atnaujinimų tikrinimas
Проверка обновлений игр,Žaidimų atnaujinimų tikrinimas
Проверка сохранений,Įrašų tikrinimas
Проверка целостности ({}),Vientisumo tikrinimas ({})
Проверяется: {},Tikrinama: {}
Проверять хэш при установке,Tikrinti maišą diegiant
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS mod.: Yra, Dydis: skaičiavimas išjungtas nustatymuose"
Проверяются бекапы...,Tikrinamos ats. kopijos...
Проверяются сохранения,Tikrinami įrašai
Программа {}. Control не найдена,Programa {}. Control nerasta
Программа {}. Exefs не найдена,Programa {}. Exefs nerasta
Программа {}. Romfs не найдена,Programa {}. Romfs nerasta
Произошла неизвестная ошибка,Įvyko nežinoma klaida
Произошла ошибка:,Įvyko klaida:
Произошла ошибка: ,Įvyko klaida:
Произошла ошибка: {},Įvyko klaida: {}
Пропускаем файл до начала secure раздела ,Praleidžiamas failas iki secure pradžios
LFS папка игры,LFS žaidimo aplankas
Пропускается: {}          \r,Praleidžiama: {}          \r
Прослушивание на {}:{},Klausomasi {}:{}
Просмотр SD карты,SD kortelės peržiūra
Просмотр USB носителей,USB laikmenų peržiūra
Просмотр альбома по HTTP,Albumo peržiūra per HTTP
Просмотр раздела SYSTEM,SYSTEM skirsnio peržiūra
Просмотр раздела USER,USER skirsnio peržiūra
Просмотр сети,Tinklo peržiūra
MTP Респондер (нажмите B для остановки),MTP Atsakiklis (spauskite B sustabdymui)
Просмотр сохранений,Įrašų peržiūra
Просмотр тикетов,Tiketų peržiūra
Просмотр установленных игр,Įdiegtų žaidimų peržiūra
Просмотреть игры,Peržiūrėti žaidimus
Просто запуск,Tiesiog paleisti
Разбор,Analizė
Раздел secure не найден,Secure skirsnis nerastas
Размер  : ,Dydis   :
"Размер  : {}, {} файл","Dydis   : {}, {} failas"
"Размер  : {}, {} файла","Dydis   : {}, {} failai"
"Размер  : {}, {} файлов","Dydis   : {}, {} failų"
Размер посылаемого файла   : {},Siunčiamo failo dydis      : {}
Размер сохранений     : {},Įrašų dydis           : {}
Размер: {},Dydis: {}
Разрешено,Leidžiama
Распаковать в подкаталог,Išpakuoti į pakatalogį
Распаковать сюда,Išpakuoti čia
Распаковка файла,Failo išpakavimas
Растущие цветы:     {},Augančios gėlės:    {}
Nintendo Account задан и связан,Nintendo Account nustatytas ir susietas
Регион                  : {},Regionas                : {}
Регистрация контента {}...,Registruojamas turinys {}...
Регистрация файла {}...,Registruojamas failas {}...
Регистры котроллера MAX17050,MAX17050 valdiklio registrai
Редактирование возрастного рейтинга...,Amžiaus reitingo redagavimas...
Редактирование запретов,Draudimų redagavimas
Режим HiZ зарядки       : {},HiZ krovimo režimas     : {}
Режим киоска            : {},Kiosko režimas          : {}
Рендеринг FB2,FB2 atvaizdavimas
Решено послать одного из шадоков на,Nuspręsta siųsti vieną iš šadokų į
"Nintendo Account задан, но не связан","Nintendo Account nustatytas, bet nesusietas"
Родительский PIN        : {},Tėvų PIN                : {}
Сброс требуемой версии,Reikalingos versijos atstatymas
Сброс требуемой версии к ,Reikalingos versijos atstatymas į
Сбросить требуемую версию,Atstatyti reikalingą versiją
Сведения,Informacija
Сведения...,Informacija...
Свободное место в хранилище: {},Laisva vieta saugykloje: {}
Свободное место: {},Laisva vieta: {}
Сгенерировать и установить,Sugeneruoti ir įdiegti
   Получение списка сохранений...   ,Gaunamas išsaugojimų sąrašas...
Nintendo Account не задан,Nintendo Account nenustatytas
Сдампить на SD карту,Kopijuoti į SD kortelę
Сдампить на внешний USB,Kopijuoti į išorinį USB
Сдампить текущую прошивку,Kopijuoti esamą sistemą
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Nukopijuota: {}/{} ({}%) ({:.2f} MB/s)
Сделать бекап,Daryti ats. kopiją
"Сделать бекап, если новее","Daryti ats. kopiją, jei naujesnė"
Северная Америка,Šiaurės Amerika
Сентябрь,Rugsėjis
Сепия,Sepija
Сервер запущен,Serveris paleistas
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Serveris siūlo atnaujinti DBI\n\nSpauskite (+) sutikti\nBet kurį kitą - atšaukti
Серийный # прочитанный  : {},Serijinis # nuskaitytas : {}
Серийный # угаданный    : {},Serijinis # atspėtas    : {}
Серийный номер        : {},Serijinis numeris     : {}
Сессии,Sesijos
Сессия закрыта,Sesija uždaryta
Сессия открыта,Sesija atidaryta
Силовая роль                    : {},Galios vaidmuo                  : {}
Синхронизация времени по NTP,Laiko sinchronizacija per NTP
Системные приложения,Sistemos programos
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Sistemos numatytasis
Сканирование директорий...,Katalogų skenavimas...
Сканирование игр...,Žaidimų skenavimas...
Скачано {}/{},Atsisiųsta {}/{}
Скачивание файла не удалось,Failo atsisiuntimas nepavyko
Скорость USB интерфейса: ,USB sąsajos greitis:
Скорость передачи: {:.2f} МБ/сек,Perdavimo greitis: {:.2f} MB/s
Смещать курсор после выделения,Perkelti žymeklį po pasirinkimo
Собираются сведения...,Renkama informacija...
Соединение сброшено,Ryšys nutrauktas
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Sudeginta saugiklių     : {}
Создавать LFS папку,Kurti LFS aplanką
Создан zip-файл: ,Sukurtas zip failas:
Создание DLC анлокера,DLC atrakintojo kūrimas
Создание NSP,NSP kūrimas
Создание sdmc:/versions.txt,sdmc:/versions.txt kūrimas
Создание бекапа сохранения ,Įrašo ats. kopijos kūrimas
Создание дампа ({}),Kopijos kūrimas ({})
Создание дампа: {},Kopijos kūrimas: {}
Создание единого репака,Vieno perpako kūrimas
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Žaidimo įrašo kūrimas...
Создание каталога: ,Katalogo kūrimas:
Создание новой записи об игре...,Naujo žaidimo įrašo kūrimas...
Создание объекта: ,Objekto kūrimas:
Создание плейсхолдера: {}...,Vietos rezervatoriaus kūrimas: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Perpako kūrimas Id: {:016X}, Ver: {}, Tipas: {}"
Создание строк... {}%,Eilučių kūrimas... {}%
Создание таблицы имён,Vardų lentelės kūrimas
Создание тела файла,Failo kūno kūrimas
Создание точки доступа...,Prieigos taško kūrimas...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Netikro įrašo kūrimas...
Создание хэш таблицы,Maišos lentelės kūrimas
Создание ярлыка,Nuorodos kūrimas
Создано новое сохранение. Восстанавливаю бекап в него...,Sukurtas naujas įrašas. Atkuriama ats. kopija...
Создать sdmc:/versions.txt,Kurti sdmc:/versions.txt
Создать единый репак,Kurti vieną perpaką
Создать новое сохранение...,Kurti naują įrašą...
Создать новый каталог...,Kurti naują katalogą...
Создать новый файл...,Kurti naują failą...
Создать ярлык,Kurti nuorodą
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Kurti nuorodą hbmenu
Создать ярлык на рабочий стол для DBI...,Kurti DBI nuorodą darbalaukyje...
Создать ярлык с аргументами...,Kurti nuorodą su argumentais...
Создаётся MTP хранилище: ,Kuriama MTP saugykla:
Создаётся обновлённая запись об игре...,Kuriamas atnaujintas žaidimo įrašas...
Сохранение для {} уже существует,Įrašas {} jau egzistuoja
Сохранения,Įrašai
Сохранения будут удалены!,Įrašai bus ištrinti!
Сохранения только в RO режиме,Įrašai tik RO režimu
RTC запущены (приблизительно) : {},RTC paleisti (apytiksliai)    : {}
Сохранения удалённых игр ({}),Ištrintų žaidimų įrašai ({})
Сохранения установленных игр ({}),Įdiegtų žaidimų įrašai ({})
Сохранёные в системе параметры котроллера батареи,Sistemoje išsaugoti baterijos valdiklio parametrai
Средняя температура: {}°C,Vidutinė temperatūra: {}°C
Статистика игры ,Žaidimo statistika
Строка поиска: ,Paieškos eilutė:
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),%% krovimo-iškrovimo suma: {} (~{} 0-100 ciklų)
Существующая запись об игре не найдена,Egzistuojantis žaidimo įrašas nerastas
Существующее сохранение не найдено и новое не может быть создано,"Egzistuojantis įrašas nerastas, naujo sukurti negalima"
SDK {} уже был экспортирован: {},SDK {} jau buvo eksportuotas: {}
Тайтл не установлен,Pavadinimas neįdiegtas
Тайтл установлен,Pavadinimas įdiegtas
Тайтлы с ошибками:,Pavadinimai su klaidomis:
Текущая ёмкость                 : {}%,Dabartinė talpa                 : {}%
Текущая ёмкость    : {} mAh,Dabartinė talpa    : {} mAh
Текущее время: {},Dabartinis laikas: {}
Текущее напряжение : {} mV,Dabartinė įtampa   : {} mV
Текущий заряд      : {}%,Dabartinė įkrova   : {}%
Текущий ток        : {} mA,Dabartinė srovė    : {} mA
SDK на подмену не найдены,SDK pakeitimui nerasti
Тема,Tema
Тема отображения,Rodymo tema
Температура        : {}°C,Temperatūra        : {}°C
Температура батареи             : {}°C,Baterijos temperatūra           : {}°C
Тикет исправлен,Tiketas pataisytas
Тикеты,Tiketai
Тикеты не найдены,Tiketai nerasti
Тип SoC                 : {},SoC tipas               : {}
Тип источника питания          : {},Maitinimo šaltinio tipas       : {}
