original,translation
Ошибка получения флагов сокета: {},Błąd pobierania flag gniazda: {}
Ошибка получения хранилища {},Błąd uzyskiwania dostępu do pamięci {}
Ошибка получения: {},Błąd odbioru: {}
Ошибка получения: {} {},Błąd odbioru: {} {}
Ошибка посылки файла: {},Błąd wysyłania pliku: {}
   Получение списка бекапов...   ,   Pobieranie listy kopii zapasowych...
Ошибка привязки сокета к порту {}: {},Błąd powiązania gniazda z portem {}: {}
Ошибка привязки: {},Błąd wiązania: {}
Ошибка принятия соединения: {} {},Błąd akceptowania połączenia: {} {}
Ошибка приёма соединения: {},Błąd akceptowania połączenia: {}
Ошибка проверси метки сокета: {},Błąd sprawdzania etykiety gniazda: {}
Ошибка прослушивания: {},Błąd nasłuchiwania: {}
Ошибка прослушки сокета: {},Błąd nasłuchiwania gniazda: {}
Ошибка сжатия,Błąd kompresji
Ошибка создания каталога: {},Błąd tworzenia katalogu: {}
Ошибка создания сокета: {},Błąd tworzenia gniazda: {}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Drążki - Nawigacja stronami\n\n     ZR+ZL - Idź do strony... \n\n       L/R - Nawigacja rozdziałami \n\n       (-) - Pomoc                 \n\n       (+) - Menu
Ошибка создания сохранения,Błąd tworzenia zapisu
Ошибка удаления каталога: {},Błąd usuwania katalogu: {}
Ошибка удаления файла: {},Błąd usuwania pliku: {}
Ошибка установки флагов сокета: {},Błąd ustawiania flag gniazda: {}
Ошибка чтения записи об игре: {},Błąd odczytu wpisu gry: {}
Ошибка чтения каталога: {},Błąd odczytu katalogu: {}
Ошибка чтения регистров max17050: ,Błąd odczytu rejestrów max17050:
Ошибка чтения сохранённых параметров контроллера: ,Błąd odczytu zapisanych parametrów kontrolera:
Ошибка чтения файла: {},Błąd odczytu pliku: {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,Nie znaleziono błędów
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Błędny numer DLC (Musi być w zakresie 0x001-0x7FF)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Błędny numer DLC (Musi być w zakresie 1-2047)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Błędny bilet {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,Nie znaleziono folderu LFS
Папка для бекапа сохранений,Folder na kopie zapasowe zapisów
Папка для дампа игр,Folder na zrzuty gier
Папка журналов,Folder dzienników
Папка обновления очищена,Folder aktualizacji wyczyszczony
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,Opcje FTP
Параметры MTP,Opcje MTP
Параметры установки,Opcje instalacji
Пароль,Hasło
Перевернуть джойконы,Odwróć joy-cony
Перевернуть экран,Odwróć ekran
Передача окончена,Transfer zakończony
Переименование объекта,Zmiana nazwy obiektu
Переименовать,Zmień nazwę
Перейти к первой странице,Przejdź do pierwszej strony
Emummc включён              : {},Emummc włączony              : {}
Перейти к последней странице,Przejdź do ostatniej strony
Перейти к странице...,Przejdź do strony...
Переместить,Przenieś
Переместить в NAND,Przenieś do NAND
Переместить на SD карту,Przenieś na kartę SD
"Перемещение {} ({}, {}) в {}","Przenoszenie {} ({}, {}) do {}"
Перемещение {} записей,Przenoszenie {} wpisów
Перемещение {} записи,Przenoszenie {} wpisu
Перемещение {} игр,Przenoszenie {} gier
Перемещение {} игры,Przenoszenie {} gry
FTP сервер (нажмите B для остановки),"Serwer FTP (naciśnij B, aby zatrzymać)"
Перемещение контента,Przenoszenie zawartości
Перенос строк,Zawijanie wierszy
Переносить слова,Przenoś słowa
Переоткрытие ФС сохранения: {},Ponowne otwieranie FS zapisu: {}
Пишется новая запись о контенте...,Zapisywanie nowego wpisu zawartości...
Пишется новый cnmt.nca...,Zapisywanie nowego cnmt.nca...
Платформа               : {},Platforma               : {}
Подготовка...,Przygotowywanie...
Подключаемся к {}...,Łączenie z {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Połączono z {}:{}
Подмена SDK,Podmiana SDK
Подменить SDK,Podmień SDK
Подсвечивать файлы обновлений,Podświetlaj pliki aktualizacji
Подсчитывается размер установки...,Obliczanie rozmiaru instalacji...
Подсчитывается размер установки...{}%,Obliczanie rozmiaru instalacji...{}%
Подсчитываются объекты в альбоме в NAND,Liczenie obiektów w albumie w NAND
Подсчитываются объекты в альбоме на SD карте,Liczenie obiektów w albumie na karcie SD
Подсчёт метаданных...,Liczenie metadanych...
Подсчёт основного хэша,Obliczanie głównego hasha
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Obliczanie hasha sekcji
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Proszę podłączyć konsolę do komputera kablem USB Type-C lub nacisnąć B
"Пожалуйста, подождите...",Proszę czekać...
Поиск записей об ошибках,Wyszukiwanie wpisów o błędach
Поиск неиспользуемых тикетов,Wyszukiwanie nieużywanych biletów
Поиск подготовленного системного обновления,Wyszukiwanie przygotowanej aktualizacji systemu
Поиск потерянных тайтлов,Wyszukiwanie utraconych tytułów
Поиск потерянных файлов в NAND,Wyszukiwanie utraconych plików w NAND
Поиск потерянных файлов на SD,Wyszukiwanie utraconych plików na SD
Поиск сохранений удалённых пользователей...,Wyszukiwanie zapisów usuniętych użytkowników...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Wyświetlana wersja     : {}
Показываемое название   : {},Wyświetlana nazwa   : {}
Показывать 'Обновить отсюда',Pokaż 'Zaktualizuj stąd'
Показывать объединённый NSP,Pokaż połączony NSP
Показывать папку 'Mods&Cheats',Pokaż folder 'Mods&Cheats'
Показывать прогрев кеша,Pokaż rozgrzewanie pamięci podręcznej
Показывать размер LFS (долго),Pokaż rozmiar LFS (długo)
Показывать секунды,Pokaż sekundy
Показывать часы в статусе,Pokaż zegar w statusie
Поколение ключа             : {},Generacja klucza             : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Pełna pojemność     : {} mAh
Получен список из {} записей,Otrzymano listę z {} wpisami
Получен список из {} записи,Otrzymano listę z {} wpisem
Получение версий установленных игр,Pobieranie wersji zainstalowanych gier
Получение информации из hac_versionlist...,Pobieranie informacji z hac_versionlist...
Получение информации из системы...,Pobieranie informacji z systemu...
Получение информации об играх...,Pobieranie informacji o grach...
Получение списка тикетов...,Pobieranie listy biletów...
Получение файла: {} МБ ({:.2f} МБ/сек),Odbieranie pliku: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Pobieranie: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,   Pobieranie listy kopii zapasowych...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Otrzymany czas: {}
Полученный размер: {},Otrzymany rozmiar: {}
"Получено: {}, ({:.2f} МБ/сек)","Otrzymano: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Użytkownik {} nie został znaleziony. Tworzenie zapisu niemożliwe
Пользователь не найден,Nie znaleziono użytkownika
Пользовательские хранилища,Pamięci użytkownika
Попытаться разобрать,Spróbuj sparsować
Попытка исправить,Próba naprawy
Портрет (90°),Pionowa (90°)
Португальский,Portugalski
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Początek, L+➡-Koniec, ZL-Rejestr, ZR-Wprowadź, Y-Spacja, X-Backspace, R3-Język"
После удаления игры не будут запускаться,Po usunięciu gry nie będą się uruchamiać
Посылается файл: {},Wysyłanie pliku: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Wysyłanie: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Przekroczono rozmiar bufora poleceń
Предел входного тока            : {} mA,Limit prądu wejściowego            : {} mA
Предел напряжения заряда батареи: {} mV,Limit napięcia ładowania baterii: {} mV
LFS мод.: -,Mod LFS: -
Предназначение          : {},Przeznaczenie          : {}
Предоставить по FTP,Udostępnij przez FTP
Предупреждения: ,Ostrzeżenia:
Прекращение прослушивания на {}:{},Zatrzymywanie nasłuchiwania na {}:{}
Прервано пользователем,Przerwane przez użytkownika
Привязка к {}:{},Wiązanie z {}:{}
Принято соединение от {}:{},Zaakceptowano połączenie od {}:{}
Проверить целостность,Sprawdź integralność
"LFS мод.: Присутствует, Размер: ","LFS mod.: Obecny, Rozmiar:"
Проверка magic...,Sprawdzanie magic...
"Проверка {} ({}, {}), {}","Sprawdzanie {} ({}, {}), {}"
Проверка картриджа...,Sprawdzanie kartridża...
Проверка на наличие  {}...,Sprawdzanie obecności {}...
Проверка обновлений,Sprawdzanie aktualizacji
Проверка обновлений игр,Sprawdzanie aktualizacji gier
Проверка сохранений,Sprawdzanie zapisów
Проверка целостности ({}),Sprawdzanie integralności ({})
Проверяется: {},Sprawdzanie: {}
Проверять хэш при установке,Sprawdzaj hash podczas instalacji
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS mod.: Obecny, Rozmiar: liczenie wyłączone w ustawieniach"
Проверяются бекапы...,Sprawdzanie kopii zapasowych...
Проверяются сохранения,Sprawdzanie zapisów
Программа {}. Control не найдена,Program {}. Nie znaleziono Control
Программа {}. Exefs не найдена,Program {}. Nie znaleziono Exefs
Программа {}. Romfs не найдена,Program {}. Nie znaleziono Romfs
Произошла неизвестная ошибка,Wystąpił nieznany błąd
Произошла ошибка:,Wystąpił błąd:
Произошла ошибка: ,Wystąpił błąd:
Произошла ошибка: {},Wystąpił błąd: {}
Пропускаем файл до начала secure раздела ,Pomijanie pliku do początku sekcji secure
LFS папка игры,Folder LFS gry
Пропускается: {}          \r,Pomijanie: {}          \r
Прослушивание на {}:{},Nasłuchiwanie na {}:{}
Просмотр SD карты,Przeglądanie karty SD
Просмотр USB носителей,Przeglądanie nośników USB
Просмотр альбома по HTTP,Przeglądanie albumu przez HTTP
Просмотр раздела SYSTEM,Przeglądanie partycji SYSTEM
Просмотр раздела USER,Przeglądanie partycji USER
Просмотр сети,Przeglądanie sieci
MTP Респондер (нажмите B для остановки),MTP Responder (naciśnij B aby zatrzymać)
Просмотр сохранений,Przeglądanie zapisów
Просмотр тикетов,Przeglądanie biletów
Просмотр установленных игр,Przeglądanie zainstalowanych gier
Просмотреть игры,Przeglądaj gry
Просто запуск,Zwykłe uruchomienie
Разбор,Analiza
Раздел secure не найден,Nie znaleziono sekcji secure
Размер  : ,Rozmiar :
"Размер  : {}, {} файл","Rozmiar : {}, {} plik"
"Размер  : {}, {} файла","Rozmiar : {}, {} pliki"
"Размер  : {}, {} файлов","Rozmiar : {}, {} plików"
Размер посылаемого файла   : {},Rozmiar wysyłanego pliku   : {}
Размер сохранений     : {},Rozmiar zapisów     : {}
Размер: {},Rozmiar: {}
Разрешено,Dozwolone
Распаковать в подкаталог,Rozpakuj do podkatalogu
Распаковать сюда,Rozpakuj tutaj
Распаковка файла,Rozpakowywanie pliku
Растущие цветы:     {},Rosnące kwiaty:     {}
Nintendo Account задан и связан,Konto Nintendo jest ustawione i połączone
Регион                  : {},Region                  : {}
Регистрация контента {}...,Rejestrowanie zawartości {}...
Регистрация файла {}...,Rejestrowanie pliku {}...
Регистры котроллера MAX17050,Rejestry kontrolera MAX17050
Редактирование возрастного рейтинга...,Edycja oceny wiekowej...
Редактирование запретов,Edycja ograniczeń
Режим HiZ зарядки       : {},Tryb ładowania HiZ       : {}
Режим киоска            : {},Tryb kiosku            : {}
Рендеринг FB2,Renderowanie FB2
Решено послать одного из шадоков на,Postanowiono wysłać jednego z Shadoków na
"Nintendo Account задан, но не связан","Konto Nintendo jest ustawione, ale niepołączone"
Родительский PIN        : {},PIN rodzicielski        : {}
Сброс требуемой версии,Resetowanie wymaganej wersji
Сброс требуемой версии к ,Resetowanie wymaganej wersji do
Сбросить требуемую версию,Zresetuj wymaganą wersję
Сведения,Szczegóły
Сведения...,Szczegóły...
Свободное место в хранилище: {},Wolne miejsce w pamięci masowej: {}
Свободное место: {},Wolne miejsce: {}
Сгенерировать и установить,Wygeneruj i zainstaluj
   Получение списка сохранений...   ,   Pobieranie listy zapisów...
Nintendo Account не задан,Konto Nintendo nieustawione
Сдампить на SD карту,Zgraj na kartę SD
Сдампить на внешний USB,Zgraj na zewnętrzny USB
Сдампить текущую прошивку,Zgraj bieżące oprogramowanie
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Zgrano: {}/{} ({}%) ({:.2f} MB/s)
Сделать бекап,Utwórz kopię zapasową
"Сделать бекап, если новее","Utwórz kopię zapasową, jeśli nowsza"
Северная Америка,Ameryka Północna
Сентябрь,Wrzesień
Сепия,Sepia
Сервер запущен,Serwer uruchomiony
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,"Serwer proponuje wykonanie aktualizacji DBI\n\nNaciśnij (+) aby się zgodzić\nDowolny inny przycisk, aby anulować"
Серийный # прочитанный  : {},Odczytany numer seryjny  : {}
Серийный # угаданный    : {},Zgadnięty numer seryjny    : {}
Серийный номер        : {},Numer seryjny        : {}
Сессии,Sesje
Сессия закрыта,Sesja zamknięta
Сессия открыта,Sesja otwarta
Силовая роль                    : {},Rola zasilania                    : {}
Синхронизация времени по NTP,Synchronizacja czasu przez NTP
Системные приложения,Aplikacje systemowe
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Domyślny systemowy
Сканирование директорий...,Skanowanie katalogów...
Сканирование игр...,Skanowanie gier...
Скачано {}/{},Pobrano {}/{}
Скачивание файла не удалось,Pobieranie pliku nie powiodło się
Скорость USB интерфейса: ,Prędkość interfejsu USB:
Скорость передачи: {:.2f} МБ/сек,Prędkość transferu: {:.2f} MB/s
Смещать курсор после выделения,Przesuwaj kursor po zaznaczeniu
Собираются сведения...,Zbieranie informacji...
Соединение сброшено,Połączenie zresetowane
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Spalone bezpieczniki : {}
Создавать LFS папку,Twórz folder LFS
Создан zip-файл: ,Utworzono plik zip:
Создание DLC анлокера,Tworzenie odblokowania DLC
Создание NSP,Tworzenie NSP
Создание sdmc:/versions.txt,Tworzenie sdmc:/versions.txt
Создание бекапа сохранения ,Tworzenie kopii zapasowej zapisu
Создание дампа ({}),Tworzenie zrzutu ({})
Создание дампа: {},Tworzenie zrzutu: {}
Создание единого репака,Tworzenie pojedynczego repacka
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Tworzenie wpisu gry...
Создание каталога: ,Tworzenie katalogu:
Создание новой записи об игре...,Tworzenie nowego wpisu gry...
Создание объекта: ,Tworzenie obiektu:
Создание плейсхолдера: {}...,Tworzenie placeholdera: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Tworzenie repacka Id: {:016X}, Wersja: {}, Typ: {}"
Создание строк... {}%,Tworzenie linii... {}%
Создание таблицы имён,Tworzenie tabeli nazw
Создание тела файла,Tworzenie treści pliku
Создание точки доступа...,Tworzenie punktu dostępu...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Tworzenie fałszywego wpisu...
Создание хэш таблицы,Tworzenie tabeli hashy
Создание ярлыка,Tworzenie skrótu
Создано новое сохранение. Восстанавливаю бекап в него...,Utworzono nowy zapis. Przywracam do niego kopię zapasową...
Создать sdmc:/versions.txt,Utwórz sdmc:/versions.txt
Создать единый репак,Utwórz jeden repack
Создать новое сохранение...,Utwórz nowy zapis...
Создать новый каталог...,Utwórz nowy katalog...
Создать новый файл...,Utwórz nowy plik...
Создать ярлык,Utwórz skrót
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Utwórz skrót do hbmenu
Создать ярлык на рабочий стол для DBI...,Utwórz skrót na pulpicie dla DBI...
Создать ярлык с аргументами...,Utwórz skrót z argumentami...
Создаётся MTP хранилище: ,Tworzenie pamięci MTP:
Создаётся обновлённая запись об игре...,Tworzenie zaktualizowanego wpisu gry...
Сохранение для {} уже существует,Zapis dla {} już istnieje
Сохранения,Zapisy
Сохранения будут удалены!,Zapisy zostaną usunięte!
Сохранения только в RO режиме,Zapisy tylko w trybie RO
RTC запущены (приблизительно) : {},RTC uruchomione (w przybliżeniu) : {}
Сохранения удалённых игр ({}),Zapisy usuniętych gier ({})
Сохранения установленных игр ({}),Zapisy zainstalowanych gier ({})
Сохранёные в системе параметры котроллера батареи,Zapisane w systemie parametry kontrolera baterii
Средняя температура: {}°C,Średnia temperatura: {}°C
Статистика игры ,Statystyki gry
Строка поиска: ,Wyszukiwana fraza:
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Suma %% ładowanie-rozładowanie: {} (~{} cykli 0-100)
Существующая запись об игре не найдена,Nie znaleziono istniejącego wpisu gry
Существующее сохранение не найдено и новое не может быть создано,Nie znaleziono istniejącego zapisu i nie można utworzyć nowego
SDK {} уже был экспортирован: {},SDK {} został już wyeksportowany: {}
Тайтл не установлен,Tytuł nie jest zainstalowany
Тайтл установлен,Tytuł zainstalowany
Тайтлы с ошибками:,Tytuły z błędami:
Текущая ёмкость                 : {}%,Bieżąca pojemność                 : {}%
Текущая ёмкость    : {} mAh,Bieżąca pojemność    : {} mAh
Текущее время: {},Bieżący czas: {}
Текущее напряжение : {} mV,Bieżące napięcie : {} mV
Текущий заряд      : {}%,Bieżące naładowanie      : {}%
Текущий ток        : {} mA,Bieżący prąd        : {} mA
SDK на подмену не найдены,Nie znaleziono SDK do podmiany
Тема,Motyw
Тема отображения,Motyw wyświetlania
Температура        : {}°C,Temperatura        : {}°C
Температура батареи             : {}°C,Temperatura baterii             : {}°C
Тикет исправлен,Bilet naprawiony
Тикеты,Bilety
Тикеты не найдены,Nie znaleziono biletów
Тип SoC                 : {},Typ SoC                 : {}
Тип источника питания          : {},Typ źródła zasilania          : {}
