original,translation
Проверять хэш при установке,安装时检查哈希
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках",LFS 模组：存在，大小：已在设置中禁用计算
Проверяются бекапы...,正在检查备份...
Проверяются сохранения,正在检查存档
Программа {}. Control не найдена,程序 {}。未找到 Control
Программа {}. Exefs не найдена,程序 {}。未找到 Exefs
Программа {}. Romfs не найдена,程序 {}。未找到 Romfs
Произошла неизвестная ошибка,发生未知错误
Произошла ошибка:,发生错误：
Произошла ошибка: ,发生错误：
Произошла ошибка: {},发生错误：{}
Пропускаем файл до начала secure раздела ,正在跳过文件直到安全分区开始
LFS папка игры,游戏的 LFS 文件夹
Пропускается: {}          \r,正在跳过：{}          \r
Прослушивание на {}:{},正在监听 {}:{}
Просмотр SD карты,浏览 SD 卡
Просмотр USB носителей,浏览 USB 驱动器
Просмотр альбома по HTTP,通过 HTTP 浏览相册
Просмотр раздела SYSTEM,浏览 SYSTEM 分区
Просмотр раздела USER,浏览 USER 分区
Просмотр сети,浏览网络
MTP Респондер (нажмите B для остановки),MTP响应 (按B停止)
Просмотр сохранений,浏览存档
Просмотр тикетов,浏览凭证
Просмотр установленных игр,浏览已安装的游戏
Просмотреть игры,浏览游戏
Просто запуск,仅启动
Разбор,解析
Раздел secure не найден,未找到安全分区
Размер  : ,大小  :
"Размер  : {}, {} файл","大小  : {}, {} 个文件"
"Размер  : {}, {} файла","大小  : {}, {} 个文件"
"Размер  : {}, {} файлов","大小  : {}, {} 个文件"
Размер посылаемого файла   : {},要发送的文件大小   : {}
Размер сохранений     : {},存档大小     : {}
Размер: {},大小：{}
Разрешено,允许
Распаковать в подкаталог,解压到子目录
Распаковать сюда,解压到此处
Распаковка файла,正在解压文件
Растущие цветы:     {},生长中的花朵：     {}
Nintendo Account задан и связан,Nintendo Account 已设置并关联
Регион                  : {},地区                  : {}
Регистрация контента {}...,正在注册内容 {}...
Регистрация файла {}...,正在注册文件 {}...
Регистры котроллера MAX17050,MAX17050 控制器寄存器
Редактирование возрастного рейтинга...,正在编辑年龄分级...
Редактирование запретов,编辑限制
Режим HiZ зарядки       : {},HiZ 充电模式       : {}
Режим киоска            : {},信息亭模式            : {}
Рендеринг FB2,渲染FB2
Решено послать одного из шадоков на,于是决定派一名沙多克人去
"Nintendo Account задан, но не связан",Nintendo Account 已设置但未关联
Родительский PIN        : {},家长控制 PIN        : {}
Сброс требуемой версии,重置所需版本
Сброс требуемой версии к ,正在重置所需版本为
Сбросить требуемую версию,重置所需版本
Сведения,详情
Сведения...,详情...
Свободное место в хранилище: {},存储中的可用空间：{}
Свободное место: {},可用空间：{}
Сгенерировать и установить,生成并安装
   Получение списка сохранений...   ,   正在获取存档列表...
Nintendo Account не задан,Nintendo Account 未设置
Сдампить на SD карту,转储到 SD 卡
Сдампить на внешний USB,转储到外部 USB
Сдампить текущую прошивку,转储当前固件
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),已转储：{}/{} ({}%) ({:.2f} MB/秒)
Сделать бекап,创建备份
"Сделать бекап, если новее",如果较新则创建备份
Северная Америка,北美
Сентябрь,九月
Сепия,深褐色
Сервер запущен,服务器已启动
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,服务器建议执行 DBI 更新\n\n按 (+) 同意\n按其他任意键取消
Серийный # прочитанный  : {},读取的序列号  : {}
Серийный # угаданный    : {},猜测的序列号    : {}
Серийный номер        : {},序列号        : {}
Сессии,会话
Сессия закрыта,会话已关闭
Сессия открыта,会话已打开
Силовая роль                    : {},电源角色                    : {}
Синхронизация времени по NTP,通过 NTP 同步时间
Системные приложения,系统应用
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,系统默认
Сканирование директорий...,正在扫描目录...
Сканирование игр...,正在扫描游戏...
Скачано {}/{},已下载 {}/{}
Скачивание файла не удалось,下载文件失败
Скорость USB интерфейса: ,USB 接口速度：
Скорость передачи: {:.2f} МБ/сек,传输速度：{:.2f} MB/秒
Смещать курсор после выделения,选择后移动光标
Собираются сведения...,正在收集详情...
Соединение сброшено,连接已重置
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},熔断保险丝数 : {}
Создавать LFS папку,创建 LFS 文件夹
Создан zip-файл: ,已创建 zip 文件：
Создание DLC анлокера,创建 DLC 解锁器
Создание NSP,正在创建 NSP
Создание sdmc:/versions.txt,正在创建 sdmc:/versions.txt
Создание бекапа сохранения ,正在创建存档备份
Создание дампа ({}),正在创建转储 ({})
Создание дампа: {},正在创建转储：{}
Создание единого репака,创建统一重打包
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,正在创建游戏记录...
Создание каталога: ,正在创建目录：
Создание новой записи об игре...,正在创建新的游戏记录...
Создание объекта: ,正在创建对象：
Создание плейсхолдера: {}...,正在创建占位符：{}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","正在创建重打包 Id: {:016X}, 版本: {}, 类型: {}"
Создание строк... {}%,正在创建行... {}%
Создание таблицы имён,正在创建名称表
Создание тела файла,正在创建文件体
Создание точки доступа...,正在创建接入点...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,正在创建伪记录...
Создание хэш таблицы,正在创建哈希表
Создание ярлыка,创建快捷方式
Создано новое сохранение. Восстанавливаю бекап в него...,已创建新存档。正在将备份恢复到其中...
Создать sdmc:/versions.txt,创建 sdmc:/versions.txt
Создать единый репак,创建统一重打包
Создать новое сохранение...,创建新存档...
Создать новый каталог...,创建新目录...
Создать новый файл...,创建新文件...
Создать ярлык,创建快捷方式
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,为 hbmenu 创建快捷方式
Создать ярлык на рабочий стол для DBI...,为 DBI 创建桌面快捷方式...
Создать ярлык с аргументами...,创建带参数的快捷方式...
Создаётся MTP хранилище: ,正在创建 MTP 存储：
Создаётся обновлённая запись об игре...,正在创建更新的游戏记录...
Сохранение для {} уже существует,{} 的存档已存在
Сохранения,存档
Сохранения будут удалены!,存档将被删除！
Сохранения только в RO режиме,存档仅以只读模式
RTC запущены (приблизительно) : {},RTC 启动（大约） : {}
Сохранения удалённых игр ({}),已删除游戏的存档 ({})
Сохранения установленных игр ({}),已安装游戏的存档 ({})
Сохранёные в системе параметры котроллера батареи,系统中保存的电池控制器参数
Средняя температура: {}°C,平均温度：{}°C
Статистика игры ,游戏统计
Строка поиска: ,搜索字符串：
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),充放电 %% 总和: {} (~{} 个 0-100 循环)
Существующая запись об игре не найдена,未找到现有游戏记录
Существующее сохранение не найдено и новое не может быть создано,未找到现有存档且无法创建新存档
SDK {} уже был экспортирован: {},SDK {} 已导出：{}
Тайтл не установлен,标题未安装
Тайтл установлен,标题已安装
Тайтлы с ошибками:,有错误的标题：
Текущая ёмкость                 : {}%,当前容量                 : {}%
Текущая ёмкость    : {} mAh,当前容量    : {} mAh
Текущее время: {},当前时间：{}
Текущее напряжение : {} mV,当前电压 : {} mV
Текущий заряд      : {}%,当前电量      : {}%
Текущий ток        : {} mA,当前电流        : {} mA
SDK на подмену не найдены,未找到可替换的 SDK
Тема,主题
Тема отображения,显示主题
Температура        : {}°C,温度        : {}°C
Температура батареи             : {}°C,电池温度             : {}°C
Тикет исправлен,凭证已修复
Тикеты,凭证
Тикеты не найдены,未找到凭证
Тип SoC                 : {},SoC 类型                 : {}
Тип источника питания          : {},电源类型          : {}
