original,translation
Переместить в NAND,Mover a la NAND
Переместить на SD карту,Mover a la tarjeta SD
"Перемещение {} ({}, {}) в {}","Moviendo {} ({}, {}) a {}"
Перемещение {} записей,Moviendo {} registros
Перемещение {} записи,Moviendo {} registro
Перемещение {} игр,Moviendo {} juegos
Перемещение {} игры,Moviendo {} juego
FTP сервер (нажмите B для остановки),Servidor FTP (pulsa B para detener)
Перемещение контента,Mover contenido
Перенос строк,Ajuste de línea
Переносить слова,Ajuste de línea
Переоткрытие ФС сохранения: {},Reabriendo FS de la partida guardada: {}
Пишется новая запись о контенте...,Escribiendo nuevo registro de contenido...
Пишется новый cnmt.nca...,Escribiendo nuevo cnmt.nca...
Платформа               : {},Plataforma              : {}
Подготовка...,Preparando...
Подключаемся к {}...,Conectando a {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Conectado a {}:{}
Подмена SDK,Sustitución SDK
Подменить SDK,Sustituir SDK
Подсвечивать файлы обновлений,Resaltar archivos de actualización
Подсчитывается размер установки...,Calculando tamaño de la instalación...
Подсчитывается размер установки...{}%,Calculando tamaño de la instalación...{}%
Подсчитываются объекты в альбоме в NAND,Contando objetos en el álbum de la NAND
Подсчитываются объекты в альбоме на SD карте,Contando objetos en el álbum de la tarjeta SD
Подсчёт метаданных...,Contando metadatos...
Подсчёт основного хэша,Calculando hash principal
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Calculando hash de la sección
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B","Por favor, conecta tu consola al PC con un cable USB Tipo C o pulsa B"
"Пожалуйста, подождите...","Por favor, espera..."
Поиск записей об ошибках,Buscando registros de error
Поиск неиспользуемых тикетов,Buscando tiques no utilizados
Поиск подготовленного системного обновления,Buscando actualización del sistema preparada
Поиск потерянных тайтлов,Buscando títulos perdidos
Поиск потерянных файлов в NAND,Buscando archivos perdidos en la NAND
Поиск потерянных файлов на SD,Buscando archivos perdidos en la SD
Поиск сохранений удалённых пользователей...,Buscando partidas guardadas de usuarios eliminados...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Versión mostrada        : {}
Показываемое название   : {},Título mostrado         : {}
Показывать 'Обновить отсюда',Mostrar 'Actualizar desde aquí'
Показывать объединённый NSP,Mostrar NSP combinado
Показывать папку 'Mods&Cheats',Mostrar carpeta 'Mods&Cheats'
Показывать прогрев кеша,Mostrar calentamiento de caché
Показывать размер LFS (долго),Mostrar tamaño LFS (lento)
Показывать секунды,Mostrar segundos
Показывать часы в статусе,Mostrar reloj en la barra de estado
Поколение ключа             : {},Generación de claves      : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Capacidad total    : {} mAh
Получен список из {} записей,Se ha obtenido una lista de {} registros
Получен список из {} записи,Se ha obtenido una lista de {} registro
Получение версий установленных игр,Obteniendo versiones de los juegos instalados
Получение информации из hac_versionlist...,Obteniendo información de hac_versionlist...
Получение информации из системы...,Obteniendo información del sistema...
Получение информации об играх...,Obteniendo información de los juegos...
Получение списка тикетов...,Obteniendo lista de tiques...
Получение файла: {} МБ ({:.2f} МБ/сек),Recibiendo archivo: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Recibiendo: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,   Obteniendo lista de copias de seguridad...{}/{}    
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Hora recibida: {}
Полученный размер: {},Tamaño recibido: {}
"Получено: {}, ({:.2f} МБ/сек)","Recibido: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Usuario {} no encontrado. No se puede crear la partida guardada
Пользователь не найден,Usuario no encontrado
Пользовательские хранилища,Almacenamientos personalizados
Попытаться разобрать,Intentar analizar
Попытка исправить,Intentando reparar
Портрет (90°),Vertical (90°)
Португальский,Portugués
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Inicio, L+➡-Fin, ZL-Mayús, ZR-Intro, Y-Espacio, X-Retroceso, R3-Idioma"
После удаления игры не будут запускаться,"Tras la eliminación, los juegos no se iniciarán"
Посылается файл: {},Enviando archivo: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Enviando: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Se ha excedido el tamaño del búfer de comandos
Предел входного тока            : {} mA,Límite de corriente de entrada : {} mA
Предел напряжения заряда батареи: {} mV,Límite de voltaje de carga     : {} mV
LFS мод.: -,Modo LFS: -
Предназначение          : {},Propósito               : {}
Предоставить по FTP,Servir por FTP
Предупреждения: ,Advertencias: 
Прекращение прослушивания на {}:{},Dejando de escuchar en {}:{}
Прервано пользователем,Cancelado por el usuario
Привязка к {}:{},Vinculando a {}:{}
Принято соединение от {}:{},Conexión aceptada de {}:{}
Проверить целостность,Verificar integridad
"LFS мод.: Присутствует, Размер: ","Modo LFS: Presente, Tamaño: "
Проверка magic...,Comprobando magic...
"Проверка {} ({}, {}), {}","Verificando {} ({}, {}), {}"
Проверка картриджа...,Comprobando cartucho...
Проверка на наличие  {}...,Comprobando la existencia de {}...
Проверка обновлений,Buscando actualizaciones
Проверка обновлений игр,Buscar actualizaciones de juegos
Проверка сохранений,Comprobar partidas guardadas
Проверка целостности ({}),Verificando integridad ({})
Проверяется: {},Verificando: {}
Проверять хэш при установке,Verificar hash al instalar
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","Modo LFS: Presente, Tamaño: recuento desactivado en ajustes"
Проверяются бекапы...,Comprobando copias de seguridad...
Проверяются сохранения,Comprobando partidas guardadas
Программа {}. Control не найдена,Programa {}. Control no encontrado
Программа {}. Exefs не найдена,Programa {}. Exefs no encontrado
Программа {}. Romfs не найдена,Programa {}. Romfs no encontrado
Произошла неизвестная ошибка,Ha ocurrido un error desconocido
Произошла ошибка:,Ha ocurrido un error:
Произошла ошибка: ,Ha ocurrido un error: 
Произошла ошибка: {},Ha ocurrido un error: {}
Пропускаем файл до начала secure раздела ,Omitiendo el archivo hasta el inicio de la partición secure 
LFS папка игры,Carpeta LFS del juego
Пропускается: {}          \r,Omitiendo: {}          \r
Прослушивание на {}:{},Escuchando en {}:{}
Просмотр SD карты,Explorar tarjeta SD
Просмотр USB носителей,Explorar unidades USB
Просмотр альбома по HTTP,Ver álbum por HTTP
Просмотр раздела SYSTEM,Explorar partición SYSTEM
Просмотр раздела USER,Explorar partición USER
Просмотр сети,Explorar red
MTP Респондер (нажмите B для остановки),MTP Responder (pulsa B para detener)
Просмотр сохранений,Explorar partidas guardadas
Просмотр тикетов,Explorar tiques
Просмотр установленных игр,Explorar juegos instalados
Просмотреть игры,Ver juegos
Просто запуск,Solo iniciar
Разбор,Análisis
Раздел secure не найден,Partición secure no hallada
Размер  : ,Tamaño  : 
"Размер  : {}, {} файл","Tamaño  : {}, {} archivo"
"Размер  : {}, {} файла","Tamaño  : {}, {} archivos"
"Размер  : {}, {} файлов","Tamaño  : {}, {} archivos"
Размер посылаемого файла   : {},Tamaño del archivo a enviar   : {}
Размер сохранений     : {},Tamaño de guardados     : {}
Размер: {},Tamaño: {}
Разрешено,Permitido
Распаковать в подкаталог,Descomprimir en subdirectorio
Распаковать сюда,Descomprimir aquí
Распаковка файла,Descomprimiendo archivo
Растущие цветы:     {},Flores crecientes:    {}
Nintendo Account задан и связан,Cuenta Nintendo config. y vinculada
Регион                  : {},Región                  : {}
Регистрация контента {}...,Registrando contenido {}...
Регистрация файла {}...,Registrando archivo {}...
Регистры котроллера MAX17050,Registros del controlador MAX17050
Редактирование возрастного рейтинга...,Editando clasificación por edad...
Редактирование запретов,Editar restricciones
Режим HiZ зарядки       : {},Modo de carga HiZ         : {}
Режим киоска            : {},Modo quiosco              : {}
Рендеринг FB2,Renderizado FB2
Решено послать одного из шадоков на,Se decidió enviar a uno de los shadoks al
"Nintendo Account задан, но не связан","Cuenta Nintendo config., no vinculada"
Родительский PIN        : {},PIN parental              : {}
Сброс требуемой версии,Restablecer versión requerida
Сброс требуемой версии к ,Restableciendo la versión requerida a 
Сбросить требуемую версию,Restablecer versión requerida
Сведения,Información
Сведения...,Información...
Свободное место в хранилище: {},Espacio libre en el almacenamiento: {}
Свободное место: {},Espacio libre: {}
Сгенерировать и установить,Generar e instalar
   Получение списка сохранений...   ,   Obteniendo lista de partidas guardadas...   
Nintendo Account не задан,Cuenta Nintendo no config.
Сдампить на SD карту,Volcar a tarjeta SD
Сдампить на внешний USB,Volcar a USB externo
Сдампить текущую прошивку,Volcar firmware actual
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Volcado: {}/{} ({}%) ({:.2f} MB/s)
Сделать бекап,Hacer copia de seguridad
"Сделать бекап, если новее",Hacer copia si es más reciente
Северная Америка,América del Norte
Сентябрь,Septiembre
Сепия,Sepia
Сервер запущен,Servidor iniciado
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,El servidor sugiere realizar una actualización de DBI\n\nPulsa (+) para aceptar\nCualquier otra tecla para cancelar
Серийный # прочитанный  : {},N.º de serie leído        : {}
Серийный # угаданный    : {},N.º de serie adivinado    : {}
Серийный номер        : {},Número de serie        : {}
Сессии,Sesiones
Сессия закрыта,Sesión cerrada
Сессия открыта,Sesión abierta
Силовая роль                    : {},Rol de alimentación            : {}
Синхронизация времени по NTP,Sincronizar hora por NTP
Системные приложения,Aplicaciones del sistema
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Sistema por defecto
Сканирование директорий...,Escaneando directorios...
Сканирование игр...,Escaneando juegos...
Скачано {}/{},Descargado {}/{}
Скачивание файла не удалось,La descarga del archivo ha fallado
Скорость USB интерфейса: ,Velocidad de la interfaz USB: 
Скорость передачи: {:.2f} МБ/сек,Velocidad de transferencia: {:.2f} MB/s
Смещать курсор после выделения,Mover cursor tras seleccionar
Собираются сведения...,Recopilando información...
Соединение сброшено,Conexión restablecida
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},eFuses quemados           : {}
Создавать LFS папку,Crear carpeta LFS
Создан zip-файл: ,Archivo zip creado: 
Создание DLC анлокера,Creando desbloqueador de DLC
Создание NSP,Creando NSP
Создание sdmc:/versions.txt,Creando sdmc:/versions.txt
Создание бекапа сохранения ,Creando copia de seguridad de la partida 
Создание дампа ({}),Creando volcado ({})
Создание дампа: {},Creando volcado: {}
Создание единого репака,Crear repack unificado
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Creando registro del juego...
Создание каталога: ,Creando directorio: 
Создание новой записи об игре...,Creando nuevo registro de juego...
Создание объекта: ,Creando objeto: 
Создание плейсхолдера: {}...,Creando marcador de posición: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Creando repack Id: {:016X}, Versión: {}, Tipo: {}"
Создание строк... {}%,Creando líneas... {}%
Создание таблицы имён,Creando tabla de nombres
Создание тела файла,Creando cuerpo del archivo
Создание точки доступа...,Creando punto de acceso...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Creando registro falso... 
Создание хэш таблицы,Creando tabla de hash
Создание ярлыка,Creando acceso directo
Создано новое сохранение. Восстанавливаю бекап в него...,Se ha creado una nueva partida guardada. Restaurando la copia en ella...
Создать sdmc:/versions.txt,Crear sdmc:/versions.txt
Создать единый репак,Crear repack unificado
Создать новое сохранение...,Crear nueva partida guardada...
Создать новый каталог...,Crear nuevo directorio...
Создать новый файл...,Crear nuevo archivo...
Создать ярлык,Crear acceso directo
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Crear acceso directo para hbmenu
Создать ярлык на рабочий стол для DBI...,Crear acceso directo para DBI en el menú HOME...
Создать ярлык с аргументами...,Crear acceso directo con argumentos...
Создаётся MTP хранилище: ,Creando almacenamiento MTP: 
Создаётся обновлённая запись об игре...,Creando registro del juego actualizado...
Сохранение для {} уже существует,La partida guardada para {} ya existe
Сохранения,Partidas guardadas
Сохранения будут удалены!,¡Las partidas guardadas se eliminarán!
Сохранения только в RO режиме,Partidas guardadas solo en modo RO
RTC запущены (приблизительно) : {},RTC iniciados (aprox.) : {}
Сохранения удалённых игр ({}),Partidas guardadas de juegos eliminados ({})
Сохранения установленных игр ({}),Partidas guardadas de juegos instalados ({})
Сохранёные в системе параметры котроллера батареи,Parámetros del controlador de batería guardados en el sistema
Средняя температура: {}°C,Temperatura media  : {}°C
Статистика игры ,Estadísticas del juego 
Строка поиска: ,Término de búsqueda: 
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Suma de %% carga-descarga: {} (~{} ciclos 0-100)
Существующая запись об игре не найдена,No se ha encontrado un registro del juego existente
Существующее сохранение не найдено и новое не может быть создано,No se ha encontrado la partida guardada y no se puede crear una nueva
SDK {} уже был экспортирован: {},El SDK {} ya fue exportado: {}
Тайтл не установлен,Título no instalado
Тайтл установлен,Título instalado
Тайтлы с ошибками:,Títulos con errores:
Текущая ёмкость                 : {}%,Capacidad actual               : {}%
Текущая ёмкость    : {} mAh,Capacidad actual   : {} mAh
Текущее время: {},Hora actual: {}
Текущее напряжение : {} mV,Voltaje actual     : {} mV
Текущий заряд      : {}%,Carga actual       : {}%
Текущий ток        : {} mA,Corriente actual   : {} mA
SDK на подмену не найдены,No se han encontrado SDK para sustituir
Тема,Tema
Тема отображения,Tema de la interfaz
Температура        : {}°C,Temperatura        : {}°C
Температура батареи             : {}°C,Temperatura de la batería    : {}°C
Тикет исправлен,Tique corregido
Тикеты,Tiques
Тикеты не найдены,No se han encontrado tiques
Тип SoC                 : {},Tipo de SoC               : {}
Тип источника питания          : {},Tipo de fuente de alimentación : {}
