original,translation
Папка для бекапа сохранений,Salvestuste varukoopia kaust
Папка для дампа игр,Mängude tõmmise kaust
Папка журналов,Logide kaust
Папка обновления очищена,Uuenduste kaust puhastatud
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,FTP parameetrid
Параметры MTP,MTP parameetrid
Параметры установки,Paigaldusparameetrid
Пароль,Parool
Перевернуть джойконы,Pööra Joy-Cone
Перевернуть экран,Pööra ekraani
Передача окончена,Edastus lõpetatud
Переименование объекта,Objekti ümbernimetamine
Переименовать,Nimeta ümber
Перейти к первой странице,Mine esimesele lehele
Emummc включён              : {},Emummc sees                 : {}
Перейти к последней странице,Mine viimasele lehele
Перейти к странице...,Mine lehele...
Переместить,Teisalda
Переместить в NAND,Teisalda NAND-i
Переместить на SD карту,Teisalda SD-kaardile
"Перемещение {} ({}, {}) в {}","{} ({}, {}) teisaldamine {}-sse"
Перемещение {} записей,{} kirje teisaldamine
Перемещение {} записи,{} kirje teisaldamine
Перемещение {} игр,{} mängu teisaldamine
Перемещение {} игры,{} mängu teisaldamine
FTP сервер (нажмите B для остановки),FTP server (vajuta B peatamiseks)
Перемещение контента,Sisu teisaldamine
Перенос строк,Reamurdmine
Переносить слова,Sõnamurdmine
Переоткрытие ФС сохранения: {},Salvestuse FS taasavamine: {}
Пишется новая запись о контенте...,Kirjutatakse uut sisukirjet...
Пишется новый cnmt.nca...,Kirjutatakse uut cnmt.nca-d...
Платформа               : {},Platvorm                : {}
Подготовка...,Ettevalmistus...
Подключаемся к {}...,Ühendumine {}-ga...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Ühendatud {}:{}-ga
Подмена SDK,SDK asendamine
Подменить SDK,Asenda SDK
Подсвечивать файлы обновлений,Tõsta uuendusfailid esile
Подсчитывается размер установки...,Arvutatakse paigalduse suurust...
Подсчитывается размер установки...{}%,Arvutatakse paigalduse suurust...{}%
Подсчитываются объекты в альбоме в NAND,Loendatakse objekte NAND-albumis
Подсчитываются объекты в альбоме на SD карте,Loendatakse objekte SD-albumis
Подсчёт метаданных...,Metaandmete arvutamine...
Подсчёт основного хэша,Põhiräsi arvutamine
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Sektsiooni räsi arvutamine
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Ühenda konsool PC-ga USB-C kaabliga või vajuta B
"Пожалуйста, подождите...",Palun oota...
Поиск записей об ошибках,Veakirjete otsing
Поиск неиспользуемых тикетов,Kasutamata piletite otsing
Поиск подготовленного системного обновления,Valmis süsteemiuuenduse otsing
Поиск потерянных тайтлов,Kadunud tiitlite otsing
Поиск потерянных файлов в NAND,Kadunud failide otsing NAND-is
Поиск потерянных файлов на SD,Kadunud failide otsing SD-l
Поиск сохранений удалённых пользователей...,Kustutatud kasutajate salvestuste otsing...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Kuvatav versioon        : {}
Показываемое название   : {},Kuvatav nimi            : {}
Показывать 'Обновить отсюда',Kuva 'Uuenda siit'
Показывать объединённый NSP,Kuva ühendatud NSP
Показывать папку 'Mods&Cheats',Kuva 'Mods&Cheats' kaust
Показывать прогрев кеша,Kuva vahemälu soojendus
Показывать размер LFS (долго),Kuva LFS suurus (aeglane)
Показывать секунды,Kuva sekundid
Показывать часы в статусе,Kuva kell olekuribal
Поколение ключа             : {},Võtme põlvkond              : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Täismahutavus      : {} mAh
Получен список из {} записей,Saadi {} kirjet
Получен список из {} записи,Saadi {} kirjet
Получение версий установленных игр,Paigaldatud mängude versioonide hankimine
Получение информации из hac_versionlist...,Info hankimine hac_versionlist-ist...
Получение информации из системы...,Info hankimine süsteemist...
Получение информации об играх...,Mängude info hankimine...
Получение списка тикетов...,Piletite nimekirja hankimine...
Получение файла: {} МБ ({:.2f} МБ/сек),Faili saamine: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Faili saamine: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,Varukoopiate loendi hankimine...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Saadud aeg: {}
Полученный размер: {},Saadud suurus: {}
"Получено: {}, ({:.2f} МБ/сек)","Saadud: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Kasutajat {} ei leitud. Salvestust ei saa luua
Пользователь не найден,Kasutajat ei leitud
Пользовательские хранилища,Kasutaja hoidlad
Попытаться разобрать,Proovi parsida
Попытка исправить,Parandamise katse
Портрет (90°),Püst (90°)
Португальский,Portugali
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Algus, L+➡-Lõpp, ZL-Tõst, ZR-Sisest, Y-Tühik, X-Kust, R3-Keel"
После удаления игры не будут запускаться,Pärast kustutamist mängud ei käivitu
Посылается файл: {},Saadetakse fail: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Saadetakse fail: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Käsipuhvri suurus ületatud
Предел входного тока            : {} mA,Sisendvoolu piir            : {} mA
Предел напряжения заряда батареи: {} mV,Aku laadimispinge piir      : {} mV
LFS мод.: -,LFS mod.: -
Предназначение          : {},Sihtotstarve            : {}
Предоставить по FTP,Jaga FTP kaudu
Предупреждения: ,Hoiatused:
Прекращение прослушивания на {}:{},Kuulamise lõpetamine {}:{}
Прервано пользователем,Kasutaja katkestas
Привязка к {}:{},Sidumine {}:{}-ga
Принято соединение от {}:{},Ühendus vastu võetud {}:{}-st
Проверить целостность,Kontrolli terviklust
"LFS мод.: Присутствует, Размер: ","LFS mod.: Olemas, Suurus:"
Проверка magic...,Magic kontroll...
"Проверка {} ({}, {}), {}","Kontroll {} ({}, {}), {}"
Проверка картриджа...,Kasseti kontroll...
Проверка на наличие  {}...,{} olemasolu kontroll...
Проверка обновлений,Uuenduste kontroll
Проверка обновлений игр,Mängu uuenduste kontroll
Проверка сохранений,Salvestuste kontroll
Проверка целостности ({}),Tervikluse kontroll ({})
Проверяется: {},Kontrollitakse: {}
Проверять хэш при установке,Kontrolli räsi paigaldusel
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS mod.: Olemas, Suurus: loendamine keelatud"
Проверяются бекапы...,Varukoopiate kontroll...
Проверяются сохранения,Salvestuste kontroll
Программа {}. Control не найдена,Programm {}. Control puudub
Программа {}. Exefs не найдена,Programm {}. Exefs puudub
Программа {}. Romfs не найдена,Programm {}. Romfs puudub
Произошла неизвестная ошибка,Tundmatu viga
Произошла ошибка:,Tekkis viga:
Произошла ошибка: ,Tekkis viga:
Произошла ошибка: {},Tekkis viga: {}
Пропускаем файл до начала secure раздела ,Faili vahelejätt secure alguseni
LFS папка игры,LFS mängu kaust
Пропускается: {}          \r,Jäetakse vahele: {}       \r
Прослушивание на {}:{},Kuulamine {}:{}
Просмотр SD карты,SD-kaardi sirvimine
Просмотр USB носителей,USB-kandjate sirvimine
Просмотр альбома по HTTP,Albumi sirvimine HTTP kaudu
Просмотр раздела SYSTEM,SYSTEM partitsiooni sirvimine
Просмотр раздела USER,USER partitsiooni sirvimine
Просмотр сети,Võrgu sirvimine
MTP Респондер (нажмите B для остановки),MTP Vastaja (vajuta B peatamiseks)
Просмотр сохранений,Salvestuste sirvimine
Просмотр тикетов,Piletite sirvimine
Просмотр установленных игр,Paigaldatud mängude sirvimine
Просмотреть игры,Sirvi mänge
Просто запуск,Lihtsalt käivita
Разбор,Parsimine
Раздел secure не найден,Secure partitsiooni ei leitud
Размер  : ,Suurus  :
"Размер  : {}, {} файл","Suurus  : {}, {} fail"
"Размер  : {}, {} файла","Suurus  : {}, {} faili"
"Размер  : {}, {} файлов","Suurus  : {}, {} faili"
Размер посылаемого файла   : {},Saadetava faili suurus     : {}
Размер сохранений     : {},Salvestuste suurus    : {}
Размер: {},Suurus: {}
Разрешено,Lubatud
Распаковать в подкаталог,Paki lahti alamkausta
Распаковать сюда,Paki lahti siia
Распаковка файла,Faili lahtipakkimine
Растущие цветы:     {},Kasvavad lilled:    {}
Nintendo Account задан и связан,Nintendo Account määratud ja seotud
Регион                  : {},Regioon                 : {}
Регистрация контента {}...,Sisu {} registreerimine...
Регистрация файла {}...,Faili {} registreerimine...
Регистры котроллера MAX17050,MAX17050 kontrolleri registrid
Редактирование возрастного рейтинга...,Vanusepiirangu muutmine...
Редактирование запретов,Keeldude muutmine
Режим HiZ зарядки       : {},HiZ laadimisrežiim      : {}
Режим киоска            : {},Kioskirežiim            : {}
Рендеринг FB2,FB2 renderdamine
Решено послать одного из шадоков на,Otsustati saata üks Shadok
"Nintendo Account задан, но не связан","Nintendo Account määratud, kuid sidumata"
Родительский PIN        : {},Vanemlik PIN            : {}
Сброс требуемой версии,Nõutud versiooni lähtestus
Сброс требуемой версии к ,Nõutud versiooni lähtestus
Сбросить требуемую версию,Lähtesta nõutud versioon
Сведения,Teave
Сведения...,Teave...
Свободное место в хранилище: {},Vaba ruum hoidlas: {}
Свободное место: {},Vaba ruum: {}
Сгенерировать и установить,Genereeri ja paigalda
   Получение списка сохранений...   ,Salvestuste loendi hankimine...
Nintendo Account не задан,Nintendo Account määramata
Сдампить на SD карту,Tõmmis SD-kaardile
Сдампить на внешний USB,Tõmmis välisele USB-le
Сдампить текущую прошивку,Tõmmis praegusest püsivarast
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Tõmmis: {}/{} ({}%) ({:.2f} MB/s)
Сделать бекап,Tee varukoopia
"Сделать бекап, если новее","Varunda, kui uuem"
Северная Америка,Põhja-Ameerika
Сентябрь,September
Сепия,Seepia
Сервер запущен,Server käivitatud
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Server pakub DBI uuendust\n\nVajuta (+) nõustumiseks\nMuu nupp loobumiseks
Серийный # прочитанный  : {},Seerianr loetud         : {}
Серийный # угаданный    : {},Seerianr arvatud        : {}
Серийный номер        : {},Seerianumber          : {}
Сессии,Sessioonid
Сессия закрыта,Sessioon suletud
Сессия открыта,Sessioon avatud
Силовая роль                    : {},Toiteroll                       : {}
Синхронизация времени по NTP,Aja sünkroonimine NTP kaudu
Системные приложения,Süsteemirakendused
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Süsteemi vaikimisi
Сканирование директорий...,Kataloogide skannimine...
Сканирование игр...,Mängude skannimine...
Скачано {}/{},Laaditud {}/{}
Скачивание файла не удалось,Faili allalaadimine ebaõnnestus
Скорость USB интерфейса: ,USB liidese kiirus:
Скорость передачи: {:.2f} МБ/сек,Edastuskiirus: {:.2f} MB/s
Смещать курсор после выделения,Liiguta kursorit pärast valikut
Собираются сведения...,Kogutakse teavet...
Соединение сброшено,Ühendus lähtestatud
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Kaitsmeid põletatud     : {}
Создавать LFS папку,Loo LFS kaust
Создан zip-файл: ,Loodud zip-fail:
Создание DLC анлокера,DLC avaja loomine
Создание NSP,NSP loomine
Создание sdmc:/versions.txt,sdmc:/versions.txt loomine
Создание бекапа сохранения ,Salvestuse varundamine
Создание дампа ({}),Tõmmise loomine ({})
Создание дампа: {},Tõmmise loomine: {}
Создание единого репака,Ühtse repacki loomine
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Mängukirje loomine...
Создание каталога: ,Kausta loomine:
Создание новой записи об игре...,Uue mängukirje loomine...
Создание объекта: ,Objekti loomine:
Создание плейсхолдера: {}...,Kohatäitja loomine: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Repacki loomine Id: {:016X}, Ver: {}, Tüüp: {}"
Создание строк... {}%,Ridade loomine... {}%
Создание таблицы имён,Nimetabeli loomine
Создание тела файла,Faili sisu loomine
Создание точки доступа...,Pääsupunkti loomine...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Võltskirje loomine...
Создание хэш таблицы,Räsitabeli loomine
Создание ярлыка,Otsetee loomine
Создано новое сохранение. Восстанавливаю бекап в него...,Loodi uus salvestus. Taastan varukoopia sellesse...
Создать sdmc:/versions.txt,Loo sdmc:/versions.txt
Создать единый репак,Loo ühtne repack
Создать новое сохранение...,Loo uus salvestus...
Создать новый каталог...,Loo uus kaust...
Создать новый файл...,Loo uus fail...
Создать ярлык,Loo otsetee
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Loo hbmenu otsetee
Создать ярлык на рабочий стол для DBI...,Loo DBI otsetee avakuvale...
Создать ярлык с аргументами...,Loo otsetee argumentidega...
Создаётся MTP хранилище: ,Luuakse MTP hoidlat:
Создаётся обновлённая запись об игре...,Luuakse uuendatud mängukirjet...
Сохранение для {} уже существует,Salvestus {} jaoks on juba olemas
Сохранения,Salvestused
Сохранения будут удалены!,Salvestused kustutatakse!
Сохранения только в RO режиме,Salvestused ainult RO režiimis
RTC запущены (приблизительно) : {},RTC käivitatud (umbes)        : {}
Сохранения удалённых игр ({}),Kustutatud mängude salvestused ({})
Сохранения установленных игр ({}),Paigaldatud mängude salvestused ({})
Сохранёные в системе параметры котроллера батареи,Süsteemi salvestatud akukontrolleri parameetrid
Средняя температура: {}°C,Keskmine temperatuur: {}°C
Статистика игры ,Mängu statistika
Строка поиска: ,Otsingurida:
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Laadimis-tühjenemis %% summa: {} (~{} 0-100 tsüklit)
Существующая запись об игре не найдена,Olemasolevat mängukirjet ei leitud
Существующее сохранение не найдено и новое не может быть создано,Olemasolevat salvestust ei leitud ja uut ei saa luua
SDK {} уже был экспортирован: {},SDK {} on juba eksporditud: {}
Тайтл не установлен,Tiitel pole paigaldatud
Тайтл установлен,Tiitel paigaldatud
Тайтлы с ошибками:,Vigased tiitlid:
Текущая ёмкость                 : {}%,Praegune mahtuvus               : {}%
Текущая ёмкость    : {} mAh,Praegune mahtuvus  : {} mAh
Текущее время: {},Praegune aeg: {}
Текущее напряжение : {} mV,Praegune pinge     : {} mV
Текущий заряд      : {}%,Praegune laetus    : {}%
Текущий ток        : {} mA,Praegune vool      : {} mA
SDK на подмену не найдены,Asendus-SDK-d ei leitud
Тема,Teema
Тема отображения,Kuvateema
Температура        : {}°C,Temperatuur        : {}°C
Температура батареи             : {}°C,Aku temperatuur                 : {}°C
Тикет исправлен,Pilet parandatud
Тикеты,Piletid
Тикеты не найдены,Pileteid ei leitud
Тип SoC                 : {},SoC tüüp                : {}
Тип источника питания          : {},Toiteallika tüüp               : {}
