original,translation
Пароль,Пapoль
Перевернуть джойконы,Capovolgi Joy-Con
Перевернуть экран,Capovolgi schermo
Передача окончена,Trasferimento completato
Переименование объекта,Ridenominazione dell'oggetto
Переименовать,Rinomina
Перейти к первой странице,Vai alla prima pagina
Emummc включён              : {},Emummc abilitata              : {}
Перейти к последней странице,Vai all'ultima pagina
Перейти к странице...,Vai alla pagina...
Переместить,Sposta
Переместить в NAND,Sposta su NAND
Переместить на SD карту,Sposta su scheda SD
"Перемещение {} ({}, {}) в {}","Spostamento di {} ({}, {}) in {}"
Перемещение {} записей,Spostamento di {} voci
Перемещение {} записи,Spostamento di {} voce
Перемещение {} игр,Spostamento di {} giochi
Перемещение {} игры,Spostamento di {} gioco
FTP сервер (нажмите B для остановки),Server FTP (premi B per fermare)
Перемещение контента,Spostamento del contenuto
Перенос строк,A capo
Переносить слова,A capo automatico
Переоткрытие ФС сохранения: {},Riapertura del FS di salvataggio: {}
Пишется новая запись о контенте...,Scrittura della nuova voce del contenuto...
Пишется новый cnmt.nca...,Scrittura del nuovo cnmt.nca...
Платформа               : {},Piattaforma               : {}
Подготовка...,Preparazione...
Подключаемся к {}...,Connessione a {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Connesso a {}:{}
Подмена SDK,Sostituzione SDK
Подменить SDK,Sostituisci SDK
Подсвечивать файлы обновлений,Evidenzia i file di aggiornamento
Подсчитывается размер установки...,Calcolo della dimensione di installazione...
Подсчитывается размер установки...{}%,Calcolo della dimensione di installazione...{}%
Подсчитываются объекты в альбоме в NAND,Conteggio degli oggetti nell'album sulla NAND
Подсчитываются объекты в альбоме на SD карте,Conteggio degli oggetti nell'album sulla scheda SD
Подсчёт метаданных...,Conteggio dei metadati...
Подсчёт основного хэша,Calcolo dell'hash principale
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Calcolo dell'hash della sezione
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Collega la console al PC con un cavo USB Type-C o premi B
"Пожалуйста, подождите...",Attendere prego...
Поиск записей об ошибках,Ricerca di voci di errore
Поиск неиспользуемых тикетов,Ricerca di ticket non utilizzati
Поиск подготовленного системного обновления,Ricerca di aggiornamento di sistema preparato
Поиск потерянных тайтлов,Ricerca di titoli orfani
Поиск потерянных файлов в NAND,Ricerca di file orfani su NAND
Поиск потерянных файлов на SD,Ricerca di file orfani su SD
Поиск сохранений удалённых пользователей...,Ricerca di salvataggi di utenti eliminati...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Versione visualizzata     : {}
Показываемое название   : {},Titolo visualizzato   : {}
Показывать 'Обновить отсюда',Mostra 'Aggiorna da qui'
Показывать объединённый NSP,Mostra NSP unito
Показывать папку 'Mods&Cheats',Mostra cartella 'Mods&Cheats'
Показывать прогрев кеша,Mostra riscaldamento cache
Показывать размер LFS (долго),Mostra dimensione LFS (lento)
Показывать секунды,Mostra secondi
Показывать часы в статусе,Mostra orologio nello stato
Поколение ключа             : {},Generazione della chiave             : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Capacità totale     : {} mAh
Получен список из {} записей,Ottenuto elenco di {} voci
Получен список из {} записи,Ottenuto elenco di {} voce
Получение версий установленных игр,Recupero delle versioni dei giochi installati
Получение информации из hac_versionlist...,Recupero informazioni da hac_versionlist...
Получение информации из системы...,Recupero informazioni dal sistema...
Получение информации об играх...,Recupero informazioni sui giochi...
Получение списка тикетов...,Recupero dell'elenco dei ticket...
Получение файла: {} МБ ({:.2f} МБ/сек),Ricezione del file: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Ricezione: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,   Recupero elenco backup...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Ora ricevuta: {}
Полученный размер: {},Dimensione ricevuta: {}
"Получено: {}, ({:.2f} МБ/сек)","Ricevuto: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Utente {} non trovato. Impossibile creare il salvataggio
Пользователь не найден,Utente non trovato
Пользовательские хранилища,Archivi utente
Попытаться разобрать,Tenta di analizzare
Попытка исправить,Tentativo di correzione
Портрет (90°),Verticale (90°)
Португальский,Portoghese
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Inizio, L+➡-Fine, ZL-Registro, ZR-Invio, Y-Spazio, X-Canc, R3-Lingua"
После удаления игры не будут запускаться,Dopo l'eliminazione i giochi non si avvieranno
Посылается файл: {},Invio del file: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Invio: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Superata la dimensione del buffer dei comandi
Предел входного тока            : {} mA,Limite corrente di ingresso            : {} mA
Предел напряжения заряда батареи: {} mV,Limite tensione di carica della batteria: {} mV
LFS мод.: -,LFS мoд.: -
Предназначение          : {},Destinazione          : {}
Предоставить по FTP,Fornisci via FTP
Предупреждения: ,Avvisi:
Прекращение прослушивания на {}:{},Interruzione dell'ascolto su {}:{}
Прервано пользователем,Annullato dall'utente
Привязка к {}:{},Binding a {}:{}
Принято соединение от {}:{},Connessione accettata da {}:{}
Проверить целостность,Verifica integrità
"LFS мод.: Присутствует, Размер: ","Mod LFS: Presente, Dimensione:"
Проверка magic...,Verifica del magic...
"Проверка {} ({}, {}), {}","Verifica di {} ({}, {}), {}"
Проверка картриджа...,Verifica della cartuccia...
Проверка на наличие  {}...,Verifica della presenza di {}...
Проверка обновлений,Verifica degli aggiornamenti
Проверка обновлений игр,Verifica aggiornamenti giochi
Проверка сохранений,Verifica salvataggi
Проверка целостности ({}),Verifica integrità ({})
Проверяется: {},Verifica in corso: {}
Проверять хэш при установке,Verifica hash durante l'installazione
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","Mod LFS: Presente, Dimensione: conteggio disabilitato nelle impostazioni"
Проверяются бекапы...,Verifica dei backup...
Проверяются сохранения,Verifica dei salvataggi
Программа {}. Control не найдена,Programma {}. Control non trovato
Программа {}. Exefs не найдена,Programma {}. Exefs non trovato
Программа {}. Romfs не найдена,Programma {}. Romfs non trovato
Произошла неизвестная ошибка,Si è verificato un errore sconosciuto
Произошла ошибка:,Si è verificato un errore:
Произошла ошибка: ,Si è verificato un errore:
Произошла ошибка: {},Si è verificato un errore: {}
Пропускаем файл до начала secure раздела ,Salto del file fino all'inizio della partizione secure
LFS папка игры,Cartella LFS del gioco
Пропускается: {}          \r,Salto in corso: {}          \r
Прослушивание на {}:{},In ascolto su {}:{}
Просмотр SD карты,Sfoglia scheda SD
Просмотр USB носителей,Sfoglia supporti USB
Просмотр альбома по HTTP,Visualizzazione album via HTTP
Просмотр раздела SYSTEM,Sfoglia partizione SYSTEM
Просмотр раздела USER,Sfoglia partizione USER
Просмотр сети,Sfoglia rete
MTP Респондер (нажмите B для остановки),Responder MTP (premi B per stop)
Просмотр сохранений,Sfoglia salvataggi
Просмотр тикетов,Sfoglia ticket
Просмотр установленных игр,Sfoglia giochi installati
Просмотреть игры,Sfoglia giochi
Просто запуск,Avvio semplice
Разбор,Paзбop
Раздел secure не найден,Partizione secure non trovata
Размер  : ,Dimensione:
"Размер  : {}, {} файл","Dimensione: {}, {} file"
"Размер  : {}, {} файла","Dimensione: {}, {} file"
"Размер  : {}, {} файлов","Dimensione: {}, {} file"
Размер посылаемого файла   : {},Dimensione del file da inviare: {}
Размер сохранений     : {},Dimensione salvataggi     : {}
Размер: {},Dimensione: {}
Разрешено,Permesso
Распаковать в подкаталог,Estrai in una sottocartella
Распаковать сюда,Estrai qui
Распаковка файла,Estrazione del file
Растущие цветы:     {},Fiori in crescita:  {}
Nintendo Account задан и связан,Account Nintendo impostato e collegato
Регион                  : {},Regione                  : {}
Регистрация контента {}...,Registrazione del contenuto {}...
Регистрация файла {}...,Registrazione del file {}...
Регистры котроллера MAX17050,Registri del controller MAX17050
Редактирование возрастного рейтинга...,Modifica classificazione per età...
Редактирование запретов,Modifica restrizioni
Режим HiZ зарядки       : {},Modalità di carica HiZ       : {}
Режим киоска            : {},Modalità chiosco            : {}
Рендеринг FB2,Rendering FB2
Решено послать одного из шадоков на,Si è deciso di inviare uno degli Shadok sul
"Nintendo Account задан, но не связан","Account Nintendo impostato, ma non collegato"
Родительский PIN        : {},PIN parentale        : {}
Сброс требуемой версии,Reimpostazione della versione richiesta
Сброс требуемой версии к ,Reimpostazione della versione richiesta a
Сбросить требуемую версию,Reimposta versione richiesta
Сведения,Informazioni
Сведения...,Informazioni...
Свободное место в хранилище: {},Spazio libero nell'archivio: {}
Свободное место: {},Spazio libero: {}
Сгенерировать и установить,Genera e installa
   Получение списка сохранений...   ,   Recupero elenco salvataggi...
Nintendo Account не задан,Account Nintendo non impostato
Сдампить на SD карту,Dump su scheda SD
Сдампить на внешний USB,Dump su USB esterno
Сдампить текущую прошивку,Dump del firmware attuale
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Dumpato: {}/{} ({}%) ({:.2f} MB/s)
Сделать бекап,Crea backup
"Сделать бекап, если новее",Crea backup se più recente
Северная Америка,Nord America
Сентябрь,Settembre
Сепия,Ceпия
Сервер запущен,Server avviato
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Il server propone di eseguire l'aggiornamento di DBI\n\nPremi (+) per accettare\nQualsiasi altro pulsante per annullare
Серийный # прочитанный  : {},Seriale # letto  : {}
Серийный # угаданный    : {},Seriale # indovinato    : {}
Серийный номер        : {},Numero di serie        : {}
Сессии,Ceccии
Сессия закрыта,Sessione chiusa
Сессия открыта,Sessione aperta
Силовая роль                    : {},Ruolo di alimentazione                    : {}
Синхронизация времени по NTP,Sincronizzazione ora via NTP
Системные приложения,Applicazioni di sistema
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Predefinito di sistema
Сканирование директорий...,Scansione delle directory...
Сканирование игр...,Scansione dei giochi...
Скачано {}/{},Scaricato {}/{}
Скачивание файла не удалось,Download del file fallito
Скорость USB интерфейса: ,Velocità interfaccia USB:
Скорость передачи: {:.2f} МБ/сек,Velocità di trasferimento: {:.2f} MB/s
Смещать курсор после выделения,Sposta il cursore dopo la selezione
Собираются сведения...,Raccolta informazioni...
Соединение сброшено,Connessione reimpostata
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Fusibili bruciati : {}
Создавать LFS папку,Crea cartella LFS
Создан zip-файл: ,File zip creato:
Создание DLC анлокера,Creazione sblocco DLC
Создание NSP,Creazione di NSP
Создание sdmc:/versions.txt,Creazione di sdmc:/versions.txt
Создание бекапа сохранения ,Creazione del backup del salvataggio
Создание дампа ({}),Creazione del dump ({})
Создание дампа: {},Creazione del dump: {}
Создание единого репака,Creazione di un repack unificato
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Creazione della voce del gioco...
Создание каталога: ,Creazione della directory:
Создание новой записи об игре...,Creazione della nuova voce del gioco...
Создание объекта: ,Creazione dell'oggetto:
Создание плейсхолдера: {}...,Creazione del segnaposto: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Creazione repack Id: {:016X}, Versione: {}, Tipo: {}"
Создание строк... {}%,Creazione righe... {}%
Создание таблицы имён,Creazione della tabella dei nomi
Создание тела файла,Creazione del corpo del file
Создание точки доступа...,Creazione punto di accesso...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Creazione di una voce fittizia...
Создание хэш таблицы,Creazione della tabella hash
Создание ярлыка,Creazione scorciatoia
Создано новое сохранение. Восстанавливаю бекап в него...,Creato nuovo salvataggio. Ripristino del backup al suo interno...
Создать sdmc:/versions.txt,Crea sdmc:/versions.txt
Создать единый репак,Crea repack unico
Создать новое сохранение...,Crea nuovo salvataggio...
Создать новый каталог...,Crea nuova directory...
Создать новый файл...,Crea nuovo file...
Создать ярлык,Crea scorciatoia
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Crea scorciatoia per hbmenu
Создать ярлык на рабочий стол для DBI...,Crea scorciatoia sul menu HOME per DBI...
Создать ярлык с аргументами...,Crea scorciatoia con argomenti...
Создаётся MTP хранилище: ,Creazione archivio MTP:
Создаётся обновлённая запись об игре...,Creazione di una voce di gioco aggiornata...
Сохранение для {} уже существует,Il salvataggio per {} esiste già
Сохранения,Salvataggi
Сохранения будут удалены!,I salvataggi verranno eliminati!
Сохранения только в RO режиме,Salvataggi solo in modalità RO
RTC запущены (приблизительно) : {},RTC avviati (circa) : {}
Сохранения удалённых игр ({}),Salvataggi di giochi eliminati ({})
Сохранения установленных игр ({}),Salvataggi di giochi installati ({})
Сохранёные в системе параметры котроллера батареи,Parametri del controller della batteria salvati nel sistema
Средняя температура: {}°C,Temperatura media: {}°C
Статистика игры ,Statistiche di gioco
Строка поиска: ,Stringa di ricerca:
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Somma %% carica-scarica: {} (~{} cicli 0-100)
Существующая запись об игре не найдена,Voce del gioco esistente non trovata
Существующее сохранение не найдено и новое не может быть создано,Salvataggio esistente non trovato e impossibile crearne uno nuovo
SDK {} уже был экспортирован: {},SDK {} già esportato: {}
Тайтл не установлен,Titolo non installato
Тайтл установлен,Titolo installato
Тайтлы с ошибками:,Titoli con errori:
Текущая ёмкость                 : {}%,Capacità attuale                 : {}%
Текущая ёмкость    : {} mAh,Capacità attuale    : {} mAh
Текущее время: {},Ora attuale: {}
Текущее напряжение : {} mV,Tensione attuale : {} mV
Текущий заряд      : {}%,Carica attuale      : {}%
Текущий ток        : {} mA,Corrente attuale        : {} mA
SDK на подмену не найдены,Nessun SDK di sostituzione trovato
Тема,Teмa
Тема отображения,Tema di visualizzazione
Температура        : {}°C,Temperatura        : {}°C
Температура батареи             : {}°C,Temperatura della batteria             : {}°C
Тикет исправлен,Ticket corretto
Тикеты,Tикeты
Тикеты не найдены,Nessun ticket trovato
Тип SoC                 : {},Tipo SoC                  : {}
Тип источника питания          : {},Tipo di alimentazione          : {}
