original,translation
Ошибка получения адреса узла: {},Mezgla adreses iegūšanas kļūda: {}
Ошибка получения внеочередных данных: {},OOB datu iegūšanas kļūda: {}
Ошибка получения имени сокета: {} {},Ligzdas vārda iegūšanas kļūda: {} {}
Ошибка получения информаци о файле: {},Faila info iegūšanas kļūda: {}
Ошибка получения размера файла: {},Faila izmēra iegūšanas kļūda: {}
Ошибка получения флагов сокета: {},Ligzdas karogu iegūšanas kļūda: {}
Ошибка получения хранилища {},Krātuves {} iegūšanas kļūda
Ошибка получения: {},Iegūšanas kļūda: {}
Ошибка получения: {} {},Iegūšanas kļūda: {} {}
Ошибка посылки файла: {},Faila sūtīšanas kļūda: {}
   Получение списка бекапов...   ,Rez. kopiju saraksta iegūšana...
Ошибка привязки сокета к порту {}: {},Ligzdas piesaistes portam {} kļūda: {}
Ошибка привязки: {},Piesaistes kļūda: {}
Ошибка принятия соединения: {} {},Savienojuma pieņemšanas kļūda: {} {}
Ошибка приёма соединения: {},Savienojuma pieņemšanas kļūda: {}
Ошибка проверси метки сокета: {},Ligzdas atzīmes pārbaudes kļūda: {}
Ошибка прослушивания: {},Klausīšanās kļūda: {}
Ошибка прослушки сокета: {},Ligzdas klausīšanās kļūda: {}
Ошибка сжатия,Kompresijas kļūda
Ошибка создания каталога: {},Kataloga izveides kļūda: {}
Ошибка создания сокета: {},Ligzdas izveides kļūda: {}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Stiki - Navigācija pa lapām\n\n     ZR+ZL - Iet uz lapu... \n\n       L/R - Navigācija pa nodaļām   \n\n       (-) - Šis padoms         \n\n       (+) - Izvēlne
Ошибка создания сохранения,Saglabājuma izveides kļūda
Ошибка удаления каталога: {},Kataloga dzēšanas kļūda: {}
Ошибка удаления файла: {},Faila dzēšanas kļūda: {}
Ошибка установки флагов сокета: {},Ligzdas karogu iestatīšanas kļūda: {}
Ошибка чтения записи об игре: {},Spēles ieraksta lasīšanas kļūda: {}
Ошибка чтения каталога: {},Kataloga lasīšanas kļūda: {}
Ошибка чтения регистров max17050: ,max17050 reģistru lasīšanas kļūda:
Ошибка чтения сохранённых параметров контроллера: ,Kontrollera parametru lasīšanas kļūda:
Ошибка чтения файла: {},Faila lasīšanas kļūda: {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,Kļūdas nav atrastas
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Kļūdains DLC nr. (Jābūt 0x001-0x7FF)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Kļūdains DLC nr. (Jābūt 1-2047)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Kļūdains tikets {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,LFS mape nav atrasta
Папка для бекапа сохранений,Saglabājumu rez. kopiju mape
Папка для дампа игр,Spēļu dump mape
Папка журналов,Žurnālu mape
Папка обновления очищена,Atjauninājumu mape notīrīta
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,FTP parametri
Параметры MTP,MTP parametri
Параметры установки,Instalēšanas parametri
Пароль,Parole
Перевернуть джойконы,Apgriezt Joy-Con
Перевернуть экран,Apgriezt ekrānu
Передача окончена,Pārsūtīšana pabeigta
Переименование объекта,Objekta pārdēvēšana
Переименовать,Pārdēvēt
Перейти к первой странице,Iet uz pirmo lapu
Emummc включён              : {},Emummc ieslēgts             : {}
Перейти к последней странице,Iet uz pēdējo lapu
Перейти к странице...,Iet uz lapu...
Переместить,Pārvietot
Переместить в NAND,Pārvietot uz NAND
Переместить на SD карту,Pārvietot uz SD karti
"Перемещение {} ({}, {}) в {}","Pārvieto {} ({}, {}) uz {}"
Перемещение {} записей,Pārvieto {} ierakstus
Перемещение {} записи,Pārvieto {} ierakstus
Перемещение {} игр,Pārvieto {} spēles
Перемещение {} игры,Pārvieto {} spēles
FTP сервер (нажмите B для остановки),"FTP serveris (nospiediet B, lai apturētu)"
Перемещение контента,Satura pārvietošana
Перенос строк,Rindu aplaušana
Переносить слова,Vārdu aplaušana
Переоткрытие ФС сохранения: {},Saglabājuma FS atvēršana: {}
Пишется новая запись о контенте...,Raksta jaunu satura ierakstu...
Пишется новый cnmt.nca...,Raksta jaunu cnmt.nca...
Платформа               : {},Platforma               : {}
Подготовка...,Sagatavošana...
Подключаемся к {}...,Pievienojas pie {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Pievienots pie {}:{}
Подмена SDK,SDK aizstāšana
Подменить SDK,Aizstāt SDK
Подсвечивать файлы обновлений,Izcelt atjauninājumu failus
Подсчитывается размер установки...,Aprēķina instalācijas izmēru...
Подсчитывается размер установки...{}%,Aprēķina instalācijas izmēru...{}%
Подсчитываются объекты в альбоме в NAND,Skaita objektus albumā NAND
Подсчитываются объекты в альбоме на SD карте,Skaita objektus albumā SD kartē
Подсчёт метаданных...,Metadatu skaitīšana...
Подсчёт основного хэша,Galvenās jaukšanas skaitīšana
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Sekcijas jaukšanas skaitīšana
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B","Lūdzu, pievienojiet konsoli pie PC ar USB Type-C kabeli vai nospiediet B"
"Пожалуйста, подождите...","Lūdzu, uzgaidiet..."
Поиск записей об ошибках,Kļūdu ierakstu meklēšana
Поиск неиспользуемых тикетов,Neizmantoto tiketu meklēšana
Поиск подготовленного системного обновления,Sagatavota sistēmas atjauninājuma meklēšana
Поиск потерянных тайтлов,Pazaudēto nosaukumu meklēšana
Поиск потерянных файлов в NAND,Pazaudēto failu meklēšana NAND
Поиск потерянных файлов на SD,Pazaudēto failu meklēšana SD
Поиск сохранений удалённых пользователей...,Meklē dzēsto lietotāju saglabājumus...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Rādītā versija          : {}
Показываемое название   : {},Rādītais nosaukums      : {}
Показывать 'Обновить отсюда',Rādīt 'Atjaunināt no šejienes'
Показывать объединённый NSP,Rādīt apvienoto NSP
Показывать папку 'Mods&Cheats',Rādīt 'Mods&Cheats' mapi
Показывать прогрев кеша,Rādīt kešatmiņas sildīšanu
Показывать размер LFS (долго),Rādīt LFS izmēru (ilgi)
Показывать секунды,Rādīt sekundes
Показывать часы в статусе,Rādīt pulksteni statusā
Поколение ключа             : {},Atslēgas paaudze            : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Pilna ietilpība    : {} mAh
Получен список из {} записей,Saņemts saraksts ar {} ierakstiem
Получен список из {} записи,Saņemts saraksts ar {} ierakstiem
Получение версий установленных игр,Iegūst instalēto spēļu versijas
Получение информации из hac_versionlist...,Iegūst info no hac_versionlist...
Получение информации из системы...,Iegūst info no sistēmas...
Получение информации об играх...,Iegūst info par spēlēm...
Получение списка тикетов...,Iegūst tiketu sarakstu...
Получение файла: {} МБ ({:.2f} МБ/сек),Saņem failu: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Saņem failu: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,Rez. kopiju saraksta iegūšana...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Saņemtais laiks: {}
Полученный размер: {},Saņemtais izmērs: {}
"Получено: {}, ({:.2f} МБ/сек)","Saņemts: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Lietotājs {} nav atrasts. Saglabājumu nevar izveidot
Пользователь не найден,Lietotājs nav atrasts
Пользовательские хранилища,Lietotāja krātuves
Попытаться разобрать,Mēģināt analizēt
Попытка исправить,Mēģinājums labot
Портрет (90°),Portrets (90°)
Португальский,Portugāļu
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Sākums, L+➡-Beigas, ZL-Reģistrs, ZR-Ievade, Y-Atstarpe, X-Dzēst, R3-Valoda"
После удаления игры не будут запускаться,Pēc dzēšanas spēles nestrādās
Посылается файл: {},Sūta failu: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Sūta failu: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Pārsniegts komandu bufera izmērs
Предел входного тока            : {} mA,Ieejas strāvas robeža           : {} mA
Предел напряжения заряда батареи: {} mV,Baterijas uzlādes sprieg. robeža: {} mV
LFS мод.: -,LFS mod.: -
Предназначение          : {},Paredzēts               : {}
Предоставить по FTP,Nodrošināt caur FTP
Предупреждения: ,Brīdinājumi:
Прекращение прослушивания на {}:{},Klausīšanās pārtraukšana uz {}:{}
Прервано пользователем,Pārtrauca lietotājs
Привязка к {}:{},Piesaiste pie {}:{}
Принято соединение от {}:{},Pieņemts savienojums no {}:{}
Проверить целостность,Pārbaudīt integritāti
"LFS мод.: Присутствует, Размер: ","LFS mod.: Ir, Izmērs:"
Проверка magic...,Pārbauda magic...
"Проверка {} ({}, {}), {}","Pārbauda {} ({}, {}), {}"
Проверка картриджа...,Kārtridža pārbaude...
Проверка на наличие  {}...,"Pārbauda, vai ir {}..."
Проверка обновлений,Atjauninājumu pārbaude
Проверка обновлений игр,Spēļu atjauninājumu pārbaude
Проверка сохранений,Saglabājumu pārbaude
Проверка целостности ({}),Integritātes pārbaude ({})
Проверяется: {},Pārbauda: {}
Проверять хэш при установке,Pārbaudīt jaukšanu instalējot
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS mod.: Ir, Izmērs: skaitīšana atslēgta iestatījumos"
Проверяются бекапы...,Pārbauda rez. kopijas...
Проверяются сохранения,Pārbauda saglabājumus
Программа {}. Control не найдена,Programma {}. Control nav atrasta
Программа {}. Exefs не найдена,Programma {}. Exefs nav atrasta
Программа {}. Romfs не найдена,Programma {}. Romfs nav atrasta
Произошла неизвестная ошибка,Radās nezināma kļūda
Произошла ошибка:,Radās kļūda:
Произошла ошибка: ,Radās kļūda:
Произошла ошибка: {},Radās kļūda: {}
Пропускаем файл до начала secure раздела ,Izlaiž failu līdz secure sākumam
LFS папка игры,LFS spēles mape
Пропускается: {}          \r,Izlaiž: {}          \r
Прослушивание на {}:{},Klausās uz {}:{}
Просмотр SD карты,SD kartes pārlūkošana
Просмотр USB носителей,USB datu nesēju pārlūkošana
Просмотр альбома по HTTP,Albuma pārlūkošana caur HTTP
Просмотр раздела SYSTEM,SYSTEM sadaļas pārlūkošana
Просмотр раздела USER,USER sadaļas pārlūkošana
Просмотр сети,Tīkla pārlūkošana
MTP Респондер (нажмите B для остановки),"MTP Atbildētājs (nospiediet B, lai apturētu)"
Просмотр сохранений,Saglabājumu pārlūkošana
Просмотр тикетов,Tiketu pārlūkošana
Просмотр установленных игр,Instalēto spēļu pārlūkošana
Просмотреть игры,Pārlūkot spēles
Просто запуск,Vienkārši palaist
Разбор,Analīze
Раздел secure не найден,Secure sadaļa nav atrasta
Размер  : ,Izmērs  :
"Размер  : {}, {} файл","Izmērs  : {}, {} fails"
"Размер  : {}, {} файла","Izmērs  : {}, {} faili"
"Размер  : {}, {} файлов","Izmērs  : {}, {} faili"
Размер посылаемого файла   : {},Sūtāmā faila izmērs        : {}
Размер сохранений     : {},Saglabājumu izmērs    : {}
Размер: {},Izmērs: {}
Разрешено,Atļauts
Распаковать в подкаталог,Atpakot apakškatalogā
Распаковать сюда,Atpakot šeit
Распаковка файла,Faila atpakošana
Растущие цветы:     {},Augošie ziedi:      {}
Nintendo Account задан и связан,Nintendo Account iestatīts un saistīts
Регион                  : {},Reģions                 : {}
Регистрация контента {}...,Satura reģistrācija {}...
Регистрация файла {}...,Faila reģistrācija {}...
Регистры котроллера MAX17050,MAX17050 kontrollera reģistri
Редактирование возрастного рейтинга...,Vecuma reitinga rediģēšana...
Редактирование запретов,Aizliegumu rediģēšana
Режим HiZ зарядки       : {},HiZ uzlādes režīms      : {}
Режим киоска            : {},Kioska režīms           : {}
Рендеринг FB2,FB2 renderēšana
Решено послать одного из шадоков на,Nolēma sūtīt vienu no šadokiem uz
"Nintendo Account задан, но не связан","Nintendo Account iestatīts, bet nav saistīts"
Родительский PIN        : {},Vecāku PIN              : {}
Сброс требуемой версии,Nepieciešamās versijas atiestate
Сброс требуемой версии к ,Nepieciešamās versijas atiestate uz
Сбросить требуемую версию,Atiestatīt nepieciešamo versiju
Сведения,Informācija
Сведения...,Informācija...
Свободное место в хранилище: {},Brīva vieta krātuvē: {}
Свободное место: {},Brīva vieta: {}
Сгенерировать и установить,Ģenerēt un instalēt
   Получение списка сохранений...   ,Saglabājumu saraksta iegūšana...
Nintendo Account не задан,Nintendo Account nav iestatīts
Сдампить на SD карту,Dump uz SD karti
Сдампить на внешний USB,Dump uz ārējo USB
Сдампить текущую прошивку,Dump pašreizējo sistēmu
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Dump: {}/{} ({}%) ({:.2f} MB/s)
Сделать бекап,Izveidot rez. kopiju
"Сделать бекап, если новее","Izveidot rez. kopiju, ja jaunāka"
Северная Америка,Ziemeļamerika
Сентябрь,Septembris
Сепия,Sēpija
Сервер запущен,Serveris palaists
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,"Serveris piedāvā atjaunināt DBI\n\nSpiediet (+) lai piekristu\nJebkuru citu pogu, lai atceltu"
Серийный # прочитанный  : {},Sērijas # nolasīts      : {}
Серийный # угаданный    : {},Sērijas # uzminēts      : {}
Серийный номер        : {},Sērijas numurs        : {}
Сессии,Sesijas
Сессия закрыта,Sesija slēgta
Сессия открыта,Sesija atvērta
Силовая роль                    : {},Jaudas loma                     : {}
Синхронизация времени по NTP,Laika sinhronizācija caur NTP
Системные приложения,Sistēmas lietotnes
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Sistēmas noklusējums
Сканирование директорий...,Direktoriju skenēšana...
Сканирование игр...,Spēļu skenēšana...
Скачано {}/{},Lejupiel. {}/{}
Скачивание файла не удалось,Faila lejupielāde neizdevās
Скорость USB интерфейса: ,USB interfeisa ātrums:
Скорость передачи: {:.2f} МБ/сек,Pārsūtīšanas ātrums: {:.2f} MB/s
Смещать курсор после выделения,Pārvietot kursoru pēc atlases
Собираются сведения...,Vāc informāciju...
Соединение сброшено,Savienojums atiestatīts
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Sadedzināti drošinātāji : {}
Создавать LFS папку,Izveidot LFS mapi
Создан zip-файл: ,Izveidots zip fails:
Создание DLC анлокера,DLC atbloķētāja izveide
Создание NSP,NSP izveide
Создание sdmc:/versions.txt,sdmc:/versions.txt izveide
Создание бекапа сохранения ,Saglabājuma rez. kop. izveide
Создание дампа ({}),Dump izveide ({})
Создание дампа: {},Dump izveide: {}
Создание единого репака,Vienota repaka izveide
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Spēles ieraksta izveide...
Создание каталога: ,Kataloga izveide:
Создание новой записи об игре...,Jauna spēles ieraksta izveide...
Создание объекта: ,Objekta izveide:
Создание плейсхолдера: {}...,Vietas turētāja izveide: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Repaka izveide Id: {:016X}, Ver: {}, Tips: {}"
Создание строк... {}%,Rindu izveide... {}%
Создание таблицы имён,Vārdu tabulas izveide
Создание тела файла,Faila ķermeņa izveide
Создание точки доступа...,Piekļuves punkta izveide...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Viltus ieraksta izveide...
Создание хэш таблицы,Jaukšanas tabulas izveide
Создание ярлыка,Saīsnes izveide
Создано новое сохранение. Восстанавливаю бекап в него...,Izveidots jauns saglabājums. Atjaunoju rez. kop...
Создать sdmc:/versions.txt,Izveidot sdmc:/versions.txt
Создать единый репак,Izveidot vienotu repaku
Создать новое сохранение...,Izveidot jaunu saglabājumu...
Создать новый каталог...,Izveidot jaunu katalogu...
Создать новый файл...,Izveidot jaunu failu...
Создать ярлык,Izveidot saīsni
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Izveidot saīsni priekš hbmenu
Создать ярлык на рабочий стол для DBI...,Izveidot saīsni uz darbvirsmas priekš DBI...
Создать ярлык с аргументами...,Izveidot saīsni ar argumentiem...
Создаётся MTP хранилище: ,Veido MTP krātuvi:
Создаётся обновлённая запись об игре...,Veido atjauninātu spēles ierakstu...
Сохранение для {} уже существует,Saglabājums priekš {} jau eksistē
Сохранения,Saglabājumi
Сохранения будут удалены!,Saglabājumi tiks dzēsti!
Сохранения только в RO режиме,Saglabājumi tikai RO režīmā
RTC запущены (приблизительно) : {},RTC palaisti (aptuveni)       : {}
Сохранения удалённых игр ({}),Dzēsto spēļu saglabājumi ({})
Сохранения установленных игр ({}),Instalēto spēļu saglabājumi ({})
Сохранёные в системе параметры котроллера батареи,Sistēmā saglabātie baterijas kontrollera parametri
Средняя температура: {}°C,Vidējā temperatūra: {}°C
Статистика игры ,Spēles statistika
Строка поиска: ,Meklēšanas rinda:
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Summa %% uzlāde-izlāde: {} (~{} 0-100 cikli)
Существующая запись об игре не найдена,Esošs spēles ieraksts nav atrasts
Существующее сохранение не найдено и новое не может быть создано,"Esošs saglabājums nav atrasts, jaunu nevar izveidot"
SDK {} уже был экспортирован: {},SDK {} jau tika eksportēts: {}
Тайтл не установлен,Nosaukums nav instalēts
Тайтл установлен,Nosaukums instalēts
Тайтлы с ошибками:,Nosaukumi ar kļūdām:
Текущая ёмкость                 : {}%,Pašreizējā ietilpība            : {}%
Текущая ёмкость    : {} mAh,Pašreizējā ietilpība: {} mAh
Текущее время: {},Pašreizējais laiks: {}
Текущее напряжение : {} mV,Pašreizējais spriegums: {} mV
Текущий заряд      : {}%,Pašreizējā uzlāde  : {}%
Текущий ток        : {} mA,Pašreizējā strāva  : {} mA
SDK на подмену не найдены,SDK aizstāšanai nav atrasti
Тема,Tēma
Тема отображения,Attēlošanas tēma
Температура        : {}°C,Temperatūra        : {}°C
Температура батареи             : {}°C,Baterijas temperatūra           : {}°C
Тикет исправлен,Tikets izlabots
Тикеты,Tiketi
Тикеты не найдены,Tiketi nav atrasti
Тип SoC                 : {},SoC tips                : {}
Тип источника питания          : {},Barošanas avota tips           : {}
