original,translation
Ошибка чтения сохранённых параметров контроллера: ,Erreur de lecture des paramètres enregistrés du contrôleur :
Ошибка чтения файла: {},Erreur de lecture du fichier : {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,Aucune erreur trouvée
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Numéro de DLC erroné (Doit être compris entre 0x001 et 0x7FF)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Numéro de DLC erroné (Doit être compris entre 1 et 2047)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Ticket erroné {0} : kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,Dossier LFS non trouvé
Папка для бекапа сохранений,Dossier pour la sauvegarde des sauvegardes
Папка для дампа игр,Dossier pour le dump des jeux
Папка журналов,Dossier des journaux
Папка обновления очищена,Dossier de mise à jour nettoyé
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,Paramètres FTP
Параметры MTP,Paramètres MTP
Параметры установки,Paramètres d'installation
Пароль,Mot de passe
Перевернуть джойконы,Inverser les Joy-Cons
Перевернуть экран,Retourner l'écran
Передача окончена,Transfert terminé
Переименование объекта,Renommage de l'objet
Переименовать,Renommer
Перейти к первой странице,Aller à la première page
Emummc включён              : {},Emummc activé              : {}
Перейти к последней странице,Aller à la dernière page
Перейти к странице...,Aller à la page...
Переместить,Déplacer
Переместить в NAND,Déplacer vers la NAND
Переместить на SD карту,Déplacer vers la carte SD
"Перемещение {} ({}, {}) в {}","Déplacement de {} ({}, {}) vers {}"
Перемещение {} записей,Déplacement de {} enregistrements
Перемещение {} записи,Déplacement de {} enregistrement
Перемещение {} игр,Déplacement de {} jeux
Перемещение {} игры,Déplacement de {} jeu
FTP сервер (нажмите B для остановки),Serveur FTP (appuyez sur B pour arrêter)
Перемещение контента,Déplacer le contenu
Перенос строк,Retour à la ligne
Переносить слова,Retour à la ligne
Переоткрытие ФС сохранения: {},Réouverture du FS de la sauvegarde : {}
Пишется новая запись о контенте...,Écriture du nouvel enregistrement de contenu...
Пишется новый cnmt.nca...,Écriture du nouveau cnmt.nca...
Платформа               : {},Plateforme               : {}
Подготовка...,Préparation...
Подключаемся к {}...,Connexion à {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Connecté à {}:{}
Подмена SDK,Changer le SDK
Подменить SDK,Remplacer le SDK
Подсвечивать файлы обновлений,Surligner les fichiers de mise à jour
Подсчитывается размер установки...,Calcul de la taille d'installation...
Подсчитывается размер установки...{}%,Calcul de la taille d'installation...{}%
Подсчитываются объекты в альбоме в NAND,Comptage des objets dans l'album de la NAND
Подсчитываются объекты в альбоме на SD карте,Comptage des objets dans l'album de la carte SD
Подсчёт метаданных...,Comptage des métadonnées...
Подсчёт основного хэша,Calcul du hash principal
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Calcul du hash de la section
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Veuillez connecter votre console au PC avec un câble USB Type-C ou appuyez sur B
"Пожалуйста, подождите...",Veuillez patienter...
Поиск записей об ошибках,Recherche des enregistrements d'erreurs
Поиск неиспользуемых тикетов,Recherche des tickets inutilisés
Поиск подготовленного системного обновления,Recherche de la mise à jour système préparée
Поиск потерянных тайтлов,Recherche des titres perdus
Поиск потерянных файлов в NAND,Recherche des fichiers perdus dans la NAND
Поиск потерянных файлов на SD,Recherche des fichiers perdus sur la SD
Поиск сохранений удалённых пользователей...,Recherche des sauvegardes des utilisateurs supprimés...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Version affichée     : {}
Показываемое название   : {},Titre affiché   : {}
Показывать 'Обновить отсюда',Afficher 'Mettre à jour depuis ici'
Показывать объединённый NSP,Afficher le NSP combiné
Показывать папку 'Mods&Cheats',Afficher le dossier 'Mods&Cheats'
Показывать прогрев кеша,Afficher le préchauffage du cache
Показывать размер LFS (долго),Afficher la taille LFS (long)
Показывать секунды,Afficher les secondes
Показывать часы в статусе,Afficher l'heure dans le statut
Поколение ключа             : {},Génération de clé             : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Capacité totale     : {} mAh
Получен список из {} записей,Liste de {} enregistrements obtenue
Получен список из {} записи,Liste de {} enregistrement obtenue
Получение версий установленных игр,Obtention des versions des jeux installés
Получение информации из hac_versionlist...,Obtention des informations de hac_versionlist...
Получение информации из системы...,Obtention des informations du système...
Получение информации об играх...,Obtention des informations sur les jeux...
Получение списка тикетов...,Obtention de la liste des tickets...
Получение файла: {} МБ ({:.2f} МБ/сек),Réception du fichier : {} Mo ({:.2f} Mo/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Réception: {}/\x1b[36;1m{}\x1b[37;1m Mo (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m Mo/s)
   Получение списка бекапов...{}/{}    ,   Obtention de la liste des sauvegardes...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Heure reçue : {}
Полученный размер: {},Taille reçue : {}
"Получено: {}, ({:.2f} МБ/сек)","Reçu : {}, ({:.2f} Mo/s)"
Пользователь {} не найден. Создание сохранения невозможно,Utilisateur {} non trouvé. Création de la sauvegarde impossible
Пользователь не найден,Utilisateur non trouvé
Пользовательские хранилища,Stockages personnalisés
Попытаться разобрать,Tenter d'analyser
Попытка исправить,Tentative de correction
Портрет (90°),Portrait (90°)
Португальский,Portugais
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Début, L+➡-Fin, ZL-Casse, ZR-Entrée, Y-Espace, X-Retour, R3-Langue"
После удаления игры не будут запускаться,"Après la suppression, les jeux ne se lanceront plus"
Посылается файл: {},Envoi du fichier : {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Envoi: {}/\x1b[36;1m{}\x1b[37;1m Mo (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m Mo/s)
Превышен размер командного буфера,Taille du tampon de commande dépassée
Предел входного тока            : {} mA,Limite de courant d'entrée            : {} mA
Предел напряжения заряда батареи: {} mV,Limite de tension de charge de la batterie: {} mV
LFS мод.: -,Mod LFS : -
Предназначение          : {},Destination          : {}
Предоставить по FTP,Fournir via FTP
Предупреждения: ,Avertissements :
Прекращение прослушивания на {}:{},Arrêt de l'écoute sur {}:{}
Прервано пользователем,Annulé par l'utilisateur
Привязка к {}:{},Liaison à {}:{}
Принято соединение от {}:{},Connexion acceptée de {}:{}
Проверить целостность,Vérifier l'intégrité
"LFS мод.: Присутствует, Размер: ","Mod LFS : Présent, Taille :"
Проверка magic...,Vérification du magic...
"Проверка {} ({}, {}), {}","Vérification de {} ({}, {}), {}"
Проверка картриджа...,Vérification de la cartouche...
Проверка на наличие  {}...,Vérification de la présence de {}...
Проверка обновлений,Vérification des mises à jour
Проверка обновлений игр,Vérifier les mises à jour des jeux
Проверка сохранений,Vérification des sauvegardes
Проверка целостности ({}),Vérification de l'intégrité ({})
Проверяется: {},Vérification : {}
Проверять хэш при установке,Vérifier le hash lors de l'installation
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","Mod LFS : Présent, Taille : calcul désactivé dans les paramètres"
Проверяются бекапы...,Vérification des sauvegardes...
Проверяются сохранения,Vérification des sauvegardes
Программа {}. Control не найдена,Programme {}. Control non trouvé
Программа {}. Exefs не найдена,Programme {}. Exefs non trouvé
Программа {}. Romfs не найдена,Programme {}. Romfs non trouvé
Произошла неизвестная ошибка,Une erreur inconnue est survenue
Произошла ошибка:,Une erreur est survenue :
Произошла ошибка: ,Une erreur est survenue :
Произошла ошибка: {},Une erreur est survenue : {}
Пропускаем файл до начала secure раздела ,Ignorer le fichier jusqu'au début de la section secure
LFS папка игры,Dossier LFS de jeu
Пропускается: {}          \r,Ignoré : {}          \r
Прослушивание на {}:{},Écoute sur {}:{}
Просмотр SD карты,Parcourir la carte SD
Просмотр USB носителей,Parcourir les supports USB
Просмотр альбома по HTTP,Parcourir l'album via HTTP
Просмотр раздела SYSTEM,Parcourir la partition SYSTEM
Просмотр раздела USER,Parcourir la partition USER
Просмотр сети,Parcourir le réseau
MTP Респондер (нажмите B для остановки),Répondeur MTP (appuyez sur B pour arrêter)
Просмотр сохранений,Parcourir les sauvegardes
Просмотр тикетов,Parcourir les tickets
Просмотр установленных игр,Parcourir les jeux installés
Просмотреть игры,Parcourir les jeux
Просто запуск,Lancement simple
Разбор,Analyse
Раздел secure не найден,Section secure non trouvée
Размер  : ,Taille  :
"Размер  : {}, {} файл","Taille  : {}, {} fichier"
"Размер  : {}, {} файла","Taille  : {}, {} fichiers"
"Размер  : {}, {} файлов","Taille  : {}, {} fichiers"
Размер посылаемого файла   : {},Taille du fichier à envoyer   : {}
Размер сохранений     : {},Taille des sauvegardes     : {}
Размер: {},Taille : {}
Разрешено,Autorisé
Распаковать в подкаталог,Décompresser dans un sous-répertoire
Распаковать сюда,Décompresser ici
Распаковка файла,Décompression du fichier
Растущие цветы:     {},Fleurs croissantes : {}
Nintendo Account задан и связан,Compte Nintendo défini et lié
Регион                  : {},Région                  : {}
Регистрация контента {}...,Enregistrement du contenu {}...
Регистрация файла {}...,Enregistrement du fichier {}...
Регистры котроллера MAX17050,Registres du contrôleur MAX17050
Редактирование возрастного рейтинга...,Modifier la classification par âge...
Редактирование запретов,Modifier les interdictions
Режим HiZ зарядки       : {},Mode de charge HiZ       : {}
Режим киоска            : {},Mode kiosque            : {}
Рендеринг FB2,Rendu FB2
Решено послать одного из шадоков на,Il a été décidé d'envoyer un des Shadoks sur
"Nintendo Account задан, но не связан","Compte Nintendo défini, mais non lié"
Родительский PIN        : {},PIN parental        : {}
Сброс требуемой версии,Réinitialiser la version requise
Сброс требуемой версии к ,Réinitialisation de la version requise à
Сбросить требуемую версию,Réinitialiser la version requise
Сведения,Détails
Сведения...,Détails...
Свободное место в хранилище: {},Espace libre dans le stockage : {}
Свободное место: {},Espace libre : {}
Сгенерировать и установить,Générer et installer
   Получение списка сохранений...   ,   Obtention de la liste des sauvegardes...
Nintendo Account не задан,Compte Nintendo non défini
Сдампить на SD карту,Dumper sur la carte SD
Сдампить на внешний USB,Dumper sur un USB externe
Сдампить текущую прошивку,Dumper le firmware actuel
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Dumpé : {}/{} ({}%) ({:.2f} Mo/s)
Сделать бекап,Faire une sauvegarde
"Сделать бекап, если новее",Faire une sauvegarde si plus récente
Северная Америка,Amérique du Nord
Сентябрь,Septembre
Сепия,Sépia
Сервер запущен,Serveur démarré
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Le serveur propose d'effectuer une mise à jour de DBI\n\nAppuyez sur (+) pour accepter\nToute autre touche pour annuler
Серийный # прочитанный  : {},N° de série lu  : {}
Серийный # угаданный    : {},N° de série deviné    : {}
Серийный номер        : {},Numéro de série        : {}
Сессии,Sessions
Сессия закрыта,Session fermée
Сессия открыта,Session ouverte
Силовая роль                    : {},Rôle d'alimentation                    : {}
Синхронизация времени по NTP,Synchronisation de l'heure via NTP
Системные приложения,Applications système
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Système par défaut
Сканирование директорий...,Analyse des répertoires...
Сканирование игр...,Analyse des jeux...
Скачано {}/{},Téléchargé {}/{}
Скачивание файла не удалось,Le téléchargement du fichier a échoué
Скорость USB интерфейса: ,Vitesse de l'interface USB :
Скорость передачи: {:.2f} МБ/сек,Vitesse de transfert : {:.2f} Mo/s
Смещать курсор после выделения,Déplacer le curseur après la sélection
Собираются сведения...,Collecte des informations...
Соединение сброшено,Connexion réinitialisée
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Fusibles grillés : {}
Создавать LFS папку,Créer le dossier LFS
Создан zip-файл: ,Fichier zip créé :
Создание DLC анлокера,Création du débloqueur de DLC
Создание NSP,Création du NSP
Создание sdmc:/versions.txt,Création de sdmc:/versions.txt
Создание бекапа сохранения ,Création de la sauvegarde de la sauvegarde
Создание дампа ({}),Création du dump ({})
Создание дампа: {},Création du dump : {}
Создание единого репака,Création d'un repack unifié
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Création de l'enregistrement du jeu...
Создание каталога: ,Création du répertoire :
Создание новой записи об игре...,Création du nouvel enregistrement du jeu...
Создание объекта: ,Création de l'objet :
Создание плейсхолдера: {}...,Création du placeholder : {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Création du repack Id : {:016X}, Version : {}, Type : {}"
Создание строк... {}%,Création des lignes... {}%
Создание таблицы имён,Création de la table des noms
Создание тела файла,Création du corps du fichier
Создание точки доступа...,Création du point d'accès...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Création d'un faux enregistrement...
Создание хэш таблицы,Création de la table de hash
Создание ярлыка,Création du raccourci
Создано новое сохранение. Восстанавливаю бекап в него...,Nouvelle sauvegarde créée. Restauration de la sauvegarde dans celle-ci...
Создать sdmc:/versions.txt,Créer sdmc:/versions.txt
Создать единый репак,Créer un repack unique
Создать новое сохранение...,Créer une nouvelle sauvegarde...
Создать новый каталог...,Créer un nouveau répertoire...
Создать новый файл...,Créer un nouveau fichier...
Создать ярлык,Créer un raccourci
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Créer un raccourci pour hbmenu
Создать ярлык на рабочий стол для DBI...,Créer un raccourci sur le bureau pour DBI...
Создать ярлык с аргументами...,Créer un raccourci avec des arguments...
Создаётся MTP хранилище: ,Création du stockage MTP :
Создаётся обновлённая запись об игре...,Création d'un enregistrement de jeu mis à jour...
Сохранение для {} уже существует,La sauvegarde pour {} existe déjà
Сохранения,Sauvegardes
Сохранения будут удалены!,Les sauvegardes seront supprimées !
Сохранения только в RO режиме,Sauvegardes en mode lecture seule
RTC запущены (приблизительно) : {},RTC démarrés (approximativement) : {}
Сохранения удалённых игр ({}),Sauvegardes des jeux supprimés ({})
Сохранения установленных игр ({}),Sauvegardes des jeux installés ({})
Сохранёные в системе параметры котроллера батареи,Paramètres du contrôleur de batterie enregistrés dans le système
Средняя температура: {}°C,Température moyenne: {}°C
Статистика игры ,Statistiques du jeu
Строка поиска: ,Chaîne de recherche :
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Somme %% charge-décharge : {} (~{} cycles 0-100)
Существующая запись об игре не найдена,Aucun enregistrement de jeu existant trouvé
Существующее сохранение не найдено и новое не может быть создано,Aucune sauvegarde existante trouvée et impossible d'en créer une nouvelle
SDK {} уже был экспортирован: {},Le SDK {} a déjà été exporté : {}
Тайтл не установлен,Titre non installé
Тайтл установлен,Titre installé
Тайтлы с ошибками:,Titres avec des erreurs :
Текущая ёмкость                 : {}%,Capacité actuelle                 : {}%
Текущая ёмкость    : {} mAh,Capacité actuelle    : {} mAh
Текущее время: {},Heure actuelle : {}
Текущее напряжение : {} mV,Tension actuelle : {} mV
Текущий заряд      : {}%,Charge actuelle      : {}%
Текущий ток        : {} mA,Courant actuel        : {} mA
SDK на подмену не найдены,Aucun SDK de remplacement trouvé
Тема,Thème
Тема отображения,Thème d'affichage
Температура        : {}°C,Température        : {}°C
Температура батареи             : {}°C,Température de la batterie             : {}°C
Тикет исправлен,Ticket corrigé
Тикеты,Tickets
Тикеты не найдены,Aucun ticket trouvé
Тип SoC                 : {},Type SoC                  : {}
Тип источника питания          : {},Type de source d'alimentation          : {}
