original,translation
Папка LFS не найдена,LFS 폴더 없음
Папка для бекапа сохранений,세이브 데이터 백업 폴더
Папка для дампа игр,게임 덤프 폴더
Папка журналов,로그 폴더
Папка обновления очищена,업데이트 폴더가 정리되었습니다
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,FTP 파라미터
Параметры MTP,MTP 파라미터
Параметры установки,설치 파라미터
Пароль,비밀번호
Перевернуть джойконы,조이콘 뒤집기
Перевернуть экран,화면 뒤집기
Передача окончена,전송이 완료되었습니다
Переименование объекта,개체 이름 바꾸기
Переименовать,이름 바꾸기
Перейти к первой странице,첫 페이지로 이동
Emummc включён              : {},Emummc 활성화              : {}
Перейти к последней странице,마지막 페이지로 이동
Перейти к странице...,페이지로 이동...
Переместить,이동
Переместить в NAND,NAND로 이동
Переместить на SD карту,SD 카드로 이동
"Перемещение {} ({}, {}) в {}","{} ({}, {})를 {}로 이동 중"
Перемещение {} записей,{} 기록 이동
Перемещение {} записи,{} 기록 이동
Перемещение {} игр,{} 게임 이동
Перемещение {} игры,{} 게임 이동
FTP сервер (нажмите B для остановки),FTP 서버 (중지하려면 B 버튼을 누르세요)
Перемещение контента,콘텐츠 이동
Перенос строк,줄 바꿈
Переносить слова,단어 줄 바꿈
Переоткрытие ФС сохранения: {},세이브 데이터 FS 다시 열기: {}
Пишется новая запись о контенте...,새 콘텐츠 기록 쓰는 중...
Пишется новый cnmt.nca...,새 cnmt.nca 쓰는 중...
Платформа               : {},플랫폼               : {}
Подготовка...,준비 중...
Подключаемся к {}...,{}에 연결 중...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},{}:{}에 연결됨
Подмена SDK,SDK 교체
Подменить SDK,SDK 교체
Подсвечивать файлы обновлений,업데이트 파일 강조 표시
Подсчитывается размер установки...,설치 크기 계산 중...
Подсчитывается размер установки...{}%,설치 크기 계산 중...{}%
Подсчитываются объекты в альбоме в NAND,NAND의 앨범에서 항목 수 계산 중
Подсчитываются объекты в альбоме на SD карте,SD 카드의 앨범에서 항목 수 계산 중
Подсчёт метаданных...,메타데이터 계산 중...
Подсчёт основного хэша,기본 해시 계산
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,섹션 해시 계산
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",콘솔을 USB Type-C 케이블로 PC에 연결하거나 B 버튼을 누르세요
"Пожалуйста, подождите...",기다려 주십시오...
Поиск записей об ошибках,오류 기록 검색
Поиск неиспользуемых тикетов,사용하지 않는 티켓 검색
Поиск подготовленного системного обновления,준비된 시스템 업데이트 검색
Поиск потерянных тайтлов,유실된 타이틀 검색
Поиск потерянных файлов в NAND,NAND에서 유실된 파일 검색
Поиск потерянных файлов на SD,SD에서 유실된 파일 검색
Поиск сохранений удалённых пользователей...,삭제된 사용자의 세이브 데이터 검색 중...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},표시 버전     : {}
Показываемое название   : {},표시 이름   : {}
Показывать 'Обновить отсюда','여기서 업데이트' 표시
Показывать объединённый NSP,통합된 NSP 표시
Показывать папку 'Mods&Cheats','Mods&Cheats' 폴더 표시
Показывать прогрев кеша,캐시 워밍업 표시
Показывать размер LFS (долго),LFS 크기 표시 (느림)
Показывать секунды,초 표시
Показывать часы в статусе,상태에 시계 표시
Поколение ключа             : {},키 생성             : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,전체 용량     : {} mAh
Получен список из {} записей,{}개의 기록 목록을 받았습니다
Получен список из {} записи,{}개의 기록 목록을 받았습니다
Получение версий установленных игр,설치된 게임 버전 가져오는 중
Получение информации из hac_versionlist...,hac_versionlist에서 정보 가져오는 중...
Получение информации из системы...,시스템에서 정보 가져오는 중...
Получение информации об играх...,게임 정보 가져오는 중...
Получение списка тикетов...,티켓 목록 가져오는 중...
Получение файла: {} МБ ({:.2f} МБ/сек),파일 수신 중: {} MB ({:.2f} MB/초)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),수신 중: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/초)
   Получение списка бекапов...{}/{}    ,   백업 목록 가져오는 중...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},수신된 시간: {}
Полученный размер: {},수신된 크기: {}
"Получено: {}, ({:.2f} МБ/сек)","수신됨: {}, ({:.2f} MB/초)"
Пользователь {} не найден. Создание сохранения невозможно,사용자 {}를 찾을 수 없습니다. 세이브 데이터를 생성할 수 없습니다
Пользователь не найден,사용자를 찾을 수 없습니다
Пользовательские хранилища,사용자 스토리지
Попытаться разобрать,구문 분석 시도
Попытка исправить,수정 시도
Портрет (90°),세로 (90°)
Португальский,포르투갈어
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-시작, L+➡-끝, ZL-대소문자, ZR-입력, Y-공백, X-백스페이스, R3-언어"
После удаления игры не будут запускаться,삭제 후 게임이 실행되지 않습니다
Посылается файл: {},파일 전송 중: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),전송 중: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/초)
Превышен размер командного буфера,명령 버퍼 크기 초과
Предел входного тока            : {} mA,입력 전류 제한            : {} mA
Предел напряжения заряда батареи: {} mV,배터리 충전 전압 제한: {} mV
LFS мод.: -,LFS 모드: -
Предназначение          : {},용도          : {}
Предоставить по FTP,FTP로 제공
Предупреждения: ,경고:
Прекращение прослушивания на {}:{},{}:{}에서 수신 중지
Прервано пользователем,사용자에 의해 중단됨
Привязка к {}:{},{}:{}에 바인딩
Принято соединение от {}:{},{}:{}에서 연결 수락됨
Проверить целостность,무결성 확인
"LFS мод.: Присутствует, Размер: ","LFS 모드: 있음, 크기:"
Проверка magic...,매직 확인 중...
"Проверка {} ({}, {}), {}","{} ({}, {}) 확인 중, {}"
Проверка картриджа...,카트리지 확인 중...
Проверка на наличие  {}...,{} 확인 중...
Проверка обновлений,업데이트 확인
Проверка обновлений игр,게임 업데이트 확인
Проверка сохранений,세이브 데이터 확인
Проверка целостности ({}),무결성 확인 ({})
Проверяется: {},확인 중: {}
Проверять хэш при установке,설치 시 해시 확인
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS 모드: 있음, 크기: 설정에서 계산 비활성화됨"
Проверяются бекапы...,백업 확인 중...
Проверяются сохранения,세이브 데이터 확인 중
Программа {}. Control не найдена,프로그램 {}. Control 없음
Программа {}. Exefs не найдена,프로그램 {}. Exefs 없음
Программа {}. Romfs не найдена,프로그램 {}. Romfs 없음
Произошла неизвестная ошибка,알 수 없는 오류가 발생했습니다
Произошла ошибка:,오류가 발생했습니다:
Произошла ошибка: ,오류가 발생했습니다:
Произошла ошибка: {},오류가 발생했습니다: {}
Пропускаем файл до начала secure раздела ,보안 파티션 시작 전까지 파일을 건너뜁니다
LFS папка игры,게임의 LFS 폴더
Пропускается: {}          \r,건너뛰는 중: {}          \r
Прослушивание на {}:{},{}:{}에서 수신 중
Просмотр SD карты,SD 카드 보기
Просмотр USB носителей,USB 드라이브 보기
Просмотр альбома по HTTP,HTTP를 통한 앨범 보기
Просмотр раздела SYSTEM,SYSTEM 파티션 보기
Просмотр раздела USER,USER 파티션 보기
Просмотр сети,네트워크 보기
MTP Респондер (нажмите B для остановки),MTP 응답 (B 버튼으로 중지)
Просмотр сохранений,세이브 데이터 보기
Просмотр тикетов,티켓 보기
Просмотр установленных игр,설치된 게임 보기
Просмотреть игры,게임 보기
Просто запуск,단순 실행
Разбор,분석
Раздел secure не найден,보안 파티션 없음
Размер  : ,크기  :
"Размер  : {}, {} файл","크기  : {}, {} 파일"
"Размер  : {}, {} файла","크기  : {}, {} 파일"
"Размер  : {}, {} файлов","크기  : {}, {} 파일"
Размер посылаемого файла   : {},전송할 파일 크기   : {}
Размер сохранений     : {},세이브 데이터 크기     : {}
Размер: {},크기: {}
Разрешено,허용됨
Распаковать в подкаталог,하위 디렉터리에 압축 풀기
Распаковать сюда,여기에 압축 풀기
Распаковка файла,파일 압축 풀기
Растущие цветы:     {},성장하는 꽃:     {}
Nintendo Account задан и связан,닌텐도 계정 설정 및 연결됨
Регион                  : {},지역                  : {}
Регистрация контента {}...,콘텐츠 {} 등록 중...
Регистрация файла {}...,파일 {} 등록 중...
Регистры котроллера MAX17050,MAX17050 컨트롤러 레지스터
Редактирование возрастного рейтинга...,연령 등급 편집 중...
Редактирование запретов,제한 편집
Режим HiZ зарядки       : {},HiZ 충전 모드       : {}
Режим киоска            : {},키오스크 모드            : {}
Рендеринг FB2,FB2 렌더링
Решено послать одного из шадоков на,섀도우 중 한 명을 기비 행성으로
"Nintendo Account задан, но не связан","닌텐도 계정 설정, 미연결"
Родительский PIN        : {},자녀 보호 PIN        : {}
Сброс требуемой версии,필요 버전 재설정
Сброс требуемой версии к ,필요 버전을 다음으로 재설정
Сбросить требуемую версию,필요 버전 재설정
Сведения,정보
Сведения...,정보...
Свободное место в хранилище: {},스토리지 여유 공간: {}
Свободное место: {},여유 공간: {}
Сгенерировать и установить,생성 및 설치
   Получение списка сохранений...   ,   세이브 데이터 목록 가져오는 중...
Nintendo Account не задан,닌텐도 계정 미설정
Сдампить на SD карту,SD 카드로 덤프
Сдампить на внешний USB,외부 USB로 덤프
Сдампить текущую прошивку,현재 펌웨어 덤프
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),덤프됨: {}/{} ({}%) ({:.2f} MB/초)
Сделать бекап,백업 생성
"Сделать бекап, если новее",최신인 경우 백업
Северная Америка,북미
Сентябрь,9월
Сепия,세피아
Сервер запущен,서버 시작됨
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,서버에서 DBI 업데이트를 제안합니다\n\n(+)를 눌러 동의\n다른 버튼을 눌러 취소
Серийный # прочитанный  : {},읽은 일련 번호  : {}
Серийный # угаданный    : {},추측된 일련 번호    : {}
Серийный номер        : {},일련 번호        : {}
Сессии,세션
Сессия закрыта,세션이 닫혔습니다
Сессия открыта,세션이 열렸습니다
Силовая роль                    : {},전원 역할                    : {}
Синхронизация времени по NTP,NTP로 시간 동기화
Системные приложения,시스템 애플리케이션
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,시스템 기본값
Сканирование директорий...,디렉터리 스캔 중...
Сканирование игр...,게임 스캔 중...
Скачано {}/{},{}/{} 다운로드
Скачивание файла не удалось,파일 다운로드 실패
Скорость USB интерфейса: ,USB 인터페이스 속도:
Скорость передачи: {:.2f} МБ/сек,전송 속도: {:.2f} MB/초
Смещать курсор после выделения,선택 후 커서 이동
Собираются сведения...,정보 수집 중...
Соединение сброшено,연결이 재설정되었습니다
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},소진된 퓨즈 : {}
Создавать LFS папку,LFS 폴더 생성
Создан zip-файл: ,zip 파일 생성됨:
Создание DLC анлокера,DLC 언락커 생성
Создание NSP,NSP 생성
Создание sdmc:/versions.txt,sdmc:/versions.txt 생성 중
Создание бекапа сохранения ,세이브 데이터 백업 생성 중
Создание дампа ({}),덤프 생성 중 ({})
Создание дампа: {},덤프 생성 중: {}
Создание единого репака,단일 리팩 생성
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,게임 기록 생성 중...
Создание каталога: ,디렉터리 생성 중:
Создание новой записи об игре...,새 게임 기록 생성 중...
Создание объекта: ,개체 생성 중:
Создание плейсхолдера: {}...,플레이스홀더 생성 중: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","리팩 생성 Id: {:016X}, 버전: {}, 유형: {}"
Создание строк... {}%,문자열 생성 중... {}%
Создание таблицы имён,이름 테이블 생성 중
Создание тела файла,파일 본문 생성 중
Создание точки доступа...,액세스 포인트 생성 중...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,가짜 기록 생성 중...
Создание хэш таблицы,해시 테이블 생성
Создание ярлыка,바로가기 생성
Создано новое сохранение. Восстанавливаю бекап в него...,새 세이브 데이터를 생성했습니다. 백업을 복원합니다...
Создать sdmc:/versions.txt,sdmc:/versions.txt 생성
Создать единый репак,단일 리팩 생성
Создать новое сохранение...,새 세이브 데이터 생성...
Создать новый каталог...,새 디렉터리 생성...
Создать новый файл...,새 파일 생성...
Создать ярлык,바로가기 생성
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,hbmenu 바로가기 생성
Создать ярлык на рабочий стол для DBI...,홈 화면에 DBI 바로가기 생성...
Создать ярлык с аргументами...,인수가 있는 바로가기 생성...
Создаётся MTP хранилище: ,MTP 스토리지 생성 중:
Создаётся обновлённая запись об игре...,업데이트된 게임 기록 생성 중...
Сохранение для {} уже существует,{}의 세이브 데이터가 이미 존재합니다
Сохранения,세이브 데이터
Сохранения будут удалены!,세이브 데이터가 삭제됩니다!
Сохранения только в RO режиме,세이브 데이터 읽기 전용 모드
RTC запущены (приблизительно) : {},RTC 시작 (대략) : {}
Сохранения удалённых игр ({}),삭제된 게임의 세이브 데이터 ({})
Сохранения установленных игр ({}),설치된 게임의 세이브 데이터 ({})
Сохранёные в системе параметры котроллера батареи,시스템에 저장된 배터리 컨트롤러 파라미터
Средняя температура: {}°C,평균 온도: {}°C
Статистика игры ,게임 통계
Строка поиска: ,검색 문자열:
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),충방전 %% 합계: {} (~{} 0-100 사이클)
Существующая запись об игре не найдена,기존 게임 기록을 찾을 수 없습니다
Существующее сохранение не найдено и новое не может быть создано,기존 세이브 데이터를 찾을 수 없으며 새 세이브 데이터를 생성할 수 없습니다
SDK {} уже был экспортирован: {},SDK {}이(가) 이미 내보내졌습니다: {}
Тайтл не установлен,타이틀이 설치되지 않음
Тайтл установлен,타이틀이 설치됨
Тайтлы с ошибками:,오류가 있는 타이틀:
Текущая ёмкость                 : {}%,현재 용량                 : {}%
Текущая ёмкость    : {} mAh,현재 용량    : {} mAh
Текущее время: {},현재 시간: {}
Текущее напряжение : {} mV,현재 전압 : {} mV
Текущий заряд      : {}%,현재 충전량      : {}%
Текущий ток        : {} mA,현재 전류        : {} mA
SDK на подмену не найдены,교체할 SDK를 찾을 수 없습니다
Тема,테마
Тема отображения,표시 테마
Температура        : {}°C,온도        : {}°C
Температура батареи             : {}°C,배터리 온도             : {}°C
Тикет исправлен,티켓 패치됨
Тикеты,티켓
Тикеты не найдены,티켓 없음
Тип SoC                 : {},SoC 유형                 : {}
Тип источника питания          : {},전원 유형          : {}
