original,translation
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),接收中: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,   正在取得備份清單...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},收到的時間：{}
Полученный размер: {},收到大小：{}
"Получено: {}, ({:.2f} МБ/сек)","已接收：{}, ({:.2f} MB/秒)"
Пользователь {} не найден. Создание сохранения невозможно,找不到使用者 {}。無法建立存檔
Пользователь не найден,找不到使用者
Пользовательские хранилища,自訂儲存裝置
Попытаться разобрать,嘗試解析
Попытка исправить,正在嘗試修復
Портрет (90°),縱向 (90°)
Португальский,葡萄牙文
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-開始, L+➡-結束, ZL-大小寫, ZR-輸入, Y-空格, X-退格, R3-語言"
После удаления игры не будут запускаться,刪除後，遊戲將無法啟動
Посылается файл: {},正在傳送檔案：{}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),發送中: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,超出指令緩衝區大小
Предел входного тока            : {} mA,輸入電流限制：{} mA
Предел напряжения заряда батареи: {} mV,電池充電電壓限制：{} mV
LFS мод.: -,LFS Mod: -
Предназначение          : {},用途：{}
Предоставить по FTP,透過 FTP 提供
Предупреждения: ,警告：
Прекращение прослушивания на {}:{},正在停止監聽 {}:{}
Прервано пользователем,使用者已中止
Привязка к {}:{},正在綁定至 {}:{}
Принято соединение от {}:{},已接受來自 {}:{} 的連線
Проверить целостность,檢查完整性
"LFS мод.: Присутствует, Размер: ",LFS 模式：存在，大小：
Проверка magic...,正在檢查 magic...
"Проверка {} ({}, {}), {}","正在檢查 {} ({}, {}), {}"
Проверка картриджа...,正在檢查遊戲卡...
Проверка на наличие  {}...,正在檢查 {}...
Проверка обновлений,正在檢查更新
Проверка обновлений игр,檢查遊戲更新
Проверка сохранений,檢查存檔
Проверка целостности ({}),檢查完整性 ({})
Проверяется: {},正在驗證：{}
Проверять хэш при установке,安裝時檢查雜湊
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках",LFS 模式：存在，大小：計算已在設定中停用
Проверяются бекапы...,正在檢查備份...
Проверяются сохранения,正在檢查存檔
Программа {}. Control не найдена,程式 {}。找不到 Control
Программа {}. Exefs не найдена,程式 {}。找不到 Exefs
Программа {}. Romfs не найдена,程式 {}。找不到 Romfs
Произошла неизвестная ошибка,發生未知錯誤
Произошла ошибка:,發生錯誤：
Произошла ошибка: ,發生錯誤：
Произошла ошибка: {},發生錯誤：{}
Пропускаем файл до начала secure раздела ,正在略過檔案直到 secure 分區開始
LFS папка игры,遊戲的 LFS 資料夾
Пропускается: {}          \r,正在略過：{}          \r
Прослушивание на {}:{},正在監聽 {}:{}
Просмотр SD карты,瀏覽 SD 卡
Просмотр USB носителей,瀏覽 USB 儲存裝置
Просмотр альбома по HTTP,透過 HTTP 瀏覽相簿
Просмотр раздела SYSTEM,瀏覽 SYSTEM 分區
Просмотр раздела USER,瀏覽 USER 分區
Просмотр сети,瀏覽網路
MTP Респондер (нажмите B для остановки),MTP響應 (按B停止)
Просмотр сохранений,瀏覽存檔
Просмотр тикетов,瀏覽票證
Просмотр установленных игр,瀏覽已安裝的遊戲
Просмотреть игры,瀏覽遊戲
Просто запуск,僅啟動
Разбор,解析
Раздел secure не найден,找不到 secure 分區
Размер  : ,大小：
"Размер  : {}, {} файл","大小：{}, {} 個檔案"
"Размер  : {}, {} файла","大小：{}, {} 個檔案"
"Размер  : {}, {} файлов","大小：{}, {} 個檔案"
Размер посылаемого файла   : {},要傳送的檔案大小：{}
Размер сохранений     : {},存檔大小：{}
Размер: {},大小：{}
Разрешено,允許
Распаковать в подкаталог,解壓縮至子目錄
Распаковать сюда,解壓縮至此處
Распаковка файла,正在解壓縮檔案
Растущие цветы:     {},生長的花朵： {}
Nintendo Account задан и связан,Nintendo Account 已設定並連結
Регион                  : {},地區：{}
Регистрация контента {}...,正在註冊內容 {}...
Регистрация файла {}...,正在註冊檔案 {}...
Регистры котроллера MAX17050,MAX17050 控制器暫存器
Редактирование возрастного рейтинга...,正在編輯年齡分級...
Редактирование запретов,編輯限制
Режим HiZ зарядки       : {},HiZ 充電模式：{}
Режим киоска            : {},Kiosk 模式：{}
Рендеринг FB2,渲染FB2
Решено послать одного из шадоков на,他們決定派一個 Shadok
"Nintendo Account задан, но не связан",Nintendo Account 已設定但未連結
Родительский PIN        : {},家長 PIN 碼：{}
Сброс требуемой версии,重設所需版本
Сброс требуемой версии к ,正在將所需版本重設為
Сбросить требуемую версию,重設所需版本
Сведения,詳細資訊
Сведения...,詳細資訊...
Свободное место в хранилище: {},儲存空間中的可用空間：{}
Свободное место: {},可用空間：{}
Сгенерировать и установить,產生並安裝
   Получение списка сохранений...   ,   正在取得存檔清單...
Nintendo Account не задан,Nintendo Account 未設定
Сдампить на SD карту,轉儲至 SD 卡
Сдампить на внешний USB,轉儲至外部 USB
Сдампить текущую прошивку,轉儲目前韌體
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),已轉儲：{}/{} ({}%) ({:.2f} MB/秒)
Сделать бекап,建立備份
"Сделать бекап, если новее",若較新則建立備份
Северная Америка,北美
Сентябрь,九月
Сепия,深褐色
Сервер запущен,伺服器已啟動
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,伺服器建議執行 DBI 更新\n\n按 (+) 同意\n按其他任何鍵取消
Серийный # прочитанный  : {},讀取的序號：{}
Серийный # угаданный    : {},猜測的序號：{}
Серийный номер        : {},序號：{}
Сессии,遊戲階段
Сессия закрыта,工作階段已關閉
Сессия открыта,工作階段已開啟
Силовая роль                    : {},電源角色：{}
Синхронизация времени по NTP,透過 NTP 同步時間
Системные приложения,系統應用程式
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,系統預設
Сканирование директорий...,正在掃描目錄...
Сканирование игр...,正在掃描遊戲...
Скачано {}/{},已下載 {}/{}
Скачивание файла не удалось,下載檔案失敗
Скорость USB интерфейса: ,USB 介面速度：
Скорость передачи: {:.2f} МБ/сек,傳輸速度：{:.2f} MB/秒
Смещать курсор после выделения,選擇後移動游標
Собираются сведения...,正在收集詳細資訊...
Соединение сброшено,連線已重設
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},已燒毀的保險絲：{}
Создавать LFS папку,建立 LFS 資料夾
Создан zip-файл: ,已建立 zip 檔案：
Создание DLC анлокера,正在建立 DLC 解鎖器
Создание NSP,正在建立 NSP
Создание sdmc:/versions.txt,正在建立 sdmc:/versions.txt
Создание бекапа сохранения ,正在建立存檔備份
Создание дампа ({}),正在建立轉儲 ({})
Создание дампа: {},正在建立轉儲：{}
Создание единого репака,正在建立單一 repack
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,正在建立遊戲記錄...
Создание каталога: ,正在建立目錄：
Создание новой записи об игре...,正在建立新的遊戲記錄...
Создание объекта: ,正在建立物件：
Создание плейсхолдера: {}...,正在建立預留位置：{}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","正在建立 repack Id: {:016X}, 版本: {}, 類型: {}"
Создание строк... {}%,正在建立字串... {}%
Создание таблицы имён,正在建立名稱表
Создание тела файла,正在建立檔案主體
Создание точки доступа...,正在建立存取點...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,正在建立假記錄...
Создание хэш таблицы,正在建立雜湊表
Создание ярлыка,正在建立捷徑
Создано новое сохранение. Восстанавливаю бекап в него...,已建立新存檔。正在將備份還原至其中...
Создать sdmc:/versions.txt,建立 sdmc:/versions.txt
Создать единый репак,創建統一重打包
Создать новое сохранение...,建立新存檔...
Создать новый каталог...,建立新目錄...
Создать новый файл...,建立新檔案...
Создать ярлык,建立捷徑
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,為 hbmenu 建立捷徑
Создать ярлык на рабочий стол для DBI...,為 DBI 建立桌面捷徑...
Создать ярлык с аргументами...,建立帶有參數的捷徑...
Создаётся MTP хранилище: ,正在建立 MTP 儲存裝置：
Создаётся обновлённая запись об игре...,正在建立更新的遊戲記錄...
Сохранение для {} уже существует,{} 的存檔已存在
Сохранения,存檔
Сохранения будут удалены!,存檔將被刪除！
Сохранения только в RO режиме,存檔僅唯讀模式
RTC запущены (приблизительно) : {},RTC 啟動 (約)：{}
Сохранения удалённых игр ({}),已刪除遊戲的存檔 ({})
Сохранения установленных игр ({}),已安裝遊戲的存檔 ({})
Сохранёные в системе параметры котроллера батареи,系統中儲存的電池控制器參數
Средняя температура: {}°C,平均溫度：{}°C
Статистика игры ,遊戲統計
Строка поиска: ,搜尋字串：
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),充放電 %% 總和：{} (~{} 次 0-100 循環)
Существующая запись об игре не найдена,找不到現有的遊戲記錄
Существующее сохранение не найдено и новое не может быть создано,找不到現有存檔且無法建立新存檔
SDK {} уже был экспортирован: {},SDK {} 已匯出：{}
Тайтл не установлен,標題未安裝
Тайтл установлен,標題已安裝
Тайтлы с ошибками:,有錯誤的標題：
Текущая ёмкость                 : {}%,目前容量：{}%
Текущая ёмкость    : {} mAh,目前容量：{} mAh
Текущее время: {},目前時間：{}
Текущее напряжение : {} mV,目前電壓：{} mV
Текущий заряд      : {}%,目前電量：{}%
Текущий ток        : {} mA,目前電流：{} mA
SDK на подмену не найдены,找不到可替換的 SDK
Тема,主題
Тема отображения,顯示主題
Температура        : {}°C,溫度：{}°C
Температура батареи             : {}°C,電池溫度：{}°C
Тикет исправлен,票證已修補
Тикеты,票證
Тикеты не найдены,找不到票證
Тип SoC                 : {},SoC 類型：{}
Тип источника питания          : {},電源類型：{}
