original,translation
Полная ёмкость     : {} mAh,満充電容量     : {} mAh
Получен список из {} записей,{} レコードのリストを取得しました
Получен список из {} записи,{} レコードのリストを取得しました
Получение версий установленных игр,インストール済みゲームのバージョンを取得中
Получение информации из hac_versionlist...,hac_versionlist から情報を取得中...
Получение информации из системы...,システムから情報を取得中...
Получение информации об играх...,ゲーム情報を取得中...
Получение списка тикетов...,チケットリストを取得中...
Получение файла: {} МБ ({:.2f} МБ/сек),ファイルを受信中: {} MB ({:.2f} MB/秒)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),受信中: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/秒)
   Получение списка бекапов...{}/{}    ,   バックアップリストを取得中...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},受信時刻: {}
Полученный размер: {},受信サイズ: {}
"Получено: {}, ({:.2f} МБ/сек)","受信済み: {}, ({:.2f} MB/秒)"
Пользователь {} не найден. Создание сохранения невозможно,ユーザー {} が見つかりません。セーブデータを作成できません
Пользователь не найден,ユーザーが見つかりません
Пользовательские хранилища,カスタムストレージ
Попытаться разобрать,解析を試行
Попытка исправить,修正を試行中
Портрет (90°),縦向き (90°)
Португальский,ポルトガル語
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅:先頭,L+➡:末尾,ZL:大小,ZR:入力,Y:空白,X:BS,R3:言語"
После удаления игры не будут запускаться,削除後、ゲームは起動しなくなります
Посылается файл: {},ファイルを送信中: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),送信中: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/秒)
Превышен размер командного буфера,コマンドバッファサイズを超えました
Предел входного тока            : {} mA,入力電流制限            : {} mA
Предел напряжения заряда батареи: {} mV,バッテリー充電電圧制限: {} mV
LFS мод.: -,LFS Mod: -
Предназначение          : {},用途          : {}
Предоставить по FTP,FTP で提供
Предупреждения: ,警告:
Прекращение прослушивания на {}:{},{}:{} でのリッスンを停止しています
Прервано пользователем,ユーザーが中断
Привязка к {}:{},{}:{}へバインド
Принято соединение от {}:{},{}:{} からの接続を受け入れました
Проверить целостность,整合性を確認
"LFS мод.: Присутствует, Размер: ","LFS mod: あり, サイズ:"
Проверка magic...,magic検証中...
"Проверка {} ({}, {}), {}","{} ({}, {}), {} を確認中"
Проверка картриджа...,カートリッジを確認中...
Проверка на наличие  {}...,{} が存在するか確認中...
Проверка обновлений,更新を確認中
Проверка обновлений игр,ゲームの更新を確認
Проверка сохранений,セーブデータを確認
Проверка целостности ({}),整合性を確認中 ({})
Проверяется: {},検証中: {}
Проверять хэш при установке,インストール時にハッシュを検証
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS mod: あり, サイズ: 設定で計算が無効になっています"
Проверяются бекапы...,バックアップを確認中...
Проверяются сохранения,セーブデータを確認中
Программа {}. Control не найдена,プログラム{} Controlなし
Программа {}. Exefs не найдена,プログラム{} Exefsなし
Программа {}. Romfs не найдена,プログラム{} Romfsなし
Произошла неизвестная ошибка,不明なエラーが発生しました
Произошла ошибка:,エラーが発生しました:
Произошла ошибка: ,エラーが発生しました:
Произошла ошибка: {},エラーが発生しました: {}
Пропускаем файл до начала secure раздела ,secureパーティション開始までスキップ
LFS папка игры,ゲームLFS
Пропускается: {}          \r,スキップ中: {}          \r
Прослушивание на {}:{},{}:{} でリッスン中
Просмотр SD карты,SD カードを閲覧
Просмотр USB носителей,USB ドライブを閲覧
Просмотр альбома по HTTP,HTTP でアルバムを閲覧
Просмотр раздела SYSTEM,SYSTEM パーティションを閲覧
Просмотр раздела USER,USER パーティションを閲覧
Просмотр сети,ネットワーク閲覧
MTP Респондер (нажмите B для остановки),MTP応答 (Bで停止)
Просмотр сохранений,セーブデータを閲覧
Просмотр тикетов,チケットを閲覧
Просмотр установленных игр,インストール済みゲームを閲覧
Просмотреть игры,ゲームを閲覧
Просто запуск,単に起動
Разбор,解析
Раздел secure не найден,secureパーティションなし
Размер  : ,サイズ  :
"Размер  : {}, {} файл","サイズ: {}, {}ファイル"
"Размер  : {}, {} файла","サイズ  : {}, {} ファイル"
"Размер  : {}, {} файлов","サイズ  : {}, {} ファイル"
Размер посылаемого файла   : {},送信ファイルサイズ   : {}
Размер сохранений     : {},セーブデータサイズ     : {}
Размер: {},サイズ: {}
Разрешено,許可
Распаковать в подкаталог,サブディレクトリに展開
Распаковать сюда,ここに展開
Распаковка файла,ファイルを展開中
Растущие цветы:     {},成長する花:     {}
Nintendo Account задан и связан,Nintendo Account設定・連携済
Регион                  : {},地域                  : {}
Регистрация контента {}...,コンテンツ {} を登録中...
Регистрация файла {}...,ファイル {} を登録中...
Регистры котроллера MAX17050,MAX17050 コントローラーレジスタ
Редактирование возрастного рейтинга...,年齢レーティングを編集中...
Редактирование запретов,制限を編集
Режим HiZ зарядки       : {},HiZ 充電モード       : {}
Режим киоска            : {},キオスクモード            : {}
Рендеринг FB2,FB2レンダリング
Решено послать одного из шадоков на,シャドックの一人をギビの惑星に送り、
"Nintendo Account задан, но не связан",Nintendo Account設定済、未連携
Родительский PIN        : {},保護者PIN : {}
Сброс требуемой версии,要求バージョンをリセット
Сброс требуемой версии к ,要求バージョンをリセット
Сбросить требуемую версию,要求バージョンをリセット
Сведения,詳細
Сведения...,詳細...
Свободное место в хранилище: {},ストレージの空き容量: {}
Свободное место: {},空き容量: {}
Сгенерировать и установить,生成してインストール
   Получение списка сохранений...   ,   セーブデータリストを取得中...
Nintendo Account не задан,Nintendo Account未設定
Сдампить на SD карту,SD カードにダンプ
Сдампить на внешний USB,外部 USB にダンプ
Сдампить текущую прошивку,現在のファームウェアをダンプ
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),ダンプ済み: {}/{} ({}%) ({:.2f} MB/秒)
Сделать бекап,バックアップ作成
"Сделать бекап, если новее",新しい場合はバックアップを作成
Северная Америка,北米
Сентябрь,9月
Сепия,セピア
Сервер запущен,サーバー起動
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,サーバーが DBI の更新を提案しています\n\n(+) を押して同意\n他のボタンでキャンセル
Серийный # прочитанный  : {},読み取られたシリアル #  : {}
Серийный # угаданный    : {},推測されたシリアル #    : {}
Серийный номер        : {},シリアル番号        : {}
Сессии,記録
Сессия закрыта,セッション終了
Сессия открыта,セッション開始
Силовая роль                    : {},電力の役割                    : {}
Синхронизация времени по NTP,NTP で時刻を同期
Системные приложения,システムアプリケーション
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,システムデフォルト
Сканирование директорий...,ディレクトリをスキャン中...
Сканирование игр...,ゲームをスキャン中...
Скачано {}/{},{}/{} DL済
Скачивание файла не удалось,ファイルDL失敗
Скорость USB интерфейса: ,USB インターフェース速度:
Скорость передачи: {:.2f} МБ/сек,転送速度: {:.2f} MB/秒
Смещать курсор после выделения,選択後にカーソルを移動
Собираются сведения...,詳細を収集中...
Соединение сброшено,接続がリセットされました
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},焼かれたヒューズ : {}
Создавать LFS папку,LFS フォルダを作成
Создан zip-файл: ,zip作成:
Создание DLC анлокера,DLC アンロッカーを作成
Создание NSP,NSP を作成中
Создание sdmc:/versions.txt,sdmc:/versions.txt を作成中
Создание бекапа сохранения ,セーブのバックアップ中
Создание дампа ({}),ダンプを作成中 ({})
Создание дампа: {},ダンプを作成中: {}
Создание единого репака,単一リパックを作成中
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,ゲームレコードを作成中...
Создание каталога: ,ディレクトリを作成中:
Создание новой записи об игре...,新しいゲームレコードを作成中...
Создание объекта: ,オブジェクトを作成中:
Создание плейсхолдера: {}...,プレースホルダーを作成中: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","リパック作成 Id:{:016X}, Ver:{}, Type:{}"
Создание строк... {}%,行を作成中... {}%
Создание таблицы имён,名前テーブルを作成中
Создание тела файла,ファイル本体を作成中
Создание точки доступа...,アクセスポイントを作成中...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,ダミーレコードを作成中...
Создание хэш таблицы,ハッシュテーブルを作成中
Создание ярлыка,リンク作成
Создано новое сохранение. Восстанавливаю бекап в него...,新しいセーブデータが作成されました。バックアップを復元中...
Создать sdmc:/versions.txt,sdmc:/versions.txt を作成
Создать единый репак,単一リパック作成
Создать новое сохранение...,新しいセーブデータを作成...
Создать новый каталог...,新しいディレクトリを作成...
Создать новый файл...,新しいファイルを作成...
Создать ярлык,リンク作成
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,hbmenuショートカット作成
Создать ярлык на рабочий стол для DBI...,DBI のデスクトップショートカットを作成...
Создать ярлык с аргументами...,引数付きでショートカットを作成...
Создаётся MTP хранилище: ,MTP ストレージを作成中:
Создаётся обновлённая запись об игре...,更新されたゲームレコードを作成中...
Сохранение для {} уже существует,{} のセーブデータは既に存在します
Сохранения,セーブデータ
Сохранения будут удалены!,セーブデータは削除されます!
Сохранения только в RO режиме,セーブを読取専用に
RTC запущены (приблизительно) : {},RTC 起動 (概算) : {}
Сохранения удалённых игр ({}),削除済みゲームのセーブデータ ({})
Сохранения установленных игр ({}),インストール済みゲームのセーブデータ ({})
Сохранёные в системе параметры котроллера батареи,システムに保存されたバッテリーコントローラーパラメータ
Средняя температура: {}°C,平均温度: {}°C
Статистика игры ,プレイ統計
Строка поиска: ,検索文字列:
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),充電-放電 %% 合計: {} (~{} 0-100 サイクル)
Существующая запись об игре не найдена,既存のゲームレコードが見つかりません
Существующее сохранение не найдено и новое не может быть создано,既存のセーブデータが見つからず、新しいセーブデータも作成できません
SDK {} уже был экспортирован: {},SDK {} はエクスポート済: {}
Тайтл не установлен,タイトルは未インストール
Тайтл установлен,タイトル導入済
Тайтлы с ошибками:,エラーのあるタイトル:
Текущая ёмкость                 : {}%,現在の容量                 : {}%
Текущая ёмкость    : {} mAh,現在の容量    : {} mAh
Текущее время: {},現在時刻: {}
Текущее напряжение : {} mV,現在の電圧 : {} mV
Текущий заряд      : {}%,現在の充電      : {}%
Текущий ток        : {} mA,現在の電流        : {} mA
SDK на подмену не найдены,置換用の SDK が見つかりません
Тема,Theme
Тема отображения,表示テーマ
Температура        : {}°C,温度        : {}°C
Температура батареи             : {}°C,バッテリー温度             : {}°C
Тикет исправлен,チケット修正済
Тикеты,チケット
Тикеты не найдены,チケットなし
Тип SoC                 : {},SoCタイプ : {}
Тип источника питания          : {},電源の種類          : {}
