original,translation
Emummc включён              : {},EmuMMC ativada              : {}
Перейти к последней странице,Ir para a última página
Перейти к странице...,Ir para a página...
Переместить,Mover
Переместить в NAND,Mover para a NAND
Переместить на SD карту,Mover para o cartão SD
"Перемещение {} ({}, {}) в {}","A mover {} ({}, {}) para {}"
Перемещение {} записей,A mover {} registos
Перемещение {} записи,A mover {} registo
Перемещение {} игр,A mover {} jogos
Перемещение {} игры,A mover {} jogo
FTP сервер (нажмите B для остановки),Servidor FTP (pressione B para parar)
Перемещение контента,Mover conteúdo
Перенос строк,Quebra de linha
Переносить слова,Quebrar palavras
Переоткрытие ФС сохранения: {},A reabrir o FS do save: {}
Пишется новая запись о контенте...,A escrever o novo registo de conteúdo...
Пишется новый cnmt.nca...,A escrever o novo cnmt.nca...
Платформа               : {},Plataforma               : {}
Подготовка...,A preparar...
Подключаемся к {}...,A ligar a {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Ligado a {}:{}
Подмена SDK,Substituir SDK
Подменить SDK,Substituir SDK
Подсвечивать файлы обновлений,Destacar ficheiros de atualização
Подсчитывается размер установки...,A calcular o tamanho da instalação...
Подсчитывается размер установки...{}%,A calcular o tamanho da instalação...{}%
Подсчитываются объекты в альбоме в NAND,A contar itens no álbum na NAND
Подсчитываются объекты в альбоме на SD карте,A contar itens no álbum no cartão SD
Подсчёт метаданных...,A contar metadados...
Подсчёт основного хэша,A calcular o hash principal
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,A calcular o hash da secção
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B","Por favor, ligue a sua consola ao PC com um cabo USB Tipo C ou pressione B"
"Пожалуйста, подождите...","Por favor, aguarde..."
Поиск записей об ошибках,A procurar registos de erros
Поиск неиспользуемых тикетов,A procurar tickets não utilizados
Поиск подготовленного системного обновления,A procurar atualização de sistema preparada
Поиск потерянных тайтлов,A procurar títulos perdidos
Поиск потерянных файлов в NAND,A procurar ficheiros perdidos na NAND
Поиск потерянных файлов на SD,A procurar ficheiros perdidos no SD
Поиск сохранений удалённых пользователей...,A procurar saves de utilizadores eliminados...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Versão exibida     : {}
Показываемое название   : {},Nome exibido   : {}
Показывать 'Обновить отсюда',Mostrar 'Atualizar a partir daqui'
Показывать объединённый NSP,Mostrar NSP combinado
Показывать папку 'Mods&Cheats',Mostrar pasta 'Mods&Cheats'
Показывать прогрев кеша,Mostrar aquecimento da cache
Показывать размер LFS (долго),Mostrar tamanho LFS (lento)
Показывать секунды,Mostrar segundos
Показывать часы в статусе,Mostrar relógio no estado
Поколение ключа             : {},Geração de chave             : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Capacidade total     : {} mAh
Получен список из {} записей,Obtida lista de {} registos
Получен список из {} записи,Obtida lista de {} registo
Получение версий установленных игр,A obter versões dos jogos instalados
Получение информации из hac_versionlist...,A obter informações de hac_versionlist...
Получение информации из системы...,A obter informações do sistema...
Получение информации об играх...,A obter informações dos jogos...
Получение списка тикетов...,A obter a lista de tickets...
Получение файла: {} МБ ({:.2f} МБ/сек),A receber ficheiro: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),A obter: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,   A obter a lista de cópias de segurança...{}/{}    
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Hora recebida: {}
Полученный размер: {},Tamanho recebido: {}
"Получено: {}, ({:.2f} МБ/сек)","Recebido: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Utilizador {} não encontrado. Não é possível criar o save
Пользователь не найден,Utilizador não encontrado
Пользовательские хранилища,Armazenamentos personalizados
Попытаться разобрать,Tentar analisar
Попытка исправить,A tentar corrigir
Портрет (90°),Retrato (90°)
Португальский,Português
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Início, L+➡-Fim, ZL-Registo, ZR-Enter, Y-Espaço, X-Apagar, R3-Idioma"
После удаления игры не будут запускаться,"Após a eliminação, os jogos não iniciarão"
Посылается файл: {},A enviar ficheiro: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),A enviar: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Tamanho do buffer de comando excedido
Предел входного тока            : {} mA,Limite de corrente de entrada            : {} mA
Предел напряжения заряда батареи: {} mV,Limite de tensão de carga da bateria: {} mV
LFS мод.: -,Modo LFS: -
Предназначение          : {},Finalidade          : {}
Предоставить по FTP,Fornecer por FTP
Предупреждения: ,Avisos: 
Прекращение прослушивания на {}:{},A parar de escutar em {}:{}
Прервано пользователем,Interrompido pelo utilizador
Привязка к {}:{},A associar a {}:{}
Принято соединение от {}:{},Ligação aceite de {}:{}
Проверить целостность,Verificar integridade
"LFS мод.: Присутствует, Размер: ","Modo LFS: Presente, Tamanho: "
Проверка magic...,A verificar o magic...
"Проверка {} ({}, {}), {}","A verificar {} ({}, {}), {}"
Проверка картриджа...,A verificar o cartucho...
Проверка на наличие  {}...,A verificar a existência de {}...
Проверка обновлений,A verificar atualizações
Проверка обновлений игр,Verificar atualizações de jogos
Проверка сохранений,Verificar saves
Проверка целостности ({}),Verificação de integridade ({})
Проверяется: {},A verificar: {}
Проверять хэш при установке,Verificar hash ao instalar
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","Modo LFS: Presente, Tamanho: contagem desativada nas definições"
Проверяются бекапы...,A verificar cópias de segurança...
Проверяются сохранения,A verificar saves
Программа {}. Control не найдена,Programa {}. Control não encontrado
Программа {}. Exefs не найдена,Programa {}. Exefs não encontrado
Программа {}. Romfs не найдена,Programa {}. Romfs não encontrado
Произошла неизвестная ошибка,Ocorreu um erro desconhecido
Произошла ошибка:,Ocorreu um erro:
Произошла ошибка: ,Ocorreu um erro: 
Произошла ошибка: {},Ocorreu um erro: {}
Пропускаем файл до начала secure раздела ,A ignorar o ficheiro até ao início da secção secure 
LFS папка игры,Pasta LFS de jogo
Пропускается: {}          \r,A ignorar: {}          \r
Прослушивание на {}:{},A escutar em {}:{}
Просмотр SD карты,Navegador do cartão SD
Просмотр USB носителей,Navegador de dispositivos USB
Просмотр альбома по HTTP,Navegador do álbum por HTTP
Просмотр раздела SYSTEM,Navegador da partição SYSTEM
Просмотр раздела USER,Navegador da partição USER
Просмотр сети,Navegador de rede
MTP Респондер (нажмите B для остановки),Respondedor MTP (pressione B para parar)
Просмотр сохранений,Navegador de saves
Просмотр тикетов,Navegador de tickets
Просмотр установленных игр,Navegador de jogos instalados
Просмотреть игры,Ver jogos
Просто запуск,Apenas iniciar
Разбор,Análise
Раздел secure не найден,Secção secure não encontrada
Размер  : ,Tamanho  : 
"Размер  : {}, {} файл","Tamanho  : {}, {} ficheiro"
"Размер  : {}, {} файла","Tamanho  : {}, {} ficheiros"
"Размер  : {}, {} файлов","Tamanho  : {}, {} ficheiros"
Размер посылаемого файла   : {},Tamanho do ficheiro a enviar: {}
Размер сохранений     : {},Tamanho dos saves     : {}
Размер: {},Tamanho: {}
Разрешено,Permitido
Распаковать в подкаталог,Extrair para subdiretório
Распаковать сюда,Extrair aqui
Распаковка файла,A extrair ficheiro
Растущие цветы:     {},Flores a crescer:     {}
Nintendo Account задан и связан,Conta Nintendo definida e vinculada
Регион                  : {},Região                  : {}
Регистрация контента {}...,A registar o conteúdo {}...
Регистрация файла {}...,A registar o ficheiro {}...
Регистры котроллера MAX17050,Registos do controlador MAX17050
Редактирование возрастного рейтинга...,Editar classificação etária...
Редактирование запретов,Editar restrições
Режим HiZ зарядки       : {},Modo de carregamento HiZ       : {}
Режим киоска            : {},Modo quiosque            : {}
Рендеринг FB2,Renderização FB2
Решено послать одного из шадоков на,Foi decidido enviar um dos Shadoks ao
"Nintendo Account задан, но не связан","Conta Nintendo definida, mas não vinculada"
Родительский PIN        : {},PIN parental        : {}
Сброс требуемой версии,Repor a versão necessária
Сброс требуемой версии к ,A repor a versão necessária para 
Сбросить требуемую версию,Repor a versão necessária
Сведения,Detalhes
Сведения...,Detalhes...
Свободное место в хранилище: {},Espaço livre no armazenamento: {}
Свободное место: {},Espaço livre: {}
Сгенерировать и установить,Gerar e instalar
   Получение списка сохранений...   ,   A obter a lista de saves...   
Nintendo Account не задан,Conta Nintendo não definida
Сдампить на SD карту,Extrair para o cartão SD
Сдампить на внешний USB,Extrair para USB externo
Сдампить текущую прошивку,Extrair firmware atual
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Extraído: {}/{} ({}%) ({:.2f} MB/s)
Сделать бекап,Fazer backup
"Сделать бекап, если новее",Fazer cópia de segurança se for mais recente
Северная Америка,América do Norte
Сентябрь,Setembro
Сепия,Sépia
Сервер запущен,Servidor iniciado
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,O servidor sugere realizar uma atualização do DBI\n\nPressione (+) para concordar\nQualquer outro botão para cancelar
Серийный # прочитанный  : {},N.º de série lido  : {}
Серийный # угаданный    : {},N.º de série adivinhado    : {}
Серийный номер        : {},Número de série        : {}
Сессии,Sessões
Сессия закрыта,Sessão fechada
Сессия открыта,Sessão aberta
Силовая роль                    : {},Função energia                  : {}
Синхронизация времени по NTP,Sincronizar hora por NTP
Системные приложения,Aplicações do sistema
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Predefinição do sistema
Сканирование директорий...,A analisar diretórios...
Сканирование игр...,A analisar jogos...
Скачано {}/{},Transferido {}/{}
Скачивание файла не удалось,A transferência do ficheiro falhou
Скорость USB интерфейса: ,Velocidade da interface USB: 
Скорость передачи: {:.2f} МБ/сек,Velocidade de transferência: {:.2f} MB/s
Смещать курсор после выделения,Mover cursor após seleção
Собираются сведения...,A recolher detalhes...
Соединение сброшено,Ligação reiniciada
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Fusíveis queimados : {}
Создавать LFS папку,Criar pasta LFS
Создан zip-файл: ,Ficheiro zip criado: 
Создание DLC анлокера,A criar desbloqueador de DLC
Создание NSP,A criar NSP
Создание sdmc:/versions.txt,A criar sdmc:/versions.txt
Создание бекапа сохранения ,A criar cópia de segurança do save 
Создание дампа ({}),A criar extração ({})
Создание дампа: {},A criar extração: {}
Создание единого репака,Criar um repack único
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,A criar o registo do jogo...
Создание каталога: ,A criar diretório: 
Создание новой записи об игре...,A criar novo registo de jogo...
Создание объекта: ,A criar item: 
Создание плейсхолдера: {}...,A criar placeholder: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","A criar repack Id: {:016X}, Versão: {}, Tipo: {}"
Создание строк... {}%,A criar linhas... {}%
Создание таблицы имён,A criar a tabela de nomes
Создание тела файла,A criar o corpo do ficheiro
Создание точки доступа...,A criar ponto de acesso...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,A criar registo falso... 
Создание хэш таблицы,A criar a tabela de hash
Создание ярлыка,A criar atalho
Создано новое сохранение. Восстанавливаю бекап в него...,Novo save criado. A restaurar a cópia de segurança para ele...
Создать sdmc:/versions.txt,Criar sdmc:/versions.txt
Создать единый репак,Criar um repack único
Создать новое сохранение...,Criar novo save...
Создать новый каталог...,Criar novo diretório...
Создать новый файл...,Criar novo ficheiro...
Создать ярлык,Criar atalho
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Criar atalho para o hbmenu
Создать ярлык на рабочий стол для DBI...,Criar atalho no ambiente de trabalho para o DBI...
Создать ярлык с аргументами...,Criar atalho com argumentos...
Создаётся MTP хранилище: ,A criar armazenamento MTP: 
Создаётся обновлённая запись об игре...,A criar registo de jogo atualizado...
Сохранение для {} уже существует,O save para {} já existe
Сохранения,Saves
Сохранения будут удалены!,Os saves serão eliminados!
Сохранения только в RO режиме,Saves apenas em modo RO
RTC запущены (приблизительно) : {},RTC iniciado (aproximadamente) : {}
Сохранения удалённых игр ({}),Saves de jogos eliminados ({})
Сохранения установленных игр ({}),Saves de jogos instalados ({})
Сохранёные в системе параметры котроллера батареи,Parâmetros do controlador da bateria guardados no sistema
Средняя температура: {}°C,Temperatura média: {}°C
Статистика игры ,Estatísticas do jogo 
Строка поиска: ,Termo de pesquisa: 
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Soma %% carga-descarga: {} (~{} ciclos 0-100)
Существующая запись об игре не найдена,Registo de jogo existente não encontrado
Существующее сохранение не найдено и новое не может быть создано,Save existente não encontrado e não é possível criar um novo
SDK {} уже был экспортирован: {},O SDK {} já foi exportado: {}
Тайтл не установлен,Título não instalado
Тайтл установлен,Título instalado
Тайтлы с ошибками:,Títulos com erros:
Текущая ёмкость                 : {}%,Capacidade atual                 : {}%
Текущая ёмкость    : {} mAh,Capacidade atual    : {} mAh
Текущее время: {},Hora atual: {}
Текущее напряжение : {} mV,Tensão atual : {} mV
Текущий заряд      : {}%,Carga atual      : {}%
Текущий ток        : {} mA,Corrente atual        : {} mA
SDK на подмену не найдены,Sem SDKs para substituição
Тема,Tema
Тема отображения,Tema de exibição
Температура        : {}°C,Temperatura        : {}°C
Температура батареи             : {}°C,Temperatura da bateria             : {}°C
Тикет исправлен,Ticket corrigido
Тикеты,Tickets
Тикеты не найдены,Tickets não encontrados
Тип SoC                 : {},Tipo SoC                : {}
Тип источника питания          : {},Tipo de fonte de alimentação          : {}
