original,translation
Ошибка получения адреса узла: {},Fehler beim Abrufen der Host-Adresse: {}
Ошибка получения внеочередных данных: {},Fehler beim Empfangen von Out-of-Band-Daten: {}
Ошибка получения имени сокета: {} {},Fehler beim Abrufen des Socket-Namens: {} {}
Ошибка получения информаци о файле: {},Fehler beim Abrufen der Dateiinformationen: {}
Ошибка получения размера файла: {},Fehler beim Abrufen der Dateigröße: {}
Ошибка получения флагов сокета: {},Fehler beim Abrufen der Socket-Flags: {}
Ошибка получения хранилища {},Fehler beim Abrufen des Speichers {}
Ошибка получения: {},Fehler beim Empfangen: {}
Ошибка получения: {} {},Fehler beim Empfangen: {} {}
Ошибка посылки файла: {},Fehler beim Senden der Datei: {}
   Получение списка бекапов...   ,   Rufe Backup-Liste ab...
Ошибка привязки сокета к порту {}: {},Fehler beim Binden des Sockets an Port {}: {}
Ошибка привязки: {},Fehler beim Binden: {}
Ошибка принятия соединения: {} {},Fehler beim Akzeptieren der Verbindung: {} {}
Ошибка приёма соединения: {},Fehler beim Akzeptieren der Verbindung: {}
Ошибка проверси метки сокета: {},Fehler beim Überprüfen der Socket-Markierung: {}
Ошибка прослушивания: {},Fehler beim Lauschen: {}
Ошибка прослушки сокета: {},Fehler beim Lauschen des Sockets: {}
Ошибка сжатия,Komprimierungsfehler
Ошибка создания каталога: {},Fehler beim Erstellen des Verzeichnisses: {}
Ошибка создания сокета: {},Fehler beim Erstellen des Sockets: {}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Cтики - Haвигaция пo cтpaницaм\n\n     ZR+ZL - Пepexoд к cтpaницe... \n\n       L/R - Haвигaция пo глaвaм   \n\n       (-) - Этa пoдcкaзкa         \n\n       (+) - Meню                  
Ошибка создания сохранения,Fehler beim Erstellen des Speicherstands
Ошибка удаления каталога: {},Fehler beim Löschen des Verzeichnisses: {}
Ошибка удаления файла: {},Fehler beim Löschen der Datei: {}
Ошибка установки флагов сокета: {},Fehler beim Setzen der Socket-Flags: {}
Ошибка чтения записи об игре: {},Fehler beim Lesen des Spieldatensatzes: {}
Ошибка чтения каталога: {},Fehler beim Lesen des Verzeichnisses: {}
Ошибка чтения регистров max17050: ,Fehler beim Lesen der max17050-Register:
Ошибка чтения сохранённых параметров контроллера: ,Fehler beim Lesen der gespeicherten Controller-Parameter:
Ошибка чтения файла: {},Fehler beim Lesen der Datei: {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,Keine Fehler gefunden
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Ungültige DLC-Nummer (Muss im Bereich 0x001-0x7FF liegen)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Ungültige DLC-Nummer (Muss im Bereich 1-2047 liegen)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Fehlerhaftes Ticket {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,LFS-Ordner nicht gefunden
Папка для бекапа сохранений,Ordner für Speicher-Backups
Папка для дампа игр,Ordner für Spieledumps
Папка журналов,Protokollordner
Папка обновления очищена,Update-Ordner geleert
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,FTP-Optionen
Параметры MTP,MTP-Optionen
Параметры установки,Installationsoptionen
Пароль,Passwort
Перевернуть джойконы,Joy-Cons umdrehen
Перевернуть экран,Bildschirm umdrehen
Передача окончена,Übertragung beendet
Переименование объекта,Objekt umbenennen
Переименовать,Umbenennen
Перейти к первой странице,Zur ersten Seite gehen
Emummc включён              : {},EmuMMC aktiviert              : {}
Перейти к последней странице,Zur letzten Seite gehen
Перейти к странице...,Gehe zu Seite...
Переместить,Verschieben
Переместить в NAND,Nach NAND verschieben
Переместить на SD карту,Auf SD-Karte verschieben
"Перемещение {} ({}, {}) в {}","Verschiebe {} ({}, {}) nach {}"
Перемещение {} записей,Verschiebe {} Einträge
Перемещение {} записи,Verschiebe {} Eintrag
Перемещение {} игр,Verschiebe {} Spiele
Перемещение {} игры,Verschiebe {} Spiel
FTP сервер (нажмите B для остановки),FTP-Server (drücke B zum Stoppen)
Перемещение контента,Inhalt verschieben
Перенос строк,Zeilenumbruch
Переносить слова,Zeilenumbruch
Переоткрытие ФС сохранения: {},Öffne Speicher-FS erneut: {}
Пишется новая запись о контенте...,Schreibe neuen Inhaltseintrag...
Пишется новый cnmt.nca...,Schreibe neues cnmt.nca...
Платформа               : {},Plattform               : {}
Подготовка...,Vorbereiten...
Подключаемся к {}...,Verbinde mit {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Verbunden mit {}:{}
Подмена SDK,SDK-Ersetzung
Подменить SDK,SDK ersetzen
Подсвечивать файлы обновлений,Update-Dateien hervorheben
Подсчитывается размер установки...,Berechne Installationsgröße...
Подсчитывается размер установки...{}%,Berechne Installationsgröße...{}%
Подсчитываются объекты в альбоме в NAND,Zähle Objekte im Album im NAND
Подсчитываются объекты в альбоме на SD карте,Zähle Objekte im Album auf der SD-Karte
Подсчёт метаданных...,Zähle Metadaten...
Подсчёт основного хэша,Berechne Haupt-Hash
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Berechne Sektions-Hash
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Bitte verbinden Sie Ihre Konsole mit einem USB-Typ-C-Kabel mit dem PC oder drücken Sie B
"Пожалуйста, подождите...",Bitte warten...
Поиск записей об ошибках,Suche nach Fehlereinträgen
Поиск неиспользуемых тикетов,Suche nach ungenutzten Tickets
Поиск подготовленного системного обновления,Suche nach vorbereitetem Systemupdate
Поиск потерянных тайтлов,Suche nach verwaisten Titeln
Поиск потерянных файлов в NAND,Suche nach verwaisten Dateien im NAND
Поиск потерянных файлов на SD,Suche nach verwaisten Dateien auf SD
Поиск сохранений удалённых пользователей...,Suche nach Speicherständen gelöschter Benutzer...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Angezeigte Version     : {}
Показываемое название   : {},Angezeigter Name   : {}
Показывать 'Обновить отсюда','Von hier aktualisieren' anzeigen
Показывать объединённый NSP,Kombiniertes NSP anzeigen
Показывать папку 'Mods&Cheats',Ordner 'Mods&Cheats' anzeigen
Показывать прогрев кеша,Cache-Aufwärmen anzeigen
Показывать размер LFS (долго),LFS-Größe anzeigen (langsam)
Показывать секунды,Sekunden anzeigen
Показывать часы в статусе,Uhr in Statusleiste anzeigen
Поколение ключа             : {},Schlüsselgeneration             : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Volle Kapazität     : {} mAh
Получен список из {} записей,Liste mit {} Einträgen erhalten
Получен список из {} записи,Liste mit {} Eintrag erhalten
Получение версий установленных игр,Versionen installierter Spiele abrufen
Получение информации из hac_versionlist...,Informationen aus hac_versionlist abrufen...
Получение информации из системы...,Informationen aus dem System abrufen...
Получение информации об играх...,Rufe Spielinformationen ab...
Получение списка тикетов...,Rufe Ticketliste ab...
Получение файла: {} МБ ({:.2f} МБ/сек),Empfange Datei: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Empfange: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,   Rufe Backup-Liste ab...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Empfangene Zeit: {}
Полученный размер: {},Empfangene Größe: {}
"Получено: {}, ({:.2f} МБ/сек)","Empfangen: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Benutzer {} nicht gefunden. Speicherstand kann nicht erstellt werden
Пользователь не найден,Benutzer nicht gefunden
Пользовательские хранилища,Benutzerdefinierte Speicher
Попытаться разобрать,Versuche zu parsen
Попытка исправить,Versuche zu reparieren
Портрет (90°),Hochformat (90°)
Португальский,Portugiesisch
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Anfang, L+➡-Ende, ZL-Groß, ZR-Eingabe, Y-Leer, X-Rücktaste, R3-Sprache"
После удаления игры не будут запускаться,Nach dem Löschen werden die Spiele nicht mehr starten
Посылается файл: {},Sende Datei: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Sende: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Größe des Befehlspuffers überschritten
Предел входного тока            : {} mA,Eingangsstromgrenze            : {} mA
Предел напряжения заряда батареи: {} mV,Akkuladespannungsgrenze: {} mV
LFS мод.: -,LFS-Mod.: -
Предназначение          : {},Zweck          : {}
Предоставить по FTP,Über FTP bereitstellen
Предупреждения: ,Warnungen:
Прекращение прослушивания на {}:{},Beende Lauschen auf {}:{}
Прервано пользователем,Vom Benutzer abgebrochen
Привязка к {}:{},Binde an {}:{}
Принято соединение от {}:{},Verbindung von {}:{} akzeptiert
Проверить целостность,Integrität prüfen
"LFS мод.: Присутствует, Размер: ","LFS-Mod.: Vorhanden, Größe:"
Проверка magic...,Überprüfe Magic...
"Проверка {} ({}, {}), {}","Überprüfe {} ({}, {}), {}"
Проверка картриджа...,Überprüfe Spielkarte...
Проверка на наличие  {}...,Prüfe auf {}...
Проверка обновлений,Suche nach Updates
Проверка обновлений игр,Nach Spiel-Updates suchen
Проверка сохранений,Speicherstände prüfen
Проверка целостности ({}),Integritätsprüfung ({})
Проверяется: {},Überprüfe: {}
Проверять хэш при установке,Hash bei Installation prüfen
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS-Mod.: Vorhanden, Größe: Zählung in Einstellungen deaktiviert"
Проверяются бекапы...,Überprüfe Backups...
Проверяются сохранения,Überprüfe Speicherstände
Программа {}. Control не найдена,Programm {}. Control nicht gefunden
Программа {}. Exefs не найдена,Programm {}. Exefs nicht gefunden
Программа {}. Romfs не найдена,Programm {}. Romfs nicht gefunden
Произошла неизвестная ошибка,Ein unbekannter Fehler ist aufgetreten
Произошла ошибка:,Ein Fehler ist aufgetreten:
Произошла ошибка: ,Ein Fehler ist aufgetreten:
Произошла ошибка: {},Ein Fehler ist aufgetreten: {}
Пропускаем файл до начала secure раздела ,Überspringe Datei bis zum Beginn des sicheren Abschnitts
LFS папка игры,LFS-Ordner des Spiels
Пропускается: {}          \r,Überspringe: {}          \r
Прослушивание на {}:{},Lausche auf {}:{}
Просмотр SD карты,SD-Karte durchsuchen
Просмотр USB носителей,USB-Laufwerke durchsuchen
Просмотр альбома по HTTP,Album über HTTP durchsuchen
Просмотр раздела SYSTEM,SYSTEM-Partition durchsuchen
Просмотр раздела USER,USER-Partition durchsuchen
Просмотр сети,Netzwerk durchsuchen
MTP Респондер (нажмите B для остановки),MTP Pecпoндep (нaжмитe B для ocтaнoвки)
Просмотр сохранений,Speicherstände durchsuchen
Просмотр тикетов,Tickets durchsuchen
Просмотр установленных игр,Installierte Spiele durchsuchen
Просмотреть игры,Spiele ansehen
Просто запуск,Nur starten
Разбор,Analyse
Раздел secure не найден,Sicherer Abschnitt nicht gefunden
Размер  : ,Größe   :
"Размер  : {}, {} файл","Größe   : {}, {} Datei"
"Размер  : {}, {} файла","Größe   : {}, {} Dateien"
"Размер  : {}, {} файлов","Größe   : {}, {} Dateien"
Размер посылаемого файла   : {},Größe der zu sendenden Datei   : {}
Размер сохранений     : {},Größe der Speicherstände     : {}
Размер: {},Größe: {}
Разрешено,Erlaubt
Распаковать в подкаталог,In Unterverzeichnis entpacken
Распаковать сюда,Hier entpacken
Распаковка файла,Datei wird entpackt
Растущие цветы:     {},Wachsende Blumen:   {}
Nintendo Account задан и связан,Nintendo Account verknüpft
Регион                  : {},Region                  : {}
Регистрация контента {}...,Registriere Inhalt {}...
Регистрация файла {}...,Registriere Datei {}...
Регистры котроллера MAX17050,MAX17050-Controller-Register
Редактирование возрастного рейтинга...,Altersfreigabe bearbeiten...
Редактирование запретов,Einschränkungen bearbeiten
Режим HiZ зарядки       : {},HiZ-Lademodus       : {}
Режим киоска            : {},Kiosk-Modus            : {}
Рендеринг FB2,FB2 rendern
Решено послать одного из шадоков на,"Es wurde beschlossen, einen der Shadoks auf den"
"Nintendo Account задан, но не связан","Nintendo Account eingerichtet, nicht verknüpft"
Родительский PIN        : {},Kindersicherungs-PIN        : {}
Сброс требуемой версии,Erforderliche Version zurücksetzen
Сброс требуемой версии к ,Erforderliche Version zurücksetzen auf
Сбросить требуемую версию,Erforderliche Version zurücksetzen
Сведения,Details
Сведения...,Details...
Свободное место в хранилище: {},Freier Speicherplatz: {}
Свободное место: {},Freier Speicherplatz: {}
Сгенерировать и установить,Generieren und installieren
   Получение списка сохранений...   ,   Rufe Speicherliste ab...
Nintendo Account не задан,Nintendo Account fehlt
Сдампить на SD карту,Auf SD-Karte dumpen
Сдампить на внешний USB,Auf externes USB-Gerät dumpen
Сдампить текущую прошивку,Aktuelle Firmware dumpen
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Gedumpt: {}/{} ({}%) ({:.2f} MB/s)
Сделать бекап,Backup erstellen
"Сделать бекап, если новее","Backup erstellen, wenn neuer"
Северная Америка,Nordamerika
Сентябрь,September
Сепия,Sepia
Сервер запущен,Server gestartet
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Der Server schlägt ein DBI-Update vor\n\nDrücken Sie (+) zum Zustimmen\nJede andere Taste zum Abbrechen
Серийный # прочитанный  : {},Seriennr. gelesen  : {}
Серийный # угаданный    : {},Seriennr. erraten    : {}
Серийный номер        : {},Seriennummer          : {}
Сессии,Sitzungen
Сессия закрыта,Sitzung geschlossen
Сессия открыта,Sitzung geöffnet
Силовая роль                    : {},Stromrolle                    : {}
Синхронизация времени по NTP,Zeit über NTP synchronisieren
Системные приложения,Systemanwendungen
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Systemstandard
Сканирование директорий...,Scanne Verzeichnisse...
Сканирование игр...,Scanne Spiele...
Скачано {}/{},Geladen {}/{}
Скачивание файла не удалось,Herunterladen der Datei fehlgeschlagen
Скорость USB интерфейса: ,USB-Schnittstellengeschwindigkeit:
Скорость передачи: {:.2f} МБ/сек,Übertragungsgeschwindigkeit: {:.2f} MB/s
Смещать курсор после выделения,Cursor nach Auswahl verschieben
Собираются сведения...,Sammle Details...
Соединение сброшено,Verbindung zurückgesetzt
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Durchgebrannte Sicherungen : {}
Создавать LFS папку,LFS-Ordner erstellen
Создан zip-файл: ,ZIP-Datei erstellt:
Создание DLC анлокера,Erstelle DLC-Unlocker
Создание NSP,Erstelle NSP
Создание sdmc:/versions.txt,Erstelle sdmc:/versions.txt
Создание бекапа сохранения ,Erstelle Speicher-Backup
Создание дампа ({}),Erstelle Dump ({})
Создание дампа: {},Erstelle Dump: {}
Создание единого репака,Erstelle einheitliches Repack
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Erstelle Spieldatensatz...
Создание каталога: ,Erstelle Verzeichnis:
Создание новой записи об игре...,Erstelle neuen Spieldatensatz...
Создание объекта: ,Erstelle Objekt:
Создание плейсхолдера: {}...,Erstelle Platzhalter: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Erstelle Repack Id: {:016X}, Version: {}, Typ: {}"
Создание строк... {}%,Erstelle Zeilen... {}%
Создание таблицы имён,Erstelle Namenstabelle
Создание тела файла,Erstelle Dateikörper
Создание точки доступа...,Erstelle Zugangspunkt...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Erstelle Dummy-Eintrag...
Создание хэш таблицы,Erstelle Hash-Tabelle
Создание ярлыка,Erstelle Verknüpfung
Создано новое сохранение. Восстанавливаю бекап в него...,Neuer Speicherstand erstellt. Stelle Backup darin wieder her...
Создать sdmc:/versions.txt,sdmc:/versions.txt erstellen
Создать единый репак,Coздaть eдиный peпaк
Создать новое сохранение...,Neuen Speicherstand erstellen...
Создать новый каталог...,Neues Verzeichnis erstellen...
Создать новый файл...,Neue Datei erstellen...
Создать ярлык,Verknüpfung erstellen
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Verknüpfung für hbmenu erstellen
Создать ярлык на рабочий стол для DBI...,Verknüpfung auf dem Desktop für DBI erstellen...
Создать ярлык с аргументами...,Verknüpfung mit Argumenten erstellen...
Создаётся MTP хранилище: ,Erstelle MTP-Speicher:
Создаётся обновлённая запись об игре...,Erstelle aktualisierten Spieldatensatz...
Сохранение для {} уже существует,Speicherstand für {} existiert bereits
Сохранения,Speicherstände
Сохранения будут удалены!,Speicherstände werden gelöscht!
Сохранения только в RO режиме,Speicherstände nur im RO-Modus
RTC запущены (приблизительно) : {},RTC-Starts (ungefähr) : {}
Сохранения удалённых игр ({}),Speicherstände gelöschter Spiele ({})
Сохранения установленных игр ({}),Speicherstände installierter Spiele ({})
Сохранёные в системе параметры котроллера батареи,Im System gespeicherte Akku-Controller-Parameter
Средняя температура: {}°C,Durchschnittstemperatur: {}°C
Статистика игры ,Spielstatistik
Строка поиска: ,Suchbegriff:
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Summe %% Lade-Entlade: {} (~{} 0-100 Zyklen)
Существующая запись об игре не найдена,Vorhandener Spieldatensatz nicht gefunden
Существующее сохранение не найдено и новое не может быть создано,Vorhandener Speicherstand nicht gefunden und neuer kann nicht erstellt werden
SDK {} уже был экспортирован: {},SDK {} wurde bereits exportiert: {}
Тайтл не установлен,Titel nicht installiert
Тайтл установлен,Titel installiert
Тайтлы с ошибками:,Titel mit Fehlern:
Текущая ёмкость                 : {}%,Aktuelle Kapazität                 : {}%
Текущая ёмкость    : {} mAh,Aktuelle Kapazität    : {} mAh
Текущее время: {},Aktuelle Zeit: {}
Текущее напряжение : {} mV,Aktuelle Spannung : {} mV
Текущий заряд      : {}%,Aktuelle Ladung      : {}%
Текущий ток        : {} mA,Aktueller Strom        : {} mA
SDK на подмену не найдены,Keine SDKs zum Ersetzen gefunden
Тема,Thema
Тема отображения,Anzeigethema
Температура        : {}°C,Temperatur        : {}°C
Температура батареи             : {}°C,Akkutemperatur             : {}°C
Тикет исправлен,Ticket gepatcht
Тикеты,Tickets
Тикеты не найдены,Keine Tickets gefunden
Тип SoC                 : {},SoC-Typ                 : {}
Тип источника питания          : {},Stromquellentyp          : {}
