original,translation
Подсвечивать файлы обновлений,Destacar arquivos de atualização
Подсчитывается размер установки...,Calculando tamanho da instalação...
Подсчитывается размер установки...{}%,Calculando tamanho da instalação...{}%
Подсчитываются объекты в альбоме в NAND,Contando objetos no álbum na NAND
Подсчитываются объекты в альбоме на SD карте,Contando objetos no álbum no cartão SD
Подсчёт метаданных...,Contando metadados...
Подсчёт основного хэша,Calculando hash principal
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Calculando hash da seção
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B","Por favor, conecte seu console ao PC com cabo USB Tipo-C ou pressione B"
"Пожалуйста, подождите...","Por favor, aguarde..."
Поиск записей об ошибках,Procurando registros de erro
Поиск неиспользуемых тикетов,Procurando tickets não utilizados
Поиск подготовленного системного обновления,Procurando por atualização de sistema preparada
Поиск потерянных тайтлов,Procurando por títulos perdidos
Поиск потерянных файлов в NAND,Procurando arquivos perdidos na NAND
Поиск потерянных файлов на SD,Procurando arquivos perdidos no SD
Поиск сохранений удалённых пользователей...,Procurando saves de usuários excluídos...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Versão exibida          : {}
Показываемое название   : {},Nome exibido            : {}
Показывать 'Обновить отсюда',Mostrar 'Atualizar daqui'
Показывать объединённый NSP,Mostrar NSP mesclado
Показывать папку 'Mods&Cheats',Mostrar pasta 'Mods&Cheats'
Показывать прогрев кеша,Mostrar aquecimento cache
Показывать размер LFS (долго),Mostrar tamanho LFS (lento)
Показывать секунды,Mostrar segundos
Показывать часы в статусе,Mostrar relógio no status
Поколение ключа             : {},Geração da chave            : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Capacidade total   : {} mAh
Получен список из {} записей,Lista recebida de {} registros
Получен список из {} записи,Lista recebida de {} registro
Получение версий установленных игр,Obtendo versões de jogos instalados
Получение информации из hac_versionlist...,Obtendo info de hac_versionlist...
Получение информации из системы...,Obtendo info do sistema...
Получение информации об играх...,Obtendo informações dos jogos...
Получение списка тикетов...,Obtendo lista de tickets...
Получение файла: {} МБ ({:.2f} МБ/сек),Recebendo arquivo: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Obtendo: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,Obtendo lista de backups...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Hora recebida: {}
Полученный размер: {},Tamanho recebido: {}
"Получено: {}, ({:.2f} МБ/сек)","Recebido: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Usuário {} não encontrado. A criação do save é impossível
Пользователь не найден,Usuário não encontrado
Пользовательские хранилища,Armazenamentos do usuário
Попытаться разобрать,Tentar analisar
Попытка исправить,Tentando corrigir
Портрет (90°),Retrato (90°)
Португальский,Português
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Início, L+➡-Fim, ZL-Shift, ZR-Enter, Y-Espaço, X-Backsp, R3-Idioma"
После удаления игры не будут запускаться,"Após exclusão, jogos não iniciarão"
Посылается файл: {},Enviando arquivo: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Enviando: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Tamanho do buffer de comando excedido
Предел входного тока            : {} mA,Limite corrente entrada         : {} mA
Предел напряжения заряда батареи: {} mV,Lim. tensão carga bateria       : {} mV
LFS мод.: -,Mod LFS: -
Предназначение          : {},Destino                 : {}
Предоставить по FTP,Disponibilizar por FTP
Предупреждения: ,Avisos:
Прекращение прослушивания на {}:{},Parando de escutar em {}:{}
Прервано пользователем,Interrompido pelo usuário
Привязка к {}:{},Vinculando a {}:{}
Принято соединение от {}:{},Conexão aceita de {}:{}
Проверить целостность,Verificar integridade
"LFS мод.: Присутствует, Размер: ","Modo LFS: Presente, Tamanho: "
Проверка magic...,Verificando magic...
"Проверка {} ({}, {}), {}","Verificando {} ({}, {}), {}"
Проверка картриджа...,Verificando cartucho...
Проверка на наличие  {}...,Verificando a presença de {}...
Проверка обновлений,Verificar atualizações
Проверка обновлений игр,Verificar atualizações de jogos
Проверка сохранений,Verificar saves
Проверка целостности ({}),Verificação de integridade ({})
Проверяется: {},Verificando: {}
Проверять хэш при установке,Verificar hash ao instalar
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","Modo LFS: Presente, Tamanho: contagem desativada nas configurações"
Проверяются бекапы...,Verificando backups...
Проверяются сохранения,Verificando saves
Программа {}. Control не найдена,Programa {}. Control não encontrado
Программа {}. Exefs не найдена,Programa {}. Exefs não encontrado
Программа {}. Romfs не найдена,Programa {}. Romfs não encontrado
Произошла неизвестная ошибка,Ocorreu um erro desconhecido
Произошла ошибка:,Ocorreu um erro:
Произошла ошибка: ,Ocorreu um erro: 
Произошла ошибка: {},Ocorreu um erro: {}
Пропускаем файл до начала secure раздела ,Pulando o arquivo até o início da seção secure 
LFS папка игры,Pasta LFS do jogo
Пропускается: {}          \r,Pulando: {}          \r
Прослушивание на {}:{},Escutando em {}:{}
Просмотр SD карты,Navegar no cartão SD
Просмотр USB носителей,Navegar mídia USB
Просмотр альбома по HTTP,Visualização do álbum por HTTP
Просмотр раздела SYSTEM,Navegar partição SYSTEM
Просмотр раздела USER,Navegar partição USER
Просмотр сети,Navegar rede
MTP Респондер (нажмите B для остановки),MTP Responder (pressione B para parar)
Просмотр сохранений,Navegar saves
Просмотр тикетов,Navegar tickets
Просмотр установленных игр,Navegar jogos instalados
Просмотреть игры,Navegar jogos
Просто запуск,Apenas iniciar
Разбор,Análise
Раздел secure не найден,Seção secure não encontrada
Размер  : ,Tamanho :
"Размер  : {}, {} файл","Tamanho : {}, {} arquivo"
"Размер  : {}, {} файла","Tamanho : {}, {} arquivos"
"Размер  : {}, {} файлов","Tamanho : {}, {} arquivos"
Размер посылаемого файла   : {},Tamanho do arquivo a ser enviado: {}
Размер сохранений     : {},Tamanho dos saves     : {}
Размер: {},Tamanho: {}
Разрешено,Permitido
Распаковать в подкаталог,Extrair para subdiretório
Распаковать сюда,Extrair aqui
Распаковка файла,Extraindo arquivo
Растущие цветы:     {},Flores crescendo:    {}
Nintendo Account задан и связан,Conta Nintendo definida e vinculada
Регион                  : {},Região                  : {}
Регистрация контента {}...,Registrando conteúdo {}...
Регистрация файла {}...,Registrando arquivo {}...
Регистры котроллера MAX17050,Registros controlador MAX17050
Редактирование возрастного рейтинга...,Editar classificação etária...
Редактирование запретов,Editar proibições
Режим HiZ зарядки       : {},Modo HiZ carregamento   : {}
Режим киоска            : {},Modo quiosque           : {}
Рендеринг FB2,Renderização FB2
Решено послать одного из шадоков на,Decidiram enviar um dos Shadoks para
"Nintendo Account задан, но не связан","Conta Nintendo definida, mas não vinculada"
Родительский PIN        : {},PIN Parental            : {}
Сброс требуемой версии,Redefinir versão necessária
Сброс требуемой версии к ,Redefinindo a versão necessária para 
Сбросить требуемую версию,Redefinir versão necessária
Сведения,Detalhes
Сведения...,Detalhes...
Свободное место в хранилище: {},Espaço livre no armazenamento: {}
Свободное место: {},Espaço livre: {}
Сгенерировать и установить,Gerar e instalar
   Получение списка сохранений...   ,Obtendo lista de saves...
Nintendo Account не задан,Conta Nintendo não definida
Сдампить на SD карту,Fazer dump para o cartão SD
Сдампить на внешний USB,Fazer dump para USB externo
Сдампить текущую прошивку,Dumpar firmware atual
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Dumpado: {}/{} ({}%) ({:.2f} MB/s)
Сделать бекап,Fazer backup
"Сделать бекап, если новее",Fazer backup se mais novo
Северная Америка,América do Norte
Сентябрь,Setembro
Сепия,Sépia
Сервер запущен,Servidor iniciado
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Servidor oferece atualização do DBI\n\nPressione (+) para aceitar\nQualquer outro botão para cancelar
Серийный # прочитанный  : {},Serial # lido           : {}
Серийный # угаданный    : {},Serial # adivinhado     : {}
Серийный номер        : {},Número de série       : {}
Сессии,Sessões
Сессия закрыта,Sessão fechada
Сессия открыта,Sessão aberta
Силовая роль                    : {},Papel de energia                : {}
Синхронизация времени по NTP,Sincronizar hora via NTP
Системные приложения,Aplicações do sistema
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Padrão do sistema
Сканирование директорий...,Escaneando diretórios...
Сканирование игр...,Escaneando jogos...
Скачано {}/{},Baixado {}/{}
Скачивание файла не удалось,Falha ao baixar arquivo
Скорость USB интерфейса: ,Velocidade da interface USB: 
Скорость передачи: {:.2f} МБ/сек,Velocidade de transferência: {:.2f} MB/s
Смещать курсор после выделения,Mover cursor após seleção
Собираются сведения...,Coletando informações...
Соединение сброшено,Conexão redefinida
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Fusíveis queimados      : {}
Создавать LFS папку,Criar pasta LFS
Создан zip-файл: ,Arquivo zip criado:
Создание DLC анлокера,Criando desbloqueador de DLC
Создание NSP,Criando NSP
Создание sdmc:/versions.txt,Criando sdmc:/versions.txt
Создание бекапа сохранения ,Criando backup do save 
Создание дампа ({}),Criando dump ({})
Создание дампа: {},Criando dump: {}
Создание единого репака,Criando um repack único
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Criando registro do jogo...
Создание каталога: ,Criando diretório: 
Создание новой записи об игре...,Criando novo registro de jogo...
Создание объекта: ,Criando objeto: 
Создание плейсхолдера: {}...,Criando placeholder: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Criando repack Id: {:016X}, Versão: {}, Tipo: {}"
Создание строк... {}%,Criando strings... {}%
Создание таблицы имён,Criando tabela de nomes
Создание тела файла,Criando corpo do arquivo
Создание точки доступа...,Criando ponto de acesso...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Criando registro falso... 
Создание хэш таблицы,Criando tabela hash
Создание ярлыка,Criando atalho
Создано новое сохранение. Восстанавливаю бекап в него...,Novo save criado. Restaurando backup para ele...
Создать sdmc:/versions.txt,Criar sdmc:/versions.txt
Создать единый репак,Criar repack único
Создать новое сохранение...,Criar novo save...
Создать новый каталог...,Criar novo diretório...
Создать новый файл...,Criar novo arquivo...
Создать ярлык,Criar atalho
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Criar atalho para hbmenu
Создать ярлык на рабочий стол для DBI...,Criar atalho na área de trabalho para DBI...
Создать ярлык с аргументами...,Criar atalho com argumentos...
Создаётся MTP хранилище: ,Criando armazenamento MTP:
Создаётся обновлённая запись об игре...,Criando registro de jogo atualizado...
Сохранение для {} уже существует,O save para {} já existe
Сохранения,Saves
Сохранения будут удалены!,Os saves serão excluídos!
Сохранения только в RO режиме,Saves apenas em modo RO
RTC запущены (приблизительно) : {},RTC iniciado (aproximadamente): {}
Сохранения удалённых игр ({}),Saves de jogos excluídos ({})
Сохранения установленных игр ({}),Saves de jogos instalados ({})
Сохранёные в системе параметры котроллера батареи,Parâmetros do controlador de bateria salvos
Средняя температура: {}°C,Temp. média: {}°C
Статистика игры ,Estatísticas do jogo 
Строка поиска: ,Busca:
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Soma %% carga-descarga: {} (~{} 0-100 ciclos)
Существующая запись об игре не найдена,Registro de jogo existente não encontrado
Существующее сохранение не найдено и новое не может быть создано,Save existente não encontrado e um novo não pôde ser criado
SDK {} уже был экспортирован: {},O SDK {} já foi exportado: {}
Тайтл не установлен,Título não instalado
Тайтл установлен,Título instalado
Тайтлы с ошибками:,Títulos com erros:
Текущая ёмкость                 : {}%,Capacidade atual                : {}%
Текущая ёмкость    : {} mAh,Capacidade atual   : {} mAh
Текущее время: {},Hora atual: {}
Текущее напряжение : {} mV,Tensão atual       : {} mV
Текущий заряд      : {}%,Carga atual        : {}%
Текущий ток        : {} mA,Corrente atual     : {} mA
SDK на подмену не найдены,Nenhum SDK para substituição encontrado
Тема,Tema
Тема отображения,Tema de exibição
Температура        : {}°C,Temperatura        : {}°C
Температура батареи             : {}°C,Temperatura bateria             : {}°C
Тикет исправлен,Ticket corrigido
Тикеты,Tickets
Тикеты не найдены,Tickets não encontrados
Тип SoC                 : {},Tipo SoC                : {}
Тип источника питания          : {},Tipo fonte alimentação          : {}
