original,translation
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,Geen fouten gevonden
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Ongeldig DLC-nummer (Moet tussen 0x001-0x7FF zijn)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Ongeldig DLC-nummer (Moet tussen 1-2047 zijn)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Foutief ticket {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,LFS-map niet gevonden
Папка для бекапа сохранений,Map voor savegame-back-up
Папка для дампа игр,Map voor speldumps
Папка журналов,Logmap
Папка обновления очищена,Updatemap gewist
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,FTP-parameters
Параметры MTP,MTP-parameters
Параметры установки,Installatieparameters
Пароль,Wachtwoord
Перевернуть джойконы,Joy-Cons omdraaien
Перевернуть экран,Scherm omdraaien
Передача окончена,Overdracht voltooid
Переименование объекта,Object hernoemen
Переименовать,Hernoemen
Перейти к первой странице,Ga naar de eerste pagina
Emummc включён              : {},EmuMMC ingeschakeld              : {}
Перейти к последней странице,Ga naar de laatste pagina
Перейти к странице...,Ga naar pagina...
Переместить,Verplaatsen
Переместить в NAND,Verplaatsen naar NAND
Переместить на SD карту,Verplaatsen naar SD-kaart
"Перемещение {} ({}, {}) в {}","{} ({}, {}) verplaatsen naar {}"
Перемещение {} записей,{} records verplaatsen
Перемещение {} записи,{} record verplaatsen
Перемещение {} игр,{} spellen verplaatsen
Перемещение {} игры,{} spel verplaatsen
FTP сервер (нажмите B для остановки),FTP-server (druk op B om te stoppen)
Перемещение контента,Content verplaatsen
Перенос строк,Regelafbreking
Переносить слова,Woorden afbreken
Переоткрытие ФС сохранения: {},Savegame FS heropenen: {}
Пишется новая запись о контенте...,Nieuw contentrecord schrijven...
Пишется новый cnmt.nca...,Nieuwe cnmt.nca schrijven...
Платформа               : {},Platform               : {}
Подготовка...,Voorbereiden...
Подключаемся к {}...,Verbinden met {}...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},Verbonden met {}:{}
Подмена SDK,SDK-vervanging
Подменить SDK,SDK vervangen
Подсвечивать файлы обновлений,Updatebestanden markeren
Подсчитывается размер установки...,Installatiegrootte berekenen...
Подсчитывается размер установки...{}%,Installatiegrootte berekenen...{}%
Подсчитываются объекты в альбоме в NAND,Objecten in album op NAND tellen
Подсчитываются объекты в альбоме на SD карте,Objecten in album op SD-kaart tellen
Подсчёт метаданных...,Metadata tellen...
Подсчёт основного хэша,Hoofdhash berekenen
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Sectiehash berekenen
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Sluit uw console aan op de pc met een USB Type-C-kabel of druk op B
"Пожалуйста, подождите...",Even geduld a.u.b....
Поиск записей об ошибках,Zoeken naar foutrecords
Поиск неиспользуемых тикетов,Zoeken naar ongebruikte tickets
Поиск подготовленного системного обновления,Zoeken naar voorbereide systeemupdate
Поиск потерянных тайтлов,Zoeken naar verloren titels
Поиск потерянных файлов в NAND,Zoeken naar verloren bestanden in NAND
Поиск потерянных файлов на SD,Zoeken naar verloren bestanden op SD
Поиск сохранений удалённых пользователей...,Zoeken naar savegames van verwijderde gebruikers...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Weergegeven versie     : {}
Показываемое название   : {},Weergegeven naam   : {}
Показывать 'Обновить отсюда','Update vanaf hier' tonen
Показывать объединённый NSP,Samengevoegde NSP tonen
Показывать папку 'Mods&Cheats',Map 'Mods&Cheats' tonen
Показывать прогрев кеша,Cache-opwarming tonen
Показывать размер LFS (долго),LFS-grootte tonen (langzaam)
Показывать секунды,Seconden tonen
Показывать часы в статусе,Klok in statusbalk tonen
Поколение ключа             : {},Sleutelgeneratie             : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Volledige capaciteit     : {} mAh
Получен список из {} записей,Lijst met {} records ontvangen
Получен список из {} записи,Lijst met {} record ontvangen
Получение версий установленных игр,Versies van geïnstalleerde spellen ophalen
Получение информации из hac_versionlist...,Informatie uit hac_versionlist ophalen...
Получение информации из системы...,Informatie uit systeem ophalen...
Получение информации об играх...,Spelinformatie ophalen...
Получение списка тикетов...,Ticketlijst ophalen...
Получение файла: {} МБ ({:.2f} МБ/сек),Bestand ontvangen: {} MB ({:.2f} MB/s)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Ontvangen: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
   Получение списка бекапов...{}/{}    ,   Lijst met back-ups ophalen...{}/{}
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Ontvangen tijd: {}
Полученный размер: {},Ontvangen grootte: {}
"Получено: {}, ({:.2f} МБ/сек)","Ontvangen: {}, ({:.2f} MB/s)"
Пользователь {} не найден. Создание сохранения невозможно,Gebruiker {} niet gevonden. Aanmaken van savegame onmogelijk
Пользователь не найден,Gebruiker niet gevonden
Пользовательские хранилища,Aangepaste opslaglocaties
Попытаться разобрать,Proberen te parsen
Попытка исправить,Poging tot herstel
Портрет (90°),Staand (90°)
Португальский,Portugees
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+⬅-Begin, L+➡-Einde, ZL-Register, ZR-Enter, Y-Spatie, X-Backspace, R3-Taal"
После удаления игры не будут запускаться,Na het verwijderen zullen de spellen niet meer starten
Посылается файл: {},Bestand verzenden: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Verzenden: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/s)
Превышен размер командного буфера,Commandobuffergrootte overschreden
Предел входного тока            : {} mA,Ingangsstroomlimiet            : {} mA
Предел напряжения заряда батареи: {} mV,Batterijlaadspanningslimiet: {} mV
LFS мод.: -,LFS mod.: -
Предназначение          : {},Doel          : {}
Предоставить по FTP,Aanbieden via FTP
Предупреждения: ,Waarschuwingen:
Прекращение прослушивания на {}:{},Luisteren op {}:{} stoppen
Прервано пользователем,Afgebroken door gebruiker
Привязка к {}:{},Binden aan {}:{}
Принято соединение от {}:{},Verbinding geaccepteerd van {}:{}
Проверить целостность,Integriteit controleren
"LFS мод.: Присутствует, Размер: ","LFS mod.: Aanwezig, Grootte:"
Проверка magic...,Magic controleren...
"Проверка {} ({}, {}), {}","Controleren {} ({}, {}), {}"
Проверка картриджа...,Cartridge controleren...
Проверка на наличие  {}...,Controleren op {}...
Проверка обновлений,Controleren op updates
Проверка обновлений игр,Controleren op spelupdates
Проверка сохранений,Savegames controleren
Проверка целостности ({}),Integriteitscontrole ({})
Проверяется: {},Controleren: {}
Проверять хэш при установке,Hash controleren bij installatie
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS mod.: Aanwezig, Grootte: tellen uitgeschakeld in instellingen"
Проверяются бекапы...,Back-ups controleren...
Проверяются сохранения,Savegames controleren
Программа {}. Control не найдена,Programma {}. Control niet gevonden
Программа {}. Exefs не найдена,Programma {}. Exefs niet gevonden
Программа {}. Romfs не найдена,Programma {}. Romfs niet gevonden
Произошла неизвестная ошибка,Er is een onbekende fout opgetreden
Произошла ошибка:,Er is een fout opgetreden:
Произошла ошибка: ,Er is een fout opgetreden:
Произошла ошибка: {},Er is een fout opgetreden: {}
Пропускаем файл до начала secure раздела ,Bestand overslaan tot begin van beveiligde partitie
LFS папка игры,LFS-map van spel
Пропускается: {}          \r,Overslaan: {}          \r
Прослушивание на {}:{},Luisteren op {}:{}
Просмотр SD карты,SD-kaart bekijken
Просмотр USB носителей,USB-opslag bekijken
Просмотр альбома по HTTP,Album bekijken via HTTP
Просмотр раздела SYSTEM,SYSTEM-partitie bekijken
Просмотр раздела USER,USER-partitie bekijken
Просмотр сети,Netwerk bekijken
MTP Респондер (нажмите B для остановки),MTP Responder (druk B om te stoppen)
Просмотр сохранений,Savegames bekijken
Просмотр тикетов,Tickets bekijken
Просмотр установленных игр,Geïnstalleerde spellen bekijken
Просмотреть игры,Spellen bekijken
Просто запуск,Gewoon starten
Разбор,Parsen
Раздел secure не найден,Beveiligde partitie niet gevonden
Размер  : ,Grootte :
"Размер  : {}, {} файл","Grootte : {}, {} bestand"
"Размер  : {}, {} файла","Grootte : {}, {} bestanden"
"Размер  : {}, {} файлов","Grootte : {}, {} bestanden"
Размер посылаемого файла   : {},Grootte van te verzenden bestand   : {}
Размер сохранений     : {},Grootte van savegames : {}
Размер: {},Grootte: {}
Разрешено,Toegestaan
Распаковать в подкаталог,Uitpakken in submap
Распаковать сюда,Hier uitpakken
Распаковка файла,Bestand uitpakken
Растущие цветы:     {},Groeiende bloemen:  {}
Nintendo Account задан и связан,Nintendo Account is ingesteld en gekoppeld
Регион                  : {},Regio                  : {}
Регистрация контента {}...,Content {} registreren...
Регистрация файла {}...,Bestand {} registreren...
Регистры котроллера MAX17050,MAX17050-controllerregisters
Редактирование возрастного рейтинга...,Leeftijdsclassificatie bewerken...
Редактирование запретов,Beperkingen bewerken
Режим HiZ зарядки       : {},HiZ-laadmodus       : {}
Режим киоска            : {},Kioskmodus            : {}
Рендеринг FB2,FB2 renderen
Решено послать одного из шадоков на,Er is besloten om een van de Shadoks naar
"Nintendo Account задан, но не связан","Nintendo Account is ingesteld, maar niet gekoppeld"
Родительский PIN        : {},Ouderlijke pincode        : {}
Сброс требуемой версии,Vereiste versie resetten
Сброс требуемой версии к ,Vereiste versie resetten naar
Сбросить требуемую версию,Vereiste versie resetten
Сведения,Details
Сведения...,Details...
Свободное место в хранилище: {},Vrije ruimte in opslag: {}
Свободное место: {},Vrije ruimte: {}
Сгенерировать и установить,Genereren en installeren
   Получение списка сохранений...   ,   Lijst met savegames ophalen...
Nintendo Account не задан,Nintendo Account niet ingesteld
Сдампить на SD карту,Dumpen naar SD-kaart
Сдампить на внешний USB,Dumpen naar externe USB
Сдампить текущую прошивку,Huidige firmware dumpen
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Gedumpt: {}/{} ({}%) ({:.2f} MB/s)
Сделать бекап,Back-up maken
"Сделать бекап, если новее",Back-up maken indien nieuwer
Северная Америка,Noord-Amerika
Сентябрь,September
Сепия,Sepia
Сервер запущен,Server gestart
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,De server stelt voor om DBI bij te werken\n\nDruk op (+) om akkoord te gaan\nDruk op een andere knop om te annuleren
Серийный # прочитанный  : {},Serienr. gelezen  : {}
Серийный # угаданный    : {},Serienr. geraden    : {}
Серийный номер        : {},Serienummer        : {}
Сессии,Sessies
Сессия закрыта,Sessie gesloten
Сессия открыта,Sessie geopend
Силовая роль                    : {},Stroomrol                    : {}
Синхронизация времени по NTP,Tijd synchroniseren via NTP
Системные приложения,Systeemapplicaties
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Systeemstandaard
Сканирование директорий...,Mappen scannen...
Сканирование игр...,Spellen scannen...
Скачано {}/{},{}/{} gedownload
Скачивание файла не удалось,Downloaden van bestand mislukt
Скорость USB интерфейса: ,USB-interfacesnelheid:
Скорость передачи: {:.2f} МБ/сек,Overdrachtssnelheid: {:.2f} MB/s
Смещать курсор после выделения,Cursor verplaatsen na selectie
Собираются сведения...,Details verzamelen...
Соединение сброшено,Verbinding gereset
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Doorbrande zekeringen : {}
Создавать LFS папку,LFS-map aanmaken
Создан zip-файл: ,Zip-bestand aangemaakt:
Создание DLC анлокера,DLC-unlocker aanmaken
Создание NSP,NSP aanmaken
Создание sdmc:/versions.txt,sdmc:/versions.txt aanmaken
Создание бекапа сохранения ,Savegame-back-up aanmaken
Создание дампа ({}),Dump aanmaken ({})
Создание дампа: {},Dump aanmaken: {}
Создание единого репака,Uniforme repack aanmaken
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Spelrecord aanmaken...
Создание каталога: ,Map aanmaken:
Создание новой записи об игре...,Nieuw spelrecord aanmaken...
Создание объекта: ,Object aanmaken:
Создание плейсхолдера: {}...,Placeholder aanmaken: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Repack aanmaken Id: {:016X}, Versie: {}, Type: {}"
Создание строк... {}%,Regels aanmaken... {}%
Создание таблицы имён,Naamtabel aanmaken
Создание тела файла,Bestandsbody aanmaken
Создание точки доступа...,Toegangspunt aanmaken...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Dummy record aanmaken...
Создание хэш таблицы,Hashtabel aanmaken
Создание ярлыка,Snelkoppeling maken
Создано новое сохранение. Восстанавливаю бекап в него...,Nieuwe savegame aangemaakt. Back-up hiernaar herstellen...
Создать sdmc:/versions.txt,sdmc:/versions.txt aanmaken
Создать единый репак,Maak één repack
Создать новое сохранение...,Nieuwe savegame aanmaken...
Создать новый каталог...,Nieuwe map aanmaken...
Создать новый файл...,Nieuw bestand aanmaken...
Создать ярлык,Snelkoppeling maken
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Snelkoppeling voor hbmenu aanmaken
Создать ярлык на рабочий стол для DBI...,Snelkoppeling naar bureaublad voor DBI aanmaken...
Создать ярлык с аргументами...,Snelkoppeling met argumenten aanmaken...
Создаётся MTP хранилище: ,MTP-opslag aanmaken:
Создаётся обновлённая запись об игре...,Bijgewerkt spelrecord aanmaken...
Сохранение для {} уже существует,Savegame voor {} bestaat al
Сохранения,Savegames
Сохранения будут удалены!,Savegames worden verwijderd!
Сохранения только в RO режиме,Savegames alleen in RO-modus
RTC запущены (приблизительно) : {},RTC gestart (ongeveer) : {}
Сохранения удалённых игр ({}),Savegames van verwijderde spellen ({})
Сохранения установленных игр ({}),Savegames van geïnstalleerde spellen ({})
Сохранёные в системе параметры котроллера батареи,In systeem opgeslagen batterijcontrollerparameters
Средняя температура: {}°C,Gemiddelde temperatuur: {}°C
Статистика игры ,Spelstatistieken
Строка поиска: ,Zoekopdracht:
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Som van %% lading-ontlading: {} (~{} 0-100 cycli)
Существующая запись об игре не найдена,Bestaand spelrecord niet gevonden
Существующее сохранение не найдено и новое не может быть создано,Bestaande savegame niet gevonden en er kan geen nieuwe worden aangemaakt
SDK {} уже был экспортирован: {},SDK {} is al geëxporteerd: {}
Тайтл не установлен,Titel niet geïnstalleerd
Тайтл установлен,Titel geïnstalleerd
Тайтлы с ошибками:,Titels met fouten:
Текущая ёмкость                 : {}%,Huidige capaciteit                 : {}%
Текущая ёмкость    : {} mAh,Huidige capaciteit    : {} mAh
Текущее время: {},Huidige tijd: {}
Текущее напряжение : {} mV,Huidige spanning : {} mV
Текущий заряд      : {}%,Huidige lading      : {}%
Текущий ток        : {} mA,Huidige stroom        : {} mA
SDK на подмену не найдены,Geen SDK's gevonden om te vervangen
Тема,Thema
Тема отображения,Weergavethema
Температура        : {}°C,Temperatuur        : {}°C
Температура батареи             : {}°C,Batterijtemperatuur             : {}°C
Тикет исправлен,Ticket gecorrigeerd
Тикеты,Tickets
Тикеты не найдены,Geen tickets gevonden
Тип SoC                 : {},SoC-type                 : {}
Тип источника питания          : {},Type stroombron          : {}
