original,translation
Ошибка прослушивания: {},Dinleme hatası: {}
Ошибка прослушки сокета: {},Soket dinleme hatası: {}
Ошибка сжатия,Sıkıştırma hatası
Ошибка создания каталога: {},Dizin oluşturma hatası: {}
Ошибка создания сокета: {},Soket oluşturma hatası: {}
DPAD/Стики - Навигация по страницам\n\n     ZR+ZL - Переход к странице... \n\n       L/R - Навигация по главам   \n\n       (-) - Эта подсказка         \n\n       (+) - Меню                  ,DPAD/Sticks - Sayfada gezinme \n\n ZR+ZL - Sayfaya git... \n\n L/R - Bölümde gezinme\n\n (-) - Bu yardım... \n\n (+) - Menü              
Ошибка создания сохранения,Oluşturma hatasını kaydet
Ошибка удаления каталога: {},Dizin silme hatası: {}
Ошибка удаления файла: {},Dosya silme hatası: {}
Ошибка установки флагов сокета: {},Soket bayrakları ayarlanırken hata oluştu: {}
Ошибка чтения записи об игре: {},Oyun kaydı okuma hatası: {}
Ошибка чтения каталога: {},Dizin okuma hatası: {}
Ошибка чтения регистров max17050: ,max17050 kayıtları okunurken hata oluştu: 
Ошибка чтения сохранённых параметров контроллера: ,Kaydedilen kontrol cihazı parametreleri okunurken hata oluştu: 
Ошибка чтения файла: {},Dosya okunurken hata oluştu: {}
DeviceId                : {0:} ({0:016X}),DeviceId                : {0:} ({0:016X})
Ошибок не найдено,Hata bulunamadı
Ошибочный номер DLC (Должен быть в диапазоне 0x001-0x7FF),Geçersiz DLC numarası (0x001-0x7FF aralığında olmalıdır)
Ошибочный номер DLC (Должен быть в диапазоне 1-2047),Geçersiz DLC numarası (1-2047 aralığında olmalıdır)
"Ошибочный тикет {0}: kg {1:02X}, pm {2:02X}","Geçersiz bilet {0}: kg {1:02X}, pm {2:02X}"
Папка LFS не найдена,LFS klasörü bulunamadı
Папка для бекапа сохранений,Yedekleme klasörünü kaydet
Папка для дампа игр,Başlık dökümleri klasörü
Папка журналов,Günlükler klasörü
Папка обновления очищена,Güncelleme klasörü temizlendi
DramId                  : {} ({}),DramId                  : {} ({})
Параметры FTP,FTP seçenekleri
Параметры MTP,MTP seçenekleri
Параметры установки,Yükleme seçenekleri
Пароль,Şifre
Перевернуть джойконы,Joycon'ları baş aşağı döndürün
Перевернуть экран,Ekranı baş aşağı döndür
Передача окончена,Aktarım tamamlandı
Переименование объекта,Nesneyi yeniden adlandırma
Переименовать,Yeniden adlandır
Перейти к первой странице,İlk sayfaya git
Emummc включён              : {},Emummc etkin: {}
Перейти к последней странице,Son sayfaya git
Перейти к странице...,Sayfaya git...
Переместить,Taşı
Переместить в NAND,NAND'a taşın
Переместить на SD карту,SD karta taşı
"Перемещение {} ({}, {}) в {}","{} ({}, {}) {}'ye taşınıyor"
Перемещение {} записей,{} kayıtları taşıma
Перемещение {} записи,{} kaydı taşınıyor
Перемещение {} игр,{} oyun taşınıyor
Перемещение {} игры,{} oyunu taşınıyor
FTP сервер (нажмите B для остановки),FTP sunucusu (durdurmak için B'ye basın)
Перемещение контента,İçerik taşıma
Перенос строк,Satır sarma
Переносить слова,Çizgileri sar
Переоткрытие ФС сохранения: {},FS kaydetme yeniden açılıyor: {}
Пишется новая запись о контенте...,Yeni içerik kaydı yazılıyor...
Пишется новый cnmt.nca...,Yeni cnmt.nca yazılıyor...
Платформа               : {},Platform: {}
Подготовка...,Hazırlanıyor...
Подключаемся к {}...,{}'ye bağlanılıyor...
FullCap              : {:04x} ({} mAh),FullCap              : {:04x} ({} mAh)
Подключено к {}:{},{}'ye bağlanıldı:{}
Подмена SDK,SDK Taklidi
Подменить SDK,SDK'yı Taklit Et
Подсвечивать файлы обновлений,Güncelleme dosyalarını vurgula
Подсчитывается размер установки...,Yükleme boyutu hesaplanıyor...
Подсчитывается размер установки...{}%,Yükleme boyutu hesaplanıyor...{}%
Подсчитываются объекты в альбоме в NAND,NAND albüm öğeleri sayılıyor
Подсчитываются объекты в альбоме на SD карте,SD kart albüm öğeleri sayılıyor
Подсчёт метаданных...,Meta veriler hesaplanıyor...
Подсчёт основного хэша,Ana hash hesaplanıyor
FullCapNom           : {:04x} ({} mAh),FullCapNom           : {:04x} ({} mAh)
Подсчёт хэша секции,Bölüm hash'i hesaplanıyor
"Пожалуйста, подключите вашу консоль к ПК кабелем USB Type-C или нажмите B",Konsolu USB Type-C kablosuyla PC'ye bağlayın ya da B'ye basın
"Пожалуйста, подождите...",Lütfen bekleyin...
Поиск записей об ошибках,Hata kayıtlarını arama
Поиск неиспользуемых тикетов,Kullanılmayan biletlerin aranması
Поиск подготовленного системного обновления,Hazırlanan sistem güncellemesi aranıyor
Поиск потерянных тайтлов,Yetim başlıkların aranması
Поиск потерянных файлов в NAND,NAND'da artık dosyaları arama
Поиск потерянных файлов на SD,SD'de artık dosyaları arama
Поиск сохранений удалённых пользователей...,Silinen kullanıcıların kayıtları aranıyor...
Get chargeInfoFields : {},Get chargeInfoFields : {}
Показываемая версия     : {},Ekran sürümü : {}
Показываемое название   : {},Görünen başlık : {}
Показывать 'Обновить отсюда','Buradan Güncelle'yi göster
Показывать объединённый NSP,Birleşik NSP'yi göster
Показывать папку 'Mods&Cheats','Modlar ve Hileler' klasörünü göster
Показывать прогрев кеша,Önbellek ısınma göstergesini göster
Показывать размер LFS (долго),LFS klasör boyutunu göster (yavaş)
Показывать секунды,Saniyeleri göster
Показывать часы в статусе,Saati durum olarak göster
Поколение ключа             : {},Anahtar oluşturma : {}
Git commit hash             : {:016X},Git commit hash             : {:016X}
Полная ёмкость     : {} mAh,Tam kapasite : {} mAh
Получен список из {} записей,{} girişlerin listesi alındı
Получен список из {} записи,{} girişinin listesi alındı
Получение версий установленных игр,Yüklü oyun sürümlerini alma
Получение информации из hac_versionlist...,hac_versionlist'ten bilgi alınıyor...
Получение информации из системы...,Sistemden bilgi alınıyor...
Получение информации об играх...,Oyun bilgileri alınıyor...
Получение списка тикетов...,Bilet listesi alınıyor...
Получение файла: {} МБ ({:.2f} МБ/сек),Alma dosyası: {} MB ({:.2f} MB/sn)
Получение файла: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Dosya alınıyor: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}%\x1b[37;1m) (\x1b[33;1m{:.2f}\x1b[37;1m MB/sn)
   Получение списка бекапов...{}/{}    ,   Yedekleme listesi alınıyor...{}/{}    
IavgEmpty            : {:04x},IavgEmpty            : {:04x}
Полученное время: {},Alınma zamanı: {}
Полученный размер: {},Alınan boyut: {}
"Получено: {}, ({:.2f} МБ/сек)","Alınan: {}, ({:.2f} MB/sn)"
Пользователь {} не найден. Создание сохранения невозможно,Kullanıcı {} bulunamadı. Kaydetme oluşturulamıyor
Пользователь не найден,Kullanıcı bulunamadı
Пользовательские хранилища,Özel depolar
Попытаться разобрать,Ayrıştırmayı dene
Попытка исправить,Düzeltmeye çalışıyorum
Портрет (90°),Dikey (90°)
Португальский,Portekizce
"L+⬅-Начало, L+➡-Конец, ZL-Регистр, ZR-Ввод, Y-Пробел, X-Забой, R3-Язык","L+←-Başlat, L+→-Son, ZL-Case, ZR-Enter, Y-Space, X-Backspace, R3-Dil"
После удаления игры не будут запускаться,Oyunlar silindikten sonra başlamayacak
Посылается файл: {},Dosya gönderiliyor: {}
Посылается файл: {}/\x1b[36;1m{}\x1b[37;1m МБ (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m МБ/сек),Dosya gönderiliyor: {}/\x1b[36;1m{}\x1b[37;1m MB (\x1b[32;1m{}\x1b[37;1m%) (\x1b[33;1m{:.2f}\x1b[37;1m MB/sn)
Превышен размер командного буфера,Komut arabellek boyutu aşıldı
Предел входного тока            : {} mA,Giriş akımı sınırı: {} mA
Предел напряжения заряда батареи: {} mV,Pil şarjı V limiti : {} mV
LFS мод.: -,LFS modu: -
Предназначение          : {},Amaç : {}
Предоставить по FTP,FTP yoluyla sağlayın
Предупреждения: ,Uyarılar: 
Прекращение прослушивания на {}:{},{}:{} üzerinde dinleme durduruluyor
Прервано пользователем,Kullanıcı tarafından iptal edildi
Привязка к {}:{},{}'ye bağlanma:{}
Принято соединение от {}:{},{}:{} adresinden kabul edilen bağlantı
Проверить целостность,Bütünlüğü kontrol edin
"LFS мод.: Присутствует, Размер: ","LFS modu.        : Mevcut, Boyut: "
Проверка magic...,Magic kontrol ediliyor...
"Проверка {} ({}, {}), {}","{} ({}, {}), {} kontrol ediliyor"
Проверка картриджа...,Oyun kartı kontrol ediliyor...
Проверка на наличие  {}...,{} varlığı kontrol ediliyor...
Проверка обновлений,Güncellemeler kontrol ediliyor
Проверка обновлений игр,Oyun güncellemelerini kontrol etme
Проверка сохранений,Kayıtlar kontrol ediliyor
Проверка целостности ({}),Bütünlük kontrolü ({})
Проверяется: {},Kontrol ediliyor: {}
Проверять хэш при установке,Yükleme sırasında karmayı kontrol edin
"LFS мод.: Присутствует, Размер: подсчёт отключен в настройках","LFS modu.        : Mevcut, Boyut: hesaplama ayarlarda devre dışı bırakıldı"
Проверяются бекапы...,Yedeklemeler kontrol ediliyor...
Проверяются сохранения,Kayıtlar doğrulanıyor
Программа {}. Control не найдена,Program {}. Control bulunamadı
Программа {}. Exefs не найдена,Program {}. Exefs bulunamadı
Программа {}. Romfs не найдена,Program {}. Romfs bulunamadı
Произошла неизвестная ошибка,Bilinmeyen hata oluştu
Произошла ошибка:,Bir hata oluştu:
Произошла ошибка: ,Bir hata oluştu: 
Произошла ошибка: {},Bir hata oluştu: {}
Пропускаем файл до начала secure раздела ,Güvenli bölüm başlangıcı için dosya atlanıyor 
LFS папка игры,LFS oyun klasörü
Пропускается: {}          \r,Atlanıyor: {}          \r
Прослушивание на {}:{},{} üzerinde dinliyorum:{}
Просмотр SD карты,SD karta göz atın
Просмотр USB носителей,USB sürücülerine göz at
Просмотр альбома по HTTP,Albüm HTTP tarayıcısı
Просмотр раздела SYSTEM,SYSTEM bölümüne göz at
Просмотр раздела USER,USER bölümüne göz at
Просмотр сети,Ağ konumlarına göz at
MTP Респондер (нажмите B для остановки),MTP Yanıtlayıcı (durdurmak için B)
Просмотр сохранений,Kayıtlara göz at
Просмотр тикетов,Biletlere göz at
Просмотр установленных игр,Yüklü uygulamalara göz at
Просмотреть игры,Uygulamalara göz atın
Просто запуск,Basit çalıştırma
Разбор,Ayrıştır
Раздел secure не найден,Güvenli bölüm bulunamadı
Размер  : ,Boyut   :
"Размер  : {}, {} файл","Boyut   : {}, {} dosya"
"Размер  : {}, {} файла","Boyut   : {}, {} dosya"
"Размер  : {}, {} файлов","Boyut   : {}, {} dosya"
Размер посылаемого файла   : {},Dosya boyutu gönderiliyor: {}
Размер сохранений     : {},Kayıt boyutu: {}
Размер: {},Boyut: {}
Разрешено,Etkin
Распаковать в подкаталог,Alt dizine çıkart
Распаковать сюда,Buraya çıkart
Распаковка файла,Dosya çıkarılıyor
Растущие цветы:     {},Büyüyen çiçekler:   {}
Nintendo Account задан и связан,Nintendo Hesabı ayarlandı ve bağlandı
Регион                  : {},Bölge : {}
Регистрация контента {}...,{} kaydediliyor...
Регистрация файла {}...,{} dosyası kaydediliyor...
Регистры котроллера MAX17050,MAX17050 denetleyici kayıtları
Редактирование возрастного рейтинга...,Yaş derecelendirmesi düzenleniyor...
Редактирование запретов,Ebeveyn denetimlerini düzenleyin
Режим HiZ зарядки       : {},HiZ modunu şarj etme : {}
Режим киоска            : {},Kiosk modu : {}
Рендеринг FB2,FB2 Render
Решено послать одного из шадоков на,Bir Shadok göndermeye karar verildi
"Nintendo Account задан, но не связан",Nintendo Hesabı ayarlandı ancak bağlanmadı
Родительский PIN        : {},Ebeveyn PIN'i : {}
Сброс требуемой версии,Gerekli sürümü sıfırla
Сброс требуемой версии к ,Gerekli sürümü şuna sıfırla: 
Сбросить требуемую версию,Gerekli sürümü sıfırla
Сведения,Bilgiler
Сведения...,Bilgiler...
Свободное место в хранилище: {},Depolamadaki boş alan: {}
Свободное место: {},Boş alan: {}
Сгенерировать и установить,Oluşturun ve yükleyin
   Получение списка сохранений...   ,   Kaydetme listesi alınıyor...   
Nintendo Account не задан,Nintendo Hesabı ayarlanmadı
Сдампить на SD карту,SD karta aktar
Сдампить на внешний USB,Harici USB'ye aktar
Сдампить текущую прошивку,Mevcut ürün yazılımını boşalt
Сдамплено: {}/{} ({}%) ({:.2f} МБ/сек),Boşaltılan: {}/{} ({}%) ({:.2f} MB/sn)
Сделать бекап,Yedekleme
"Сделать бекап, если новее",Daha yeniyse yedekle
Северная Америка,Kuzey Amerika
Сентябрь,Eylül
Сепия,Sepya
Сервер запущен,Sunucu başlatıldı
Сервер предлагает выполнить обновление DBI\n\nНажите (+) для согласия\nЛюбую другую кнопку для отмены,Sunucu DBI güncellemesi öneriyor\n\nKabul etmek için (+) basın\nİptal için başka tuşa basın
Серийный # прочитанный  : {},Seri # okuma: {}
Серийный # угаданный    : {},Tahmin edilen seri numarası: {}
Серийный номер        : {},Seri numarası : {}
Сессии,Oturumlar
Сессия закрыта,Oturum kapatıldı
Сессия открыта,Oturum açıldı
Силовая роль                    : {},Güç rolü : {}
Синхронизация времени по NTP,NTP zaman senkronizasyonu
Системные приложения,Sistem uygulamaları
QrTable00            : {:04x},QrTable00            : {:04x}
Системный по умолчанию,Sistem varsayılanı
Сканирование директорий...,Dizinler taranıyor...
Сканирование игр...,Oyunlar taranıyor...
Скачано {}/{},İndirildi {}/{}
Скачивание файла не удалось,Dosya indirme işlemi başarısız oldu
Скорость USB интерфейса: ,USB arayüz hızı: 
Скорость передачи: {:.2f} МБ/сек,Aktarım hızı: {:.2f} MB/sn
Смещать курсор после выделения,Seçimden sonra imleci aşağı koy
Собираются сведения...,Bilgiler toplanıyor...
Соединение сброшено,Bağlantı sıfırlama
QrTable10            : {:04x},QrTable10            : {:04x}
Сожжено предохранителей : {},Yanmış sigortalar : {}
Создавать LFS папку,LFS klasörü oluştur
Создан zip-файл: ,Zip dosyası oluşturuldu: 
Создание DLC анлокера,DLC kilit açıcı oluştur
Создание NSP,NSP Oluşturma
Создание sdmc:/versions.txt,Sdmc:/versions.txt oluşturma
Создание бекапа сохранения ,Kaydetme yedeği oluşturuluyor 
Создание дампа ({}),Döküm oluşturuluyor ({})
Создание дампа: {},Döküm oluşturuluyor: {}
Создание единого репака,Tekli repack oluşturma
QrTable20            : {:04x},QrTable20            : {:04x}
Создание записи об игре...,Oyun kaydı oluşturuluyor...
Создание каталога: ,Dizin oluşturma: 
Создание новой записи об игре...,Yeni oyun kaydı oluşturuluyor...
Создание объекта: ,Nesne oluşturuluyor: 
Создание плейсхолдера: {}...,Yer tutucu oluşturuluyor: {}...
"Создание репака Id: {:016X}, Версия: {}, Тип: {}","Repack oluşturma Id: {:016X}, Sürüm: {}, Tip: {}"
Создание строк... {}%,Satırlar oluşturuluyor... {}%
Создание таблицы имён,İsim tablosu oluşturma
Создание тела файла,Dosya gövdesi oluşturma
Создание точки доступа...,Erişim noktası oluşturuluyor...
QrTable30            : {:04x},QrTable30            : {:04x}
Создание фейковой записи... ,Sahte kayıt oluşturuluyor... 
Создание хэш таблицы,Hash tablosu oluşturma
Создание ярлыка,Kısayol oluşturma
Создано новое сохранение. Восстанавливаю бекап в него...,Yeni kaydetme oluşturuldu. Yedekleme buraya geri yükleniyor...
Создать sdmc:/versions.txt,Sdmc:/versions.txt oluşturun
Создать единый репак,Tekli repack oluştur
Создать новое сохранение...,Yeni kayıt oluştur...
Создать новый каталог...,Yeni dizin oluştur...
Создать новый файл...,Yeni dosya oluştur...
Создать ярлык,Kısayol oluştur
RCOMP0               : {:04x},RCOMP0               : {:04x}
Создать ярлык для hbmenu,Hbmenu kısayolu oluştur
Создать ярлык на рабочий стол для DBI...,DBI masaüstü kısayolu oluştur
Создать ярлык с аргументами...,Bağımsız değişkenlerle kısayol oluştur...
Создаётся MTP хранилище: ,MTP depolaması oluşturuluyor: 
Создаётся обновлённая запись об игре...,Güncellenmiş oyun kaydı oluşturuluyor...
Сохранение для {} уже существует,{} için kaydetme zaten mevcut
Сохранения,Kayıtlar
Сохранения будут удалены!,Kayıtlar silinecek!
Сохранения только в RO режиме,RO modunda kayıtlara göz atın
RTC запущены (приблизительно) : {},RTC başlatıldı (yaklaşık): {}
Сохранения удалённых игр ({}),Kaldırılmış oyunların kayıtları ({})
Сохранения установленных игр ({}),Yüklü oyunlar için kayıtlar ({})
Сохранёные в системе параметры котроллера батареи,Sisteme kaydedilen pil kontrol cihazı parametreleri
Средняя температура: {}°C,Ortalama sıcaklık : {}°C
Статистика игры ,Oyun istatistikleri 
Строка поиска: ,Arama dizesi: 
Сумма %% заряд-разряд: {} (~{} 0-100 циклов),Şarj-deşarj %% toplamı: {} (~{} 0-100 döngü)
Существующая запись об игре не найдена,Mevcut oyun kaydı bulunamadı
Существующее сохранение не найдено и новое не может быть создано,Mevcut kayıt bulunamadı ve yeni kayıt oluşturulamıyor
SDK {} уже был экспортирован: {},SDK {} zaten dışa aktarıldı: {}
Тайтл не установлен,Başlık yüklenmedi
Тайтл установлен,Başlık yüklendi
Тайтлы с ошибками:,Hatalı başlıklar:
Текущая ёмкость                 : {}%,Mevcut kapasite: {}%
Текущая ёмкость    : {} mAh,Mevcut kapasite : {} mAh
Текущее время: {},Şu anki saat: {}
Текущее напряжение : {} mV,Akım voltajı : {} mV
Текущий заряд      : {}%,Mevcut ücret: {}%
Текущий ток        : {} mA,Mevcut akım : {} mA
SDK на подмену не найдены,Değiştirilecek SDK bulunamadı
Тема,Tema
Тема отображения,Ekran teması
Температура        : {}°C,Sıcaklık : {}°C
Температура батареи             : {}°C,Pil sıcaklığı : {}°C
Тикет исправлен,Bilet düzeltildi
Тикеты,Biletler
Тикеты не найдены,Bilet bulunamadı
Тип SoC                 : {},SoC türü: {}
Тип источника питания          : {},Güç kaynağı türü : {}
